기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.10.13.,토스플레이스 '공정거래 자율준수 프로그램' 도입,https://n.news.naver.com/mnews/article/001/0013501347?sid=101,"토스플레이스 공정거래 자율준수 선포식[토스플레이스 제공. 재판매 및 DB 금지](서울=연합뉴스) 임성호 기자 = 모바일 금융 플랫폼 토스의 매장 결제 솔루션 공급 자회사인 토스플레이스는 '공정거래 자율준수 프로그램'(CP·Compliance Program)을 도입했다고 13일 밝혔다.    지난 12일 서울 강남구 역삼동 토스플레이스 본사에서 열린 선포식에는 최지은 대표를 포함해 30여 명의 임직원이 참여했다.    CP는 기업이 공정거래 관련 법규를 준수하기 위해 자율적으로 도입해 운영하는 교육·감독 등에 관한 내부준법 시스템이다. 공정거래위원회가 2001년 마련했다.    제도의 목적은 임직원에게 명확한 행동 기준을 제시해 업무상 공정거래법 위반 소지를 예방하고 차단하는 것이다.    최 대표는 CP 도입 선언문에서 ""디지털 플랫폼 산업의 성장 속에서 윤리경영은 기업의 지속 가능한 발전을 위한 최우선 가치""라고 말했다.    제도 정착을 위해 토스플레이스는 체계적인 프로그램 운영을 위한 전담부서를 신설하고, 임직원의 공정거래 위반행위에 대한 사전점검 및 예방 활동을 정례화할 계획이다. 또 최고경영자를 중심으로 CP 문화 촉진 캠페인도 전개한다.    토스플레이스 관계자는 ""제품 판매와 유통을 수반하는 제조업은 다른 업종과 비교해 더 높은 수준의 공정거래 준수와 의식이 요구된다""면서 ""이번 공정거래 자율준수 프로그램 도입은 내년에 시작할 결제 솔루션 공급 등 본 사업의 시작을 앞두고 회사가 고객에게 드리는 첫 번째 약속""이라고 말했다.    sh@yna.co.kr"
2022.10.14.,'토스모바일' 연내 출시…알뜰폰 시장 흔들까,https://n.news.naver.com/mnews/article/119/0002647937?sid=105,"토스모바일 서비스 출시 막바지…업계 대비 저렴한 요금제 강점토스 사용자 층 유입 전망…""알뜰폰 '1300만명 시대'""토스모바일 홈페이지.ⓒ토스모바일 홈페이지 갈무리[데일리안 = 남궁경 기자] 지난 7월 알뜰폰 사업자(MVNO) '머천드코리아' 인수를 선언하며 관련 시장에 뛰어든 비바리퍼블리카(토스)가 신규 브랜드 '토스모바일'을 선보인다. 업계에서는 토스까지 알뜰폰 업계 진출로 '알뜰폰 시장 전성기'를 맞이할 수 있다는 전망이 나온다.14일 통신 업계에 따르면, 토스는 최근 머천드코리아 지분인수 거래를 마치고 신규 브랜드명을 토스모바일로 확정했다. 현재 LTE·5G요금제 개편 작업을 하고 있다.토스는 알뜰폰 서비스를 연내 공개할 계획이다. 당초 9월부터 알뜰폰 서비스를 시작할 예정이었으나, 고객 만족도를 높이기 위해 지연되고 있다는 설명이다. 토스 관계자는 ""고객 선호도 조사를 통해 많은 고객이 원하는 요금제를 출시하기 위해 고민 중인 단계""라며 ""연내에는 서비스를 선보일 계획""이라 설명했다.당시 고객 선호도 조사에서 공개된 요금제는 ▲데이터 10GB(월 2만5000원) ▲데이터 25GB(월 3만원) ▲데이터 50GB(월 3만5000원) ▲데이터 100GB(월 4만5000원) 등이다. LTE(데이터 소진시 5Mbps제공)와 통화가 모두 무제한이다. 일부 알뜰폰 업체가 LTE 데이터 11GB 무제한을 3만3000원에 제공하고 있는 점을 감안하면 상당히 저렴한 가격대이다.다만 이같은 서비스가 출시될지는 미지수다. 토스모바일은 공식홈페이지 '서비스 문의'란을 통해 ""선호도 조사는 고객의 의견을 청취해 최적의 요금제를 출시하기 위한 것""이라며 ""실제 출시할 요금제와 무관하다""고 설명했다.알뜰폰 업계는 토스모바일이 기존 머천드코리아 사업을 그대로 이어받는 만큼, 알뜰폰 업계 생태계 교란 행위는 없을 것으로 전망했다. 머천드코리아 수장인 이승훈 대표가 토스모바일 대표직을 유지하는 데다 기존 인력의 유출도 없어 현재 사업형태를 유지할 가능성이 높기 때문이다. 토스 역시 기존 머천드 코리아가 하고 있던 선불폰 사업을 이어가되, 공격적인 마케팅은 자제하고 후불 폰 중심으로 사업을 전개할 방침이다.토스모바일를 긍정적으로 평가하기도 한다. 토스 앱 내에서 가입과 요금제 변경 등 알뜰폰 가입 접근성이 높아지는 만큼, 생태계를 확장할 수 있다는 이유에서다. 특히 토스앱의 사용자 대부분이 20-30대인 만큼 MZ세대를 알뜰폰 업계로 유인할 수 있다고 보고 있다.알뜰폰 가입자 13000만명 시대를 여는데 큰 기여를 할 것으로 보는 시각도 있다. 알뜰폰 업계 한 관계자는 ""현재 알뜰폰 시장에 젊은층이 많이 유입되고 있다""면서 ""토스모바일로 반사효과를 얻을 수 있지 않을까 기대하는 업체도 있는 것으로 안다""고 했다. 과학기술정보통신부의 무선 통신서비스 통계현황에 따르면, 알뜰폰 가입자는 지난 8월 기준 1205만612명으로 1300만명 돌파까지 95만명 가량 남은 상황이다.또 다른 관계자는 ""KB리브엠은 가격 경쟁을 하려다 보니 문제가 된 케이스""라며 ""토스모바일이 KB리브엠처럼 공격적인 마케팅을 할 생각이 없다고 공언한데다 토스모바일 요금제가 구체화된게 없기 때문에 지켜봐야 하는 상황""이라 말했다."
2022.10.14.,"비바리퍼블리카, 알뜰폰 브랜드 '토스모바일' 확정…연내 출시",https://n.news.naver.com/mnews/article/092/0002270744?sid=105,"금융상품 연계에 대해서는 ""고려 안 한다"" 선 그어비바리퍼블리카가 준비 중인 알뜰폰 브랜드의 윤곽이 드러났다. 비바리퍼블리카는 알뜰폰 브랜드명을 '토스모바일'로 정하고 연내 서비스를 출시한다는 계획이다.14일 업계에 따르면 비바리퍼블리카는 최근 머천드코리아 지분인수 거래를 마치고 브랜드명을 토스모바일로 확정했다. 현재 요금제 개편 작업이 이뤄지고 있다.당초 비바리퍼블리카는 9월 중 서비스를 공개할 계획이었으나 서비스 고도화를 위해 일정을 뒤로 늦췄다. 비바리퍼블리카는 최근 토스 이용자를 대상으로 요금제 선호도 조사를 진행했다.■ 요금제 고민하는 토스…금융상품 연계는 ""고려 안 해""비바리퍼블리카는 조사 결과와 머천드코리아 기존 요금제를 참고해 서비스를 재설계한다는 방침이다. 비바리퍼블리카 관계자는 ""기존 알뜰폰 요금제를 살펴보니 너무 많은 요금제가 소비자에 노출된다는 문제점이 있었다""며 ""새롭게 출시할 요금제는 수요에 부합하면서도 직관적인 방향이 될 예정""이라고 말했다.비바리퍼블리카는 소비자가 토스 앱 내부에서 알뜰폰에 가입할 수 있도록 서비스를 준비한다는 방침이다. 초반에는 토스 앱 이용자 대상으로 알뜰폰 서비스를 진행하고, 추후 타깃을 다른 방향으로 확장한다는 구상이다.머천드코리아의 서비스가 상당 부분 그대로 이어지며, 비바리퍼블리카가 설계한 새로운 요금제가 더해질 가능성도 있다. 비바리퍼블리카는 머천드코리아를 인수하는 과정에서 인력을 조정하지 않았다. 이승훈 머천드코리아 대표도 계속 대표직을 유지한다.비바리퍼블리카 관계자는 ""머천드코리아 인력은 그대로 유지되며 비바리퍼블리카와 긴밀한 관계를 유지하는 방향이 될 것""이라고 말했다. 머천드코리아가 기존에 주력으로 삼던 선불폰 사업은 이어가되, 토스 앱을 통한 후불폰 중심의 사업을 강화한다는 설명이다.금융상품과 알뜰폰을 연계할 가능성에 대해서는 ""아직 고려하지 않고 있으며 과도한 출혈 마케팅은 지양한다는 방침""이라고 선을 그었다.■ 토스는 왜 알뜰폰 사업에 진출하려고 할까업계는 비바리퍼블리카가 알뜰폰 시장에 진출하려는 주된 이유로 통신상품과 금융상품을 결합해 소비자 이탈을 막는 '락인효과' 극대화를 들고 있다. 또한 통신 데이터를 확보해 마이데이터 시대에 대비하고, 신용평가 고도화도 가능할 것으로 보고 있다.금융업계 한 관계자는 ""모두가 휴대전화를 사용하는 만큼 신용평가 대안 정보로 통신 데이터를 활용하기 좋다""며 ""요금제 종류, 통신비 연체 여부 등을 활용해 신용평가를 고도화할 수 있을 것""이라고 설명했다.한편 비바리퍼블리카의 알뜰폰 시장 진출에 업계 반응은 엇갈리고 있다. 막대한 자본력과 금융데이터를 가진 비바리퍼블리카의 진출이 시장 불균형을 초래할 거라는 우려가 나오는가 하면 아직 서비스가 나오지 않은 만큼 지켜봐야 한다는 의견도 있다.알뜰폰 업계 한 관계자는 ""KB국민은행에 이어 비바리퍼블리카까지 알뜰폰 시장에 진출하면 중소 알뜰폰 업계는 더 버티기 어려워질 것""이라며 ""비바리퍼블리카가 과도한 출혈 마케팅을 하지 못하도록 막을 수 있는 방안이 필요하다""고 말했다.반면 비바리퍼블리카의 알뜰폰 진출이 시장 활성화에 도움이 될 거라는 의견도 있다. 알뜰폰 업계 다른 관계자는 ""비바리퍼블리카는 토스를 중심으로 2030 사이에서 인지도가 높은 만큼 젊은층을 알뜰폰 업계로 많이 유입시킬 수 있을 거라고 생각한다""면서 ""시장 자체가 활성화될 수 있다는 측면에서는 긍정적으로 생각한다""고 밝혔다."
2022.10.12.,토스뱅크 '혁신성'...고객은 딱 1년 만에 인정했다,https://n.news.naver.com/mnews/article/293/0000041016?sid=105,"토스뱅크 1주년 설문조사 결과 인포그래픽. 토스뱅크의 핵심 이미지는 '간편함', '혁신적인' 것으로 나타났다.(사진=토스뱅크)ICT업계에서는 '혁신(묵은 풍속, 관습, 조직, 방법 따위를 완전히 바꿔서 새롭게 함)'이라는 단어가 많이 쓰인다. 기업들이 스스로 ""혁신을 했다""고 자처하는 경우 고객의 인식과 괴리가 발생하기도 한다. 이와 반대로 토스뱅크는 고객이 직접 혁신성을 인정하는 차별화된 은행으로 발빠르게 자리잡고 있다.12일 토스뱅크는 출범 1주년을 맞아 대고객 대상 설문조사 결과를 공개했다. 토스뱅크 계좌를 보유하고 있으며, 서비스를 상시 이용하고 있는 고객 8800명이 대상이었다. 고객들은 설문을 통해 지난 1년간 토스뱅크가 제1금융권 은행임에도 '은행'이라는 고정관념을 깨고 고객 관점에서 도전을 이어갔다고 평가했다. 고객 10명 중 9명 이상(92.4%)은 지난 1년간 토스뱅크의 도전을 긍정적으로 평가했다. 매우 만족(49.2%), 만족(43.2%), 보통(7%), 불만족(0.4%), 매우 불만족(0.2%) 순을 이뤘다. 복수응답이 가능한 문항에서 고객은 성공적인 도전을 뒷받침하는 서비스와 상품으로는 '지금 이자받기'(60.3%), '2% 토스뱅크 통장'(37.8%), '즉시 캐시백 체크카드'(35.2%)를 꼽았다.토스뱅크를 떠올리게 하는 핵심 이미지는 '간편함'(65%)'이었다. 그 뒤를 '혁신'(41.7%)과 '젊음'(30.3%), '새로운 은행'(27.9%)이 이었다. 고객들은 토스뱅크가 선보인 '기존에 없던 은행 서비스', '각종 수수료 무료 혜택', '원앱', '간편하고 직관적인 UI, UX' 등이 이 같은 이미지를 뒷받침한다고 답했다. 설문에 참여한 고객의 연령대는 10명 중 3명 이상(31%)이 40대로 가장 많았다. 30대(25%), 20대(19%), 50대(18%), 60대 이상(4%), 10대(3%) 순이었다.이렇듯 경제활동이 활발한 30~40대가 토스뱅크의 혁신성에 점수를 준 건 실제적으로 경제적 실익을 체감했기 때문이다. 토스뱅크 통장은 수시입출금상품이면서 연 2.3% 금리(세전) 혜택을 준다. 기존 금융권이 제공하고 있는 파킹 통장의 경우 고객이 돈을 '특정 공간'에 보관하도록 하거나, 일정 금액 이상을 유지해야 우대 금리를 주는 경우가 많다. 토스뱅크 통장은 언제 어디서든 돈을 꺼내 쓸 수 있고, 연동된 체크카드를 사용해도 제약을 받지 않는다.금융권 최초로 시도한 '지금 이자받기'는 하루만 맡겨도 일할로 계산된 이자를 곧바로 받을 수 있도록 했다. 약 210만명의 고객이 한 번 이상 이용했으며, 약 173만(82.3%) 고객이 상시 이용하는 것으로 나타났다. 서비스 출시 후 7개월 간 고객들이 받은 이자는 총 1417억원에 달했다.즉시 캐시백 혜택을 제공하는 토스뱅크 체크카드는 1년간 357만장이 발급되며 고객들의 높은 호응을 끌어냈다. 고객 1인당 월 평균 캐시백 이용 건수는 10.4건이다. 가장 많은 혜택을 누린 고객은 '3% 즉시 해외 캐시백' 등을 포함해 1년간 2100만원을 돌려받았다.시중은행과 달리 토스뱅크는 ATM 출금 수수료 무료, 타행 송금 및 이자 수수료 무료 정책을 이어오며 고객들에게 혜택을 전했다. 토스뱅크가 1년간 고객들에게 전한 무료 서비스 횟수는 약 1억3850만건으로, 고객들이 아낄 수 있었던 비용은 약 743억2000만원에 달했다.고객 중심적인 혁신 서비스가 두터운 고객층 형성에 기여한 것으로 토스뱅크는 분석했다. 이달 5일 기준 토스뱅크를 이용하는 고객 수는 480만명을 넘어섰다. 일 평균 1만3200명이 새롭게 고객이 됐고, 6초에 1명씩 고객이 늘었다. 이용 고객들은 20대(26.4%), 30대(23.9%), 40대(22.9%), 50대 이상(19.7%), 10대(7.2%) 순으로 고르게 분포했다.토스뱅크 통장을 비롯해 수시로 대출한도를 확인할 수 있는 '내 한도 조회' 서비스에 기반한 대출상품이 여수신의 안정적인 성장을 견인했다. 이달 5일 기준 수신 잔액은 총 22조4000억원, 여신 잔액은 총 7조2000억원(개인 6조2150억원, 개인사업자 9850억원)으로, 출범 1년을 맞은 인터넷전문은행 가운데 가장 안정적이고 빠른 성장세를 보였다.토스뱅크는 신용도에 관계없이 가장 적극적으로 고객을 아울렀다. 제1금융권인 은행의 문턱을 낮췄고, 고객의 범위도 대폭 넓혔다. 토스뱅크가 1년간 포용한 중저신용 고객의 비중은 가계대출 가운데 39%로 전 은행을 통틀어 가장 높은 수치를 달성했다. 인터넷전문은행 최초로 선보인 전면 비대면 무보증·무담보 '사장님대출'은 자금 조달에 어려움을 겪는 금융 사각지대에 적시에 자금을 공급했다는 평가를 받았다.고객들은 토스뱅크의 혁신과 포용적금융이 멈추지 않고 이어지기를 기대한다. 설문에 참여한 79세 A씨는 ""낮은 신용등급의 고객들이 은행 이용에 여전히 어려움을 겪고 있다""며 ""이 문제를 토스뱅크가 빠르게 개선해주길 기대한다""며 응원했다. B씨(49)는 ""지금과 같이 기존 은행과 차별화된 상품을 발굴하고, 서민을 위한 편안한 은행이 되길 바란다""고 밝혔다.2030고객들을 중심으로는 다양한 이벤트를 통해 '짠테크'를 적극적으로 지원하거나, 사회초년생· 신혼 부부 등 청년들을 위한 상품도 선보여 달라는 목소리가 나왔다. C씨(24)는 ""대학생, 저신용 청년 대상 대출을 활성화해달라""고 말했고, D씨(36)는 ""젊은 은행답게 젊은이를 위한 서비스가 더욱 다양해졌으면 한다""고 응답했다.홍민택 토스뱅크 대표.(사진=토스뱅크)토스뱅크는 고객들의 염원을 담아 중저신용자와 금융취약계층을 위한 상품과 서비스를 강화하는 데 더욱 박차를 가할 방침이다. 자체 신용평가모형인 '토스 스코어링 시스템(TSS)'은 지난 1년간 고객의 대안 데이터를 적극적으로 발굴해 냈다. 토스뱅크는 여기에 AI 기술을 접목, '건전한 중저신용자'에 대한 선별이 보다 적극적으로 이뤄질 것으로 보고 있다.또 전세자금대출 등 고객 수요가 높은 상품들도 내년 중 선보일 예정이다. 비대면 주택담보대출과 모임통장 등 고객의 니즈를 새롭게 재해석한 상품의 출시를 위해 준비 중이다. 동시에 금융 보안은 혁신 기술을 토대로 더욱 강화해 해킹 및 보이스피싱 등 범죄 피해로부터 24시간 고객을 지킨다. 토스뱅크는 현행의 '안심보상제'를 더욱 확대, 고객 구제방안도 강화할 방침이다.홍민택 토스뱅크 대표는 ""토스뱅크는 제1금융권에 대한 기존의 고정관념을 사용자 관점에서 혁신해 나가며 많은 고객들을 포용할 수 있었다""며 ""이를 성장의 밑거름 삼아 보다 넓은 고객층을 기반으로 '포용에 기반한 혁신'을 이끌어갈 계획이며 '새로운 차원의 뱅킹서비스'를 선보이는 은행으로 거듭나겠다""고 밝혔다."
2022.10.15.,"[금상소] 토스뱅크, 6개월 만기 ‘키워봐요 적금’...금리 인상기 똑똑한 재태크",url없음,<네이버 기사 없음>
2022.10.11.,"토스플레이스, 결제단말기 공개…연말까지 시범 서비스",https://n.news.naver.com/mnews/article/003/0011466926?sid=101,"[서울=뉴시스] 남정현 기자 = 오프라인 매장 결제단말기 제작업체 토스플레이스가 내년 초 본격적인 사업 개시를 앞두고 결제단말기를 처음 공개했다. 11일 토스플레이스에 따르면 이 회사는 제품 공개와 함께 이날부터 연말까지 서울 시내 약 300개 가맹점을 대상으로 시범 서비스에 들어간다.토스플레이스가 공개한 결제단말기는 매장 직원이 사용하는 터미널 단말기와 고객이 사용하는 프론트 단말기가 한 세트로 구성됐다. 터미널 단말기는 '매대에 올려두고 싶은', '누구나 쓸 수 있는', '내 매장에 딱 맞는'이란 콘셉트를 추구한다. 7인치 터치 디스플레이를 적용하고 3인치 대형 영수증을 사용하면서도 미니멀한 디자인으로 설계해 매대 공간을 효율적으로 사용할 수 있게 했다는 설명이다.토스플레이스 관계자는 ""매장 사장님이나 신입 직원 누구나 쉽게 조작할 수 있도록 단말기 화면에 어려운 결제 용어를 없애고 토스 앱을 사용하듯 직관적인 인터페이스를 적용했다""며 ""여기에 각 매장 특성에 맞게 단말기를 설정할 수 있어 효율적인 매장관리가 가능해졌다""고 설명했다.고객이 매장을 방문할때 처음 보게될 프론트 단말기는 '고객이 먼저 알아보는', '모든 결제를 지원하는' 등의 콘셉트로 디자인됐다. 터미널 단말기와 동일한 7인치 터치 디스플레이를 적용하고 고객에게 매장정보를 잘 보여줄 수 있도록 세워진 형태로 설계했다. 토스플레이스 관계자는 ""신용카드 결제, QR결제, NFC결제를 포함한 거의 모든 페이 결제수단을 사용할 수 있게 만들어졌다""며 ""결제 수단에 따라 각기 다른 단말기에서 승인과정을 거쳐야 했던 고객의 사소한 불편함 마저 없앴다""고 말했다."
2022.10.12.,"출범 1년된 토스뱅크, 고객 480만명 돌파",https://n.news.naver.com/mnews/article/011/0004109111?sid=101,"수신 22.4조 여신 7.2조전세대출 내년 중 출시[서울경제] 토스뱅크가 출범한 지 일 년 만에 이용 고객이 480만 명을 넘어섰다고 12일 밝혔다. 중·저신용자 가계 대출 비중은 제1금융권 가운데 최초로 약 40%에 달했다.토스뱅크에 따르면 하루 평균 1만3200명이 새롭게 고객이 됐고 6초에 한 명씩 고객이 늘었다. 이용 고객들은 20대(26.4%) 30대(23.9%) 40대(22.9%) 50대 이상(19.7%) 10대(7.2%) 순으로 고르게 분포했다. 모바일 애플리케이션을 기반으로 하지만 모든 연령대의 고객이 이용했다는 게 토스뱅크 측 설명이다. 지난 5일 기준 수신 잔액은 22조4000억 원, 여신 잔액은 7조2000억 원으로 집계됐다. 여신 잔액 중 9850억 원은 개인사업자가 차지했다. 중저신용 고객의 비중은 가계대출의 39%를 차지했다.서비스별로 보면 금융권 최초로 시도한 ‘지금 이자받기’는 약 210만 명의 고객이 한 번 이상 이용했다. 약 173만(82.3%) 고객은 상시 이용하는 것으로 나타났다. 서비스 출시 후 7개월간 고객들이 받은 이자는 총 1417억 원에 달했다..즉시 캐시백 혜택을 제공하는 토스뱅크 체크카드는 일 년간 357만 장이 발급됐다. 고객 일인당 월 평균 캐시백 이용 건수는 10.4건, 가장 많은 혜택을 누린 고객은 3% 즉시 해외 캐시백 등이었다. 일 년간 고객들이 ATM 출금 수수료 무료, 타행 송금 및 이체 수수료 무료 정책 등을 이용한 횟수는 약 1억3850만 건으로, 고객들이 아낄 수 있었던 비용은 약 743억2000만 원에 달했다.토스뱅크는 중·저신용자와 금융취약계층을 위한 상품과 서비스를 강화하는 데 주력할 계획이다. 전세자금대출 등 고객 수요가 높은 상품들은 내년 중 출시될 예정이다. 비대면 주택담보대출과 모임통장 등 상품 출시도 예정돼 있다. 홍민택 토스뱅크 대표는 “토스뱅크는 제1금융권에 대한 기존의 고정관념을 사용자 관점에서 혁신해 나가며 많은 고객들을 포용할 수 있었다”며 “이를 성장의 밑거름 삼아 보다 넓은 고객층을 기반으로 포용에 기반한 혁신을 이끌어갈 계획이며 새로운 차원의 뱅킹서비스를 선보이는 은행으로 거듭나겠다”고 말했다."
2022.10.11.,"토스·카카오페이 등 선불충전 악용 보이스피싱, 5년간 310배 폭증",https://n.news.naver.com/mnews/article/003/0011468653?sid=101,"[서울=뉴시스] 정옥주 기자 = 카카오페이, 토스 등 선불충전업체를 이용한 보이스피싱이 최근 폭증한 것으로 나타났다.11일 국회 정무위원회 소속 송석준 국민의힘 의원이 금융감독원으로부터 제출받은 자료에 따르면, 매출액 상위 10개사 기준 선불충전업체를 이용한 보이스피싱 범죄건수는 2017년 3건에서 지난해 929건으로 무려 310배 늘었다. 피해금액도 1000만원에서 87억9000만원으로 293배 증가했다.특히 카카오페이나 토스 등 대중적인 선불충전업체를 이용한 보이스피싱 범죄비중이 컸는데, 2017~2022년 6월 말 기준 매출액 상위 10개 사를 이용한 보이스피싱 범죄건수 대비 토스를 이용한 보이스피싱 범죄건수의 비율은 66.5%, 카카오페이는 26.3%, 한국문화진흥이 3.2% 순이었다.피해금액도 같은 기간 토스가 64.4%, 카카오페이가 32.5%, 네이버파이낸셜이 1.6% 순이었다.특히 선불충전업체를 이용한 보이스피싱 수법도 금융기관 계좌이체형 보이스피싱 수법처럼 다양하고 교묘해지고 있어 각별한 주의가 요구된다.최근 선불충전업체를 이용한 보이스피싱 범죄가 늘어나는 이유로 선불충전업체는 은행 등 금융회사가 아니라 '통신사기피해환급법'상 보이스피싱계정 지급정지조치 의무가 없어, 보이스피싱 범죄자들의 계정에 피해금액이 흘러 들어가도 지급정지를 시킬 법적 근거가 없는 점을 악용하기 때문인 것으로 분석된다.뿐만 아니라 피해자가 피해금액을 되찾기 위해 선불충전업체가 송금받은 피해금액을 예치한 은행계좌에 지급정지 신청을 해도, 선불충전업체가 피해자에게 포인트 등을 충전해 주고 대가로 받은 금액이라는 이유로 이의제기를 하면 은행은 '통신사기피해환급법'상 지급정지를 해제토록 돼 있어 피해금 환급도 어려운 실정이다.더군다나 73개에 달하는 국내 선불충전업체의 보이스피싱 범죄 피해에 대한 보상여부 및 범위가 제각각이라 피해복구도 쉽지 않은 실정이다. 카카오페이나 토스처럼 대형 선불충전업체의 경우 보이스피싱 신고 시 선보상제도를 마련한 곳도 있으나 사안에 따라 피해자가 입은 손해의 전부나 일부를 피해자가 부담해야 하는 곳도 있고, 보이스피싱 보상 규정이 제대로 갖춰지지 않는 곳도 있는 것으로 알려져 있다. 하지만 금감원은 선불충전업체의 보이스피싱 범죄 피해 보상여부도 아직 제대로 파악하고 있지 못한 실정이다.송 의원은 ""무엇보다 보이스피싱 범죄에 노출된 선불충전업체의 대처상황을 먼저 파악할 필요가 있다""며 ""이를 바탕으로 사각지대를 악용한 보이스피싱을 막기 위한 제도보완과 함께 선불충전업체를 이용하는 소비자를 대상으로 보이스피싱 예방을 위한 홍보를 강화하고 가이드라인을 제시해 피해를 최소화해야 한다""고 주장했다．"
2022.10.14.,"금감원 ""핀테크기업 해외진출 지원 위해 다각적 방안 추진""",https://n.news.naver.com/mnews/article/277/0005161683?sid=101,"이명순 금융감독원 수석부원장이 설명회에서 인사말을 하고 있다금융감독원은 국내 핀테크 기업의 해외 진출을 돕기 위해 해외 네트워크 구축 지원 등 다각적인 방안을 추진키로 했다.14일 금융감독원 디지털금융혁신국 및 글로벌시장국(금융중심지지원센터)은 한국핀테크지원센터 등과 함께 핀테크 해외 진출 설명회를 개최하고 이같은 계획을 밝혔다.이명순 금융감독원 수석부원장은 ""국내 핀테크 기업의 해외 진출 지원을 위해 해외 기업설명회(IR) 실시, 해외 네트워크 구축 지원, 현지 감독기구와의 협력 등 다각적인 방안을 추진할 것""이라고 말했다.이날 설명회에서는 금감원, 소셜컨설팅그룹 및 핀테크지원센터가 각각 해외 인허가·샌드박스 제도, 해외 진출 절차, 해외 진출 지원사업 등의 주제에 대해 설명한 후 토스, 카사코리아, 에이젠글로벌의 해외 진출 사례 발표가 진행됐다.토스는 2019년 베트남에 직접 진출해 빠르게 유저를 모으고 뛰어난 모바일 서비스를 확대하며 데이터 역량을 축적하는 성장 방정식을 적용해 앱스토어 내 금융 부문 4위, 가입자수 1000만명, 월간활성유저수 300만명을 달성했다. 2021년 하반기에는 인도네시아(8월), 말레이시아·태국·필리핀·인도(이상 9월) 등 5개국에 진출해 토스앱을 출시했다. 토스는 향후 베트남 내 자체 신용평가시스템(CSS) 구축을 통해 금융 경험 제고를 추진할 계획이다.카사코리아는 2019년 말 부동산 디지털수익증권(DABS) 발행·거래 서비스에 대해 혁신금융서비스로 지정받은 후 2020년 싱가포르 법인을 설립했다. 지난해 9월에는 한국계 기업 최초로 싱가포르 통화청(MAS)으로부터 수익증권공모(CMS) 및 2차 거래소(RMO) 라이선스를 모두 획득, 올해 9월 카사 싱가포르 거래소를 오픈했다. 카사코리아는 올해 안에 싱가포르에서 DABS 발행·거래 서비스를 개시하고 이후 부동산 외 다양한 유무형 자산 유동화 및 2차 거래 서비스를 추진할 예정이다.에이젠글로벌은 2019년 베트남 현지 기업을 인수해 인공지능(AI) 뱅킹 서비스(크레딧 커넥트: 데이터 플랫폼과 금융기관을 연결해 고객에게 여신서비스를 제공하는 AI뱅킹 서비스)를 론칭, 이후 약 1년 6개월 동안 베트남 현지 제휴사 117개를 확보했다. 베트남 현지 유통 시장, 디지털 솔루션 플랫폼 등 뱅킹서비스가 필요한 데이터플랫폼에 크레딧커넥트를 제공하고 있으며 현지 모바일 결제 플랫폼 페이미(PayMe)의 전자지갑 사용자에게 금융 서비스를 제공 중이다. 올해 인도네시아 P2P 업체 인수를 위해 인도네시아 금융감독청(OJK)에 승인 신청을 한 상태로 베트남, 인도네시아에 이어 향후 다른 동남아 지역으로의 진출을 계획하고 있다.금감원 관계자는 ""향후에도 핀테크 기업들의 애로사항을 청취하고 이를 해소할 수 있는 다양한 자리를 마련할 계획""이라고 말했다."
2022.10.14.,카카오페이·토스 등 선불충전업체 악용 보이스피싱 5년새 310배 폭증,url없음,<네이버 기사 없음>
