기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.06.30.,SSG페이 인수 나선 토스…간편결제 다크호스 부상하나,https://n.news.naver.com/mnews/article/018/0005520548?sid=105,"신세계그룹, 간편결제 매각 우선협상자로 토스 선정지마켓 인수 후 경영 효율화 고민한 결과로 풀이간편결제 사업 확대 필요한 토스와 이해관계 맞아토스페이 연간 결제액 규모 2조원 수준으로 미미신세계 온오프라인 결제 처리로 규모확대 기대[이데일리 임유경 기자] 모바일 금융 플랫폼 토스를 운영하는 비바리퍼블리카(이하 토스)가 신세계그룹의 간편결제 서비스 SSG페이·스마일페이를 넘겨 받을 가능성이 높아졌다. 토스가 이번 인수를 통해 간편결제 시장 다크호스로 부상할 수 있을지 주목된다.30일 신세계그룹은 최근 SSG페이와 스마일페이의 운영을 맡기는 영업양수도 우선협상대상자로 토스를 선정했다고 밝혔다. 신세계그룹과 토스는 올해 안에 매각 절차를 완료한다는 데 잠정 합의한 것으로 알려졌다.이번 거래는 경영 효율화에 나선 신세계그룹과 간편결제 강화에 나선 토스, 양사 간 이해관계가 맞아 떨어지면서 성사된 것으로 보인다.신세계그룹은 2021년 이베이코리아(현 지마켓)인수 후 SSG닷컴과 시너지 발휘가 늦어지고 있다는 점에서 부담을 느끼고 있는 상황이다. 지난해 SSG닷컴과 지마켓은 다소 실망스러운 성적표를 받았다. SSG닷컴은 거래액 5조9555억 원을 기록해 전년 대비 4% 상승했지만, 이커머스 평균 성장률을 밑돌았고, 지마켓은 거래액 15조7858억 원으로 전년 대비 4% 역성장했다. 이커머스 업계에서는 신세계그룹의 간편결제 사업 매각을 놓고 “비용이 많이 들어가는 결제 서비스를 전략적으로 떼어내고 커머스 본연에 집중하려는 것 같다”고 해석이 나온다.SSG페이 소개 페이지 캡처토스는 모바일 기반 생활금융 플랫폼 경쟁사인 네이버페이·카카오페이와 비교해, 간편결제 시장에서 영향력이 미미하다. 2021년 기준 토스페이 결제액은 2조원을 기록했다. 같은 해 네이버페이와 카카오페이의 결제액이 각각 44조원, 17조원을 기록한 것과 차이가 크다.간편결제 확대는 올해 토스의 숙원 사업이기도 하다. 지난해 말 미디어 송년행사에서 이승건 대표는 “온라인과 오프라인을 엮고, 가맹점과 소비자의 생태계를 완전히 운영할 수 있게 만들려면 페이(간편결제)가 중요하다”며 “2023년에는 간편결제 쪽으로 굉장히 놀랄 만한 소식들을 많이 알려드릴 수 있을 것 같다”고 사업확대를 예고한 바 있다.간편결제 사업 확대의 일환으로 토스는 앱 내 ‘공동구매’ ‘브랜드콘’ 등 커머스 기능도 붙였다. 신세계그룹 온오프라인 결제 물량을 가져올 경우 간편결제 사업이 단숨에 성장할 수 있다.핀테크 업계 관계자는 “토스는 송금과 대출비교 서비스에 주력해 왔고 간편결제 사업 기반은 빈약하다”며 “무(無)에서 시작하는 것보다 유통 강자인 신세계와 손잡고 그룹의 온오프라인 결제 물량을 처리하는 게 결제액 규모를 키우는 빠른길이라고 판단했을 것”이라고 했다.신세계그룹에 따르면 토스는 토스페이의 결제 영역 확대와 함께 SSG페이·스마일페이와의 시너지 창출 전략을 신세계그룹과 지속적으로 협의해나갈 계획이다.한편, 신세계그룹은 신세계그룹 통합 멤버십인 ‘신세계 유니버스 클럽’의 금융 부분 제휴사에도 토스를 선정했다. 양사는 토스 앱을 통해 유니버스 클럽 가입부터 토스페이를 연계해 오프라인 결제 시 유니버스 클럽 할인 및 적립 혜택을 자동으로 적립하는 등의 협력을 준비 중이다."
2023.06.30.,"토스, APEC 정보보호 자율인증 'CBPR' 취득",https://n.news.naver.com/mnews/article/003/0011945421?sid=101,"26일 한국인터넷진흥원 가락청사에서 진행된 APEC CBPR 인증 수여식에서 김주영 한국인터넷진흥원 개인정보본부 본부장(왼쪽)과 김성태 토스 개인정보보호 책임자(오른쪽)이 기념 촬영을 하고 있다.(사진=토스 제공)2023.06.30 photo@newsis.com *재판매 및 DB 금지[서울=뉴시스] 한재혁 기자 = 비바리퍼블리카(토스)가 APEC(아시아태평양경제협력체) CBPR(국경 간 프라이버시 규칙·Cross Border Privacy Rules) 인증을 취득했다고 30일 밝혔다.이 인증제도는 2011년 APEC이 개인정보 이전과 전자상거래 활성화 등을 지원하기 위해 만든 개인정보보호 자율인증 제도이다. 미국·일본·한국·싱가포르 등 9개국이 참여 중으며 애플·시스코·IBM 등 60여 개의 글로벌 기업들이 해당 인증을 받았다. 국내에선 개인정보보호위원회와 한국인터넷진흥원(KISA)이 지난 2022년 5월부터 정식으로 운영을 시작했으며 지금까지 총 8개의 국내 기업이 해당 인증을 취득했다.인증 평가는 APEC의 9개 프라이버시 원칙을 기반으로 ▲개인정보 관리 체계 수립 ▲개인정보 수집 ▲개인정보 이용⋅위탁⋅제공 ▲정보주체 권리 ▲무결성 ▲보호 대책 등 50개의 인증 기준 항목에 맞춰 종합적으로 진행된다.이번 인증 취득으로  토스는 일본이나 싱가포르 등 CBPR을 자국의 개인정보 보호 규범과 동등한 수준의 보호체계로서 인정하는 국가에서 사업을 하는 기업과 제휴를 할 때, 별도의 절차를 거치지 않고도 개인정보를 관리할 수 있게 됐다는 설명이다."
2023.06.30.,"신세계 유니버스 클럽, 토스와 멤버십 제휴",url없음,<네이버 기사 없음>
2023.06.30.,“나만 없어 이커머스!” 쓱페이 가져가는 토스의 속내[머니뭐니],https://n.news.naver.com/mnews/article/016/0002163493?sid=101,"[헤럴드경제=홍승희 기자] 토스가 쓱페이·스마일페이를 매입 예정인 것으로 알려지면서 간편결제 시장의 지각변동이 예상된다. 토스가 거대 커머스 기업을 타고 ‘카카오페이 vs. 네이버페이’의 견고한 경쟁 구도를 깰 수 있을 거란 전망과 함께, 단순 가맹점 확대에 그칠 거라는 시각도 존재한다.쓱페이(SSG Pay) 안게 된 토스30일 금융권에 따르면 신세계그룹은 전날 쓱페이 매각 우선협성대상자로 토스를 선정했다. 신세계그룹은 매각 대금 일부를 토스 주식으로 받는 안을 고려하고 있는 것으로 전해진다. 간편결제 서비스를 토스에 맡기는 대신 지분투자를 통해 파트너십을 구축하는 형태다.금융업권 관계자는 “쓱페이가 매물로 나왔을 때 가장 관심을 보인 곳은 토스가 거의 유일했다”며 “토스가 송금과 대출비교 등은 압도적인 점유율을 가지고 있지만 결제 부분은 걸음마 단계이기 때문에 인수합병(M&A)이 사업을 확장하는 데 가장 효율적인 방법이라는 판단이었을 것”이라고 말했다.[쓱닷컴 제공]정용진 신세계 부회장이 3일 오후 인천시 연수구 이마트 연수점을 찾아 새로 단장한 판매 부스로 이동하고 있다. [연합]양사는 ▷토스페이 오프라인 결제 연계 ▷양사 간 포인트 상호 교환 등의 협력안을 추진할 방침이다. 신세계 그룹은 최근 그룹 통합 유료 멤버십인 ‘신세계 유니버스 클럽’을 출시했는데, 오프라인 매장에 토스페이 결제를 연계해 이 멤버십의 할인·적립을 자동 적용해주는 것이다. 또 토스 애플리케이션(앱)에서 ‘만보기’, ‘함께 토스 켜고 포인트 받기’ 등으로 적립한 포인트를 신세계 포인트로 변환할 수 있는 문도 열릴 것으로 보인다.토스가 쓱페이를 매력적인 매물로 본 이유는 ‘나홀로’ 이커머스 협력체가 결여돼있기 때문인 것으로 해석된다. 네이버페이에는 네이버쇼핑이, 카카오페이에는 카카오톡 쇼핑하기·선물하기가 있어 사용처를 확장할 수 있지만 토스페이는 CU 등 외부 회사와 협력을 하고 있을 뿐이다.신세계그룹과의 파트너십이 완성되면 쓱닷컴뿐 아니라 이마트, 스타필드 등 신세계 계열사를 기반으로 토스가 온라인 결제 사업을 성장시킬 수 있는 기반이 마련된다는 분석이다.토스 10~20대와 신세계 40~50대가 만난다토스는 온라인뿐 아니라 오프라인 사업 확장에도 신세계 그룹이 큰 도움이 될 것으로 인식하고 있다. 토스의 자회사 토스페이먼츠는 올해 하반기내 오프라인 결제가 가능할 수 있도록 서비스를 준비 중이다. 토스페이의 경우 현재 온라인 결제만 가능한데, 곧 오프라인 가맹점에서도 카카오페이·네이버페이의 QR·바코드 결제와 같이 간편 결제를 할 수 있게 되는 것이다.이렇게 되면 토스페이 사용자를 늘릴 수 있을 뿐만 아니라 연령대도 대폭 확대할 수 있다. 올해 1분기 기준 토스페이의 일반 간편결제 시장 전체에서 점유율은 4% 남짓이다. 토스페이를 사용하는 350만명 가운데 200만명이 10~20대다. 비교적 연령대와 소비 규모가 큰 신세계 그룹 고객들이 유입되면, 간편결제 시장에서 압도적인 점유율을 차지하고 있는 네이버·카카오페이에 견줄 수도 있다는 낙관적 기대감이 존재한다.토스 페이먼츠 사옥.업계 관계자는 “쓱페이사업부의 매출이익률이 0.3~0.4%에 그치는 가운데 결제 사업을 왜 꼭 자신들이 운영해야 하느냐는 의문이 든 것”이라며 “마침 오프라인 유통망을 찾고 있던 토스의 니즈와 맞아 떨어졌다고 볼 수 있다”고 했다.다만 쓱페이의 영향력이 ‘찻잔 속 태풍’에 그칠 수 있다는 전망도 나온다. 신세계 그룹 내에서만 이뤄지는 쓱페이의 범용성이 크지 않을 뿐 아니라, 토스 안으로 들어가 효과가 날지 아니면 그저 토스가 운영 ‘외주’를 받는 선에서 머무를지 알 수 없기 때문이다.또 다른 관계자는 “토스가 결제 사업쪽을 키울 것이라는 막연한 기대감만 있지, 어느 쪽으로 확장시킬 지는 의문이 든다”고 말했다."
2023.06.28.,[1mm금융톡]제작진만 60명…토스는 왜 '다큐'를 찍었나,https://n.news.naver.com/mnews/article/277/0005278526?sid=101,"""토스를 해킹해 주시겠습니까.""토스가 유튜브 채널에 올린 '헬소닉(HELLSONIC): 토스를 해킹하는 자' 예고편 영상이다. 마치 영화나 드라마 예고편을 방불케 하는 이 영상에는 실제 화이트해커로 유명한 이종호 보안기술팀 리더가 토스를 48시간 내 해킹한다는 내용이 담겼다. 헬소닉은 해커들 사이에서 불리는 이 리더의 닉네임이다. 이 영상에서는 창업자인 이승건 비바리퍼블리카 대표도 출연해 화이트해커팀에 직접 해킹을 해달라고 요청한다.토스는 오는 29일 '토스를 해킹하는 자'라는 주제로 직접 제작한 이 다큐멘터리를 공개한다. 이 외에도 토스는 중고거래 사기 추적 과정을 담은 '블록 버스터즈: 중고거래 사기에서 살아남기' 콘텐츠도 내달 17일 공개할 예정이다.토스는 금융사들의 전통적인 홍보방식인 유명 연예인이 등장하는 TV 광고를 벗어나 자체 제작 다큐멘터리를 새로운 홍보 방식으로 택했다. 토스 내부에는 이처럼 콘텐츠를 직접 제작하는 전문 PD만 4명이 있다. 이번에 공개할 예정인 2개의 다큐멘터리도 소속 PD가 전담했는데, '헬소닉'에는 40명, '블록버스터즈'에는 20명의 제작 스텝이 투입됐다.이승건 비바리퍼블리카 대표토스가 이처럼 다큐멘터리를 직접 제작하고 나선 것은 '보안'에 대한 이슈를 쉽게 설명하고 토스를 홍보하기 위해서다. 핀테크가 위험하다는 편견을 타파하고, 토스가 보안을 얼마나 잘하고 있는지를 대중적인 콘텐츠로 알리겠다는 취지다. 이 대표도 ""토스는 안전한 금융 세상을 만드는 게 정말 중요하다""며 ""온라인이 오프라인보다 더 안전하고 든든하며 걱정하지 않아도 되는 미래를 만들어 보이는 것은 토스에겐 생존의 문제""라며 직접 홍보에 나섰다.게다가 유명모델 등 비용이 많이 들지만, 성과를 측정하기는 불분명한 광고보다 가성비가 좋은 점도 한몫했을 것으로 보인다. 실제로 토스는 2021년 2월 자체 제작한 오리지널 다큐멘터리 영상 '핀테크, 간편함을 넘어(FINTECH-BEHIND THE SIMPLICITY)'를 유튜브 채널에 게시했는데, 토스 내부 기업 문화를 담은 이 홍보 영상은 누적 조회 수가 123만회가 넘는다. 윤기열 토스 커뮤니케이션 헤드는 ""전통적인 홍보 공식을 깨고, 토스만의 방식을 찾아가는 것이 오리지널 콘텐츠의 취지""라며 ""짧은 광고보다 토스의 보안에 대한 태도나 철학 등 좀 더 다양한 면모를 보여줄 수 있다는 장점이 있기 때문에 직접 기획·제작하는 방식을 택했다""고 설명했다."
2023.06.30.,"신세계그룹, 토스와 '유니버스 클럽' 금융 파트너십 추진",url없음,<네이버 기사 없음>
2023.06.30.,"신세계·토스, 멤버십 제휴",url없음,<네이버 기사 없음>
2023.06.30.,"토스, 핀테크 업계 최초 'APEC CBPR' 인증 취득···글로벌 수준 개인정보보호 역량 증명",url없음,<네이버 기사 없음>
2023.06.30.,"토스, APEC CBPR 인증 취득…""글로벌에서도 체계 인정받고 있다는 결과""",url없음,<네이버 기사 없음>
2023.06.30.,"신세계 유니버스 클럽, 금융으로 확장…토스와 파트너십 추진",url없음,<네이버 기사 없음>
