기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.04.15.,48조 서울시 금고지기에 신한은행…금고 전체 맡아(종합),https://n.news.naver.com/mnews/article/018/0005191882?sid=101,"100년간 우리은행 독점했던 서울시 금고신한, 4년전 1금고→이번엔 1·2 금고 모두[이데일리 김정현 기자] 연 48조원의 서울시 자금을 관리할 ‘시금고 은행’에 신한은행이 최종 선정됐다. 15일 금융권에 따르면 서울시 1·2금고 자리를 두고 진행된 프레젠테이션 결과 신한은행이 서울시 시금고 은행에 선정됐다. 1·2금고 가운데 1금고만 맡고 있던 신한은행이 1·2금고를 모두 맡게 된 것은 이번이 처음이다.(사진=신한은행 제공)프레젠테이션에서 신한은행이 더 매력적인 출연금을 제한한 것으로 알려졌다. 정책사업이나 주민 편의사업 등 협력사업 제안에 있어서도 규모 및 비용 측면에서 적극적으로 사업제안을 한 것으로 전해진다. 신한은행이 기존에 1금고를 맡고 있었던 점도 유리하게 작용한 것으로 보인다. 아울러 2금고는 1금고와 같은 은행이 선정될 경우 1금고 전산과의 연계 등 편의성이 증대될 수 있다는 점이 판단에 작용한 것으로 관측된다. 한편 기존에 2금고를 맡고 있었던 우리은행은 서울 시내 점포망의 강점과 장기간 축적된 서울시금고 운영 노하우, 검증된 성과등을 강조했다고 전해진다. 출연금 등에서 무리한 경쟁에 나서지는 않은 것으로 알려졌다.한편 서울시 금고 운영의 시작은 1915년으로 거슬러 올라간다. 경성부 금고 당시부터 지난 2018년까지 100년 넘게 서울시 금고는 우리은행이 독점해왔다. 그런데 2018년 서울시가 시금고 선정을 앞두고 단일금고 체제에서 복수 금고 체제로 개편하면서, 1금고와 2금고 가운데 신한은행이 1금고를 맡게 됐다. 서울시 금고 계약은 4년마다 한번씩 이뤄지는데, 신한은행이 1금고를 맡기 시작한 뒤 다음 계약에서 1금고와 2금고를 모두 담당하게 된 것이다. 신한은행은 내년(2023년) 1월1일부터 2026년 12월31일까지 4년간 서울시 금고를 모두 관리하게 된다. 서울시의 예산과 기금 등 자금을 관리하고 각종 세입금 수납 및 세출금 지급, 세입세출외현금의 수납 및 지급 등을 맡는다. 서울시 예산은 올해 기준 47조7000억원에 달해 전국 시금고 가운데 최대 규모다. 그중 1금고가 44조2000억원, 2금고가 3조5000억원 수준이다."
2022.04.14.,"[게시판] 우리은행, '우리 팬(Woori FAN) 리포터' 3기 모집",https://n.news.naver.com/mnews/article/001/0013113106?sid=101,[우리은행 제공. 재판매 및 DB금지]    ▲ 우리은행은 고객의 불편 사항이나 개선점 등을 제안하는 '우리 팬(Woori Fan) 리포터' 3기를 오는 15일부터 24일까지 모집한다고 14일 밝혔다. 선발되면 올 12월까지 정기 간담회에 참석해 금융소비자 피해 예방 등을 위한 아이디어를 제시할 수 있다. 자세한 내용은 우리은행 홈페이지 또는 우리WON뱅킹 앱에서 확인할 수 있다. (서울=연합뉴스)
2022.04.14.,슛 쏘는 우리은행 김정은,https://sports.news.naver.com/news.nhn?oid=003&aid=0011123843,<구조 다름>
2022.04.15.,수신금리 인상하는 은행권···'역머니무브' 가속,url없음,<네이버 기사 없음>
2022.04.15.,"신한은행, 48조원 규모 서울시금고 운영권 따내",https://n.news.naver.com/mnews/article/366/0000806595?sid=101,"신한은행이 한 해 예산이 48조원에 달하는 서울시 ‘금고지기(1·2금고)’ 자리를 지켰다. 4년 전 우리은행에 내줬던 2금고자리도 탈환했다.15일 금융권에 따르면 서울시는 14일 ‘금고지정 심의위원회’를 열고 입찰에 참여한 신한·우리·국민은행을 평가한 뒤, 신한은행을 1· 2금고 운영 은행으로 결정했다.신한은행 디지로그 브랜치 서소문 출입문 전경./신한은행 제공        지난 2019년부터 1금고(총예산)는 신한은행이, 2금고(기금)는 우리은행이 맡아왔는데 이번에 신한은행이 1·2금고를 모두 따낸 것이다. 서울시금고 운영권은 1915년 경성부 금고 시절부터 104년 간 우리은행이 독점해왔다. 신한은행이 2018년 서울시금고 선정 당시 출연금을 우리은행(1250억원)의 2배 이상인 3000억원을 써내면서 운영권을 탈환했다.시금고 운영기간은 2026년까지 4년이다. 올해 서울시 총예산(일반회계+특별회계)은 44조2190억원이며, 기금은 3조5000억원이다.업계에서는 신한이 제시한 금리와 출연금 규모 등이 당락을 가른 것으로 보고 있다. 신한금융 계열사인 신한카드는 올해부터 서울지역화폐인 서울사랑상품권 판매·운영도 맡고 있다.서울시금고가 되면 서울시 내 25개 자치구의 금고 및 타 지자체 금고 운영권 확보 경쟁에서도 유리하게 작용하는 면도 있다는 게 업계의 얘기다. 서울시구금고 운영권은 현재 신한은행과 우리은행, KB국민은행이 나눠 갖고 있다. 상반기 중 계약이 만료되는 자치구에서 줄줄이 입찰 경쟁이 펼쳐질 예정이다.한편, 심의위는 서울시 금고의 지정 및 운영에 관한 조례에 따라 ▲대내외적 신용도 및 재무구조의 안정성(25점), ▲시에 대한 대출 및 예금금리(20점) ▲시민의 이용편의성(18점) ▲금고업무 관리능력(28점), ▲지역사회 기여 및 시와의 협력사업(7점) ▲녹색금융 이행실적(2점) 등 크게 6개 항목을 평가했다."
2022.04.15.,기준금리 인상에 은행 금리인하 효과 '실종'…대출수요 '좌절',https://n.news.naver.com/mnews/article/421/0006030334?sid=101,"시장금리 급등으로 은행 대출금리 인하 효과 체감 어려워소득기준 대출규제 DSR 강화로 한도 완화 혜택도 제한적서울 시내의 한 시중은행 대출창구 모습.© News1 이재명 기자(서울=뉴스1) 국종환 기자 = 시중은행들이 대출 금리를 낮추고 한도는 늘리는 등 경쟁적으로 대출 문턱을 낮추고 있지만, 대다수 수요자들은 대출 완화를 체감하기가 어려워졌다. 기준금리와 시장금리 인상으로 은행 금리 인하 효과가 상쇄되면서 이자 부담은 되레 늘었고, 총부채원리금상환비율(DSR) 규제로 웬만해선 한도 완화 혜택도 받기 어렵기 때문이다.15일 은행권에 따르면 우리은행은 전날부터 신규 코픽스를 기준으로 한 비대면 전세자금대출 상품(우리WON전세대출, 우리스마트전세론 등)과 우리전세론의 금리를 0.20%포인트(p) 내리기로 했다.다른 은행들도 금리를 낮춰 대출 수요를 유인하고 있다. KB국민은행은 지난 5일부터 주택담보대출 혼합형(고정금리) 상품 금리를 0.45%p, 변동금리 상품 금리를 0.15%p 내렸다. KB전세자금대출(주택도시보증공사 보증)과 KB주택전세자금대출(한국주택금융공사 보증)도 각각 0.55%p, 0.25%p 낮췄다신한은행은 지난 8일부터 주담대 금리를 0.10~0.20%p, NH농협은행은 0.30%p 인하했다.은행들은 지난해 가계대출 총량규제로 조였던 대출한도도 다시 확대하고 있다. 하나은행은 13일부터 주력 신용대출 상품인 '하나원큐신용대출'의 한도를 기존 1억5000만원에서 2억2000만원으로 상향하기로 했다.우리은행은 지난 4일부터 신용대출과 마이너스통장 대출의 최대한도를 기존 5000만~1억원에서 8000만~3억원으로 높였다. KB국민은행은 지난달 마이너스통장 한도를 종전 5000만원에서 1억5000만원까지 확대했고, NH농협은행은 2월부터 신용대출 한도를 2000만원에서 2억5000만원으로 늘렸다.은행들의 금리 인하에도 불구하고 기준금리 추가 인상과 채권시장의 '금리발작'으로 시장금리가 치솟으면서 소비자들에게 적용되는 실제 대출금리는 오히려 더 오르고 있다.KB국민·신한·하나·우리 등 4대 시중은행의 주담대 금리는 전날 변동형이 3.4~5.30%, 고정형이 3.90~6.45% 수준까지 올랐다. 주담대 상단이 6%를 넘어선 지 보름 만에 6%대 중반에 근접할 정도로 금리상승 속도가 빨라졌다. 신용대출 금리도 3.33~5.18%로 5%대를 넘어섰다.한국은행 금융통화위원회는 전날 모든 대출금리의 기준이 되는 기준금리를 연 1.25%에서 1.50%로 0.25%p 인상했다. 기준금리는 지난해 8월 이후 1.00%p나 올랐다. 주담대 고정금리의 기준이 되는 금융채 5년물도 지난달 28일(3.229%) 7년8개월만에 처음 3%를 넘어선 뒤 이달 11일엔 하루만에 0.2%p 뛰어 3.550%를 기록했다.올 초부터 소득에 따라 대출한도를 제한하는 DSR 규제도 대폭 강화돼 있어, 은행권의 한도 완화도 체감하기 쉽지 않다. 1월부터 총대출액이 2억원을 넘으면, 연간 원리금 상환액을 연소득의 40% 이내로 제한하는 DSR 2단계 규제가 되고 있다. 이미 주담대나 신용대출을 보유하고 있는 경우 추가 대출받기가 어려워졌다.한국은행이 전날 발표한 '금융시장 동향'에 따르면 올해 3월 말 기준 은행의 가계대출 잔액은 1059조원으로 전월보다 1조원가량 줄면서 4개월째 감소세를 이어갔다. 4개월 연속 감소는 한은이 2004년 관련 통계를 작성하기 시작한 이래 처음이다. 대출 감소세는 이달에도 이어지고 있다. 5대 은행의 가계대출 잔액은 지난 8일 기준 702조269억원으로 전월 대비 1조1668억원 감소했다.설상가상 미 연준(Fed)이 급등하는 물가를 잡기 위해 5월 '빅스텝(기준금리 인상 폭을 0.25%p에서 0.50%p으로 확대)'을 단행할 것으로 예상되고, 한국은행도 이에 맞춰 연내 기준금리를 2% 이상까지 올릴 수 있다는 전망도 나와 대출금리는 당분간 계속 오를 것으로 보인다. 대통령직인수위원회는 부동산시장의 안정을 위해 DSR 규제를 계속 유지한다는 방침이어서 대출한도 역시 쉽게 풀리긴 어려운 분위기다.금융권 관계자는 ""기준금리와 시장금리 인상 폭을 고려하면 은행권의 금리 인하 폭이 작다는 지적도 있다""며 ""DSR 규제도 쉽게 풀리기 어려운 상황이라, 대출 완화에 대한 체감은 그리 크지 않을 것""이라고 말했다."
2022.04.14.,"우리은행, 아쉬운 준우승! [포토]",https://sports.news.naver.com/news.nhn?oid=382&aid=0000973608,<구조 다름>
2022.04.15.,가팔라진 은행 주담대 금리···6% 넘어 7% 향해 질주 (종합),url없음,<네이버 기사 없음>
2022.04.14.,우리은행 14일부터 전세대출금리 0.2%p 낮춰,https://n.news.naver.com/mnews/article/001/0013114112?sid=101,"(서울=연합뉴스) 류효림 기자 = 최근 가계대출 증가세가 둔화한 가운데 은행들이 주택대출을 중심으로 잇따라 금리 인하에 나서고 있다.우리은행은 14일부터 신규 코픽스(COFIX) 6개월 변동 기준으로 비대면 전세자금대출 상품(우리WON전세대출, i-touch전세론, 우리스마트전세론)과 우리전세론의 금리를 0.20%포인트(p) 내리기로 했다. 우리은행은 ""전세 실수요자들의 주거 부담을 완화하고 적정 수준의 가계부채를 관리하기 위한 것""이라고 설명했다. 사진은 이날 서울 시내 우리은행 지점 모습. 2022.4.14    ryousanta@yna.co.kr"
2022.04.14.,[포토] 우리은행 박지현 '침착하게 슛',https://sports.news.naver.com/news.nhn?oid=468&aid=0000817675,<구조 다름>
