기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.10.31.,"우리은행, 하반기 신입행원 세 자릿수 채용 실시",https://n.news.naver.com/mnews/article/001/0013542275?sid=101,"우리은행 전경[우리은행 제공](서울=연합뉴스) 박대한 기자 = 우리은행은 오는 11월 1일부터 '2022년 하반기 신입행원 채용' 절차를 시작한다고 31일 밝혔다.    우리은행은 상반기에 이어 하반기에도 세 자릿수 신입행원을 모집할 예정이다.     1일부터 서류 접수를 시작하며. 일반직과 지역인재, IT특성화고 등 총 3개 부문으로 나누어 진행한다.    일반직과 지역인재 부문은 서류전형, 1·2차 면접전형, 인공지능(AI)역량검사 및 최종 면접전형 절차로 이뤄진다.    금융과 디지털 역량을 갖춘 통합형 인재를 채용하기 위해 관련 자격증 보유자, 삼성청년소프트웨어아카데미(SSAFY) 교육생을 우대한다.    IT특성화고 부문은 잠재력 있는 고졸 인재들에게 취업 기회를 부여하기 위해 교육부 추천자, IT직무 관련 자격증 보유자를 우대하며, 입행 후 디지털·IT 관련 직무를 수행하는 부서로 배치될 예정이다.    우리은행 관계자는 ""금융시장 불안정성이 확대되는 상황에서도 은행의 사회적 책임을 실현하고 어려운 취업시장에 활기를 불어넣기 위해 이번 채용을 진행하게 됐다""고 밝혔다.우리은행 CI[우리은행 제공]    pdhis959@yna.co.kr"
2022.10.31.,"우리은행, 외화예금 신규 가입 이벤트",https://n.news.naver.com/mnews/article/003/0011507961?sid=101,"[서울=뉴시스]이주혜 기자 = 우리은행은 우리WON뱅킹으로 외화적립식 예금에 가입하는 개인 고객을 대상으로 '알아서 잘 딱 깔끔하고 센스있게 WOORI 외화예금!' 이벤트를 다음 달 30일까지 실시한다고 31일 밝혔다.이벤트 대상 외화예금은 '해외로 외화적립예금'과 '우리 더(The)달러 외화적립예금'으로 이벤트 기간 동안 해당 외화예금 가입 시 환율우대 80%가 적용된다. 또 미화 10달러 이상 금액으로 신규 가입하고 3개월 이상 자동이체 등록을 완료한 고객에 한해 선착순 1만명에게 ▲네이버페이 쿠폰 5000원을 지급하며, 추첨을 통해 ▲LG 디오스 오브제컬렉션 무드업(2명)과 ▲LG 스타일러 오브제 컬렉션(5명)을 제공한다.'해외로 외화적립예금'은 가입시점으로부터 6개월 단위로 이자가 복리 계산되는 상품이다. 가입 기간은 12개월 이상이나 금리 회전주기가 6개월로 중도 해지하더라도 회전기일 전일까지 약정금리가 지급된다. '우리 더(The)달러 외화적립예금'은 목표환율 알림 서비스를 제공한다. 원하는 환율 도달 시 문자로 안내받고 원하는 시점에 추가 납입이 가능하다. 두 상품 모두 입금 건별로 중도 인출도 가능하다."
2022.10.31.,"우리은행, 하반기 세 자릿 수 규모 신입채용 실시",https://n.news.naver.com/mnews/article/050/0000062664?sid=101,"우리은행 전경.(사진=우리은행) 우리은행(은행장 이원덕)은 미래 금융을 이끌어 갈 우수 인재를 선발하기 위해 ‘2022년 하반기 신입행원 채용’을 11월 1일부터 실시한다고 31일 밝혔다.우리은행은 상반기에 이어 하반기 채용에서도 세자리 수 신입행원을 모집할 예정이다. 이번 채용은 1일부터 서류 접수를 시작하며 ▲일반직 ▲지역인재 ▲IT특성화고 등 총 3개 부문으로 나누어 진행한다.일반직과 지역인재 부문은 ▲서류전형 ▲1차·2차 면접전형 ▲AI역량검사·최종 면접전형 절차로 이루어져 총 3번의 면접전형을 거치게 된다. 특히 금융과 디지털 역량을 갖춘 통합형 인재를 채용하기 위해 관련 자격증 보유자, 삼성청년소프트웨어아카데미(SSAFY) 교육생을 우대한다.IT특성화고 부문의 경우 잠재력 있는 고졸 인재들에게 취업 기회를 부여하기 위해 교육부 추천자, IT직무 관련 자격증 보유자를 우대할 계획이며, 입행 후 디지털·IT 관련 직무를 수행하는 부서로 배치될 예정이다.우리은행 관계자는 “금융시장의 불안정성이 확대되는 상황에서 은행의 사회적 책임 실현과 어려운 취업시장에 활기를 불어넣고자 이번 채용을 실시하게 됐다”며,“다양한 인재들을 우대해 채용할 예정으로 우리은행과 함께 미래 금융시장을 선도할 우수한 인재들이 많이 지원하길 바란다”고 밝혔다."
2022.10.31.,"우리은행, '하반기 신입행원 채용' 실시",url없음,<네이버 기사 없음>
2022.10.31.,"우리은행, 올 하반기 신입행원 채용 [은행오늘]",url없음,<네이버 기사 없음>
2022.10.30.,우리은행 '우리 사장님 응원합니다' 이벤트,https://n.news.naver.com/mnews/article/030/0003055110?sid=101,우리은행은 비대면 채널로 가맹점 결제계좌를 첫 가입하거나 우리은행으로 변경하는 고객 대상으로 '우리 사장님 응원합니다' 이벤트를 12월 16일까지 실시한다고 30일 밝혔다.이번 이벤트는 우리WON뱅킹이나 우리WON기업에서 가맹점 결제계좌를 신규 가입하거나 우리은행으로 변경하는 고객 250명 대상으로 신세계 이마트 상품권(5만원)을 제공한다. 가맹점 결제계좌를 등록 또는 변경하고 매출 대금이 우리은행 계좌로 입금되는 순서에 따라 선착순으로 대상자를 최종 선정한다.이벤트 기간 동안 비대면 채널로 가맹점 결제계좌를 첫 가입 또는 우리은행으로 변경하는 고객 25명을 추첨해 국민관광상품권(20만원)을 제공한다.
2022.10.31.,5대 시중은행 주담대 최저 금리도 年5%,https://n.news.naver.com/mnews/article/015/0004769471?sid=101,"최고 금리는 年7% 넘어서1년 전 5억 年3%에 빌렸다면月이자 210만→282만원 '껑충'한은 기준금리 인상 여파로시중은행 자금 조달 비용 늘어연말 금리 상단 年8% 뚫을 듯서울 남산에서 바라본 시내 아파트 단지 모습. 사진=연합뉴스시중은행 주택담보대출 최고 금리가 연 7%를 넘어선 가운데 우대금리를 적용받는 최저 금리마저 연 5%를 돌파했다. 우대금리는 은행에서 계좌를 개설하거나 월급을 자동 이체하는 등 은행이 정한 조건을 만족하면 금리를 깎아주는 것으로 대부분 대출 고객이 적용받는다. 시중은행이 취급한 신규 주담대 평균 금리도 이미 연 5%에 바짝 다가서 빚을 내 집을 산 중산층과 서민의 이자 부담이 더욱 커질 전망이다. 코픽스·금융채 동반 ‘상승’31일 금융권에 따르면 국민 신한 하나 우리 농협 등 5대 시중은행의 이날 변동형 주담대 금리는 연 5.02~7.50%로 금리 하단이 연 5%를 넘어섰다. 한 달 전인 9월 30일(연 4.51~6.81%)보다 최저 금리가 0.51%포인트 올랐다. 올해 초 금리 하단(연 3.60%)과 비교하면 1.4%포인트 넘게 뛰었다.주담대 변동금리가 치솟은 것은 한국은행의 기준금리 인상 여파로 시중은행의 자금 조달 비용이 늘었기 때문이다. 변동형 주담대 지표금리인 신규 취급액 기준 코픽스(COFIX·자금조달비용지수) 금리는 지난 9월 연 3.40%로 한 달 전(연 2.96%)보다 0.44%포인트 상승했다. 2012년 7월(연 3.40%) 후 10년2개월 만의 최고치다. 기준금리 인상이 본격화하기 전인 지난해 7월(0.95%)과 비교하면 1년 새 2.45%포인트 뛰었다. 작년 8월 연 3% 금리로 5억원의 변동형 주담대(30년 만기·원리금 균등상환)를 받았다면 월 이자액이 210만원이었는데, 1년간 코픽스 상승분(연 0.95%→3.40%)만큼 대출 금리가 오르면서 월 이자가 282만원으로 껑충 뛰었다.사진=연합뉴스자금시장 불안에 따른 채권 금리 급등으로 5대 시중은행의 이날 고정형(혼합형) 주담대 금리도 연 5.35~7.28%로 집계됐다. 지난 9월 30일(연 4.73~7.14%)과 비교해 금리 하단이 0.62%포인트 올랐다. 10월 강원 레고랜드 사태를 계기로 채권시장이 경색되면서 고정형 주담대 지표금리인 금융채 금리가 치솟은 결과다. 금융채 5년 만기 금리(무보증·AAA등급)는 10월 21일 연 5.467%를 기록했다. 2010년 2월 10일(연 5.45%) 후 12년8개월 만의 최고치다. 올해 초(연 1.628%)와 비교해선 4%포인트 가까이 올랐다. 연 5% 이하 주담대 씨 말라금리가 가파르게 오르면서 시중은행 영업점에선 연 4%대 이자를 내는 주담대 고객이 사라지고 있다. 은행연합회 소비자포털 공시에 따르면 올 9월 우리·농협은행이 취급한 주담대(분할상환식) 가운데 이자가 연 4.5%를 밑도는 대출 비중은 0%였다. 새로 주담대를 받은 고객은 대부분 연 4.5% 이상 금리로 돈을 빌렸다는 얘기다. 이들 은행의 신규 주담대 취급 평균 금리는 이미 연 5%를 돌파했다. 신한(연 4.94%)과 하나(연 4.93%)도 주담대 금리가 연 5% 턱밑까지 올랐다. 대출 이자가 연 5.0~5.5%인 주담대 비중도 농협(41.1%), 하나(31.9%), 우리은행(30.5%)이 30%를 웃돌았다.연말까지 대출 금리는 더 오를 가능성이 높다. 시장에선 미국 중앙은행(Fed)이 11월 2일 열리는 연방공개시장위원회(FOMC)에서 네 번째 ‘자이언트스텝’(한 번에 기준금리 0.75%포인트 인상)을 단행할 가능성이 높다고 보고 있다. 이럴 경우 한은도 24일 금융통화위원회에서 연 3.0%인 기준금리를 추가 인상할 것으로 금융권은 전망했다. 한 시중은행 여신담당 임원은 “금리 상승세가 꺾이지 않으면 연말에는 주담대 금리 상단이 연 8%, 하단도 연 6%를 넘어설 수 있다”고 했다."
2022.10.31.,"우리은행, 'WOORI 외화예금' 신규 가입 이벤트",url없음,<네이버 기사 없음>
2022.10.31.,"우리은행, 올 하반기 신입행원 채용 나서",url없음,<네이버 기사 없음>
2022.10.31.,"우리은행, '2022년 하반기' 신입행원 세 자릿수 채용",https://n.news.naver.com/mnews/article/082/0001181485?sid=101,"우리은행은 미래 금융을 이끌어 갈 우수 인재를 선발하기 위해 ‘2022년 하반기 신입행원 채용’을 다음 달 1일부터 실시한다고 31일 밝혔다.우리은행은 상반기에 이어 하반기 채용에서도 세 자릿 수 신입행원을 모집할 예정이다. 이번 채용은 1일부터 서류 접수를 시작하며 △일반직 △지역인재 △IT 특성화고 등 총 3개 부문으로 나눠 진행한다.일반직과 지역인재 부문은 △서류전형 △1차·2차 면접전형 △AI역량검사·최종 면접전형 절차로 진행된다. 특히 금융과 디지털 역량을 갖춘 통합형 인재를 채용하기 위해 관련 자격증 보유자, 삼성청년소프트웨어아카데미(SSAFY) 교육생을 우대한다.IT특성화고 부문의 경우 잠재력 있는 고졸 인재들에게 취업 기회를 부여하기 위해 교육부 추천자, IT직무 관련 자격증 보유자를 우대할 계획이며, 입행 후 디지털·IT 관련 직무를 수행하는 부서로 배치될 예정이다.우리은행 관계자는 “금융시장의 불안정성이 확대되는 상황에서 은행의 사회적 책임 실현과 어려운 취업시장에 활기를 불어넣고자 이번 채용을 실시하게 됐다”며 “다양한 인재들을 우대해 채용할 예정으로 우리은행과 함께 미래 금융시장을 선도할 우수한 인재들이 많이 지원하길 바란다”고 밝혔다."
