기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.11.30.,"이영 장관 ""中企 ESG 경영 가속""…정책 지원 강화",url없음,<네이버 기사 없음>
2022.11.29.,내부통제 이슈에 우리은행 ESG등급 하락,url없음,<네이버 기사 없음>
2022.11.28.,"[금융브리프] KB금융, 국민은행, 우리은행, BNK부산은행, Sh수협은행",url없음,<네이버 기사 없음>
2022.11.29.,[금융 단신] 우리금융·KB국민은행·하나은행·DB손해보험 外,url없음,<네이버 기사 없음>
2022.11.29.,"[금융사 ESG A to Z-④] '실천 또 실천' 손태승 ""금융으로 더 나은 세상 만든다""",url없음,<네이버 기사 없음>
2022.11.28.,'내부통제' 이슈에…주요 시중은행 ESG등급 '빨간불',url없음,<네이버 기사 없음>
2022.11.23.,이원덕 우리은행장 '제주 현장경영' 눈길,https://n.news.naver.com/mnews/article/014/0004932582?sid=101,"올해 고객사 등 214곳과 소통우수직원과 동행 사회공헌활동 이원덕 우리은행장(오른쪽)과 사단법인 제주올레 서명숙 이사장이 지난 22일 제주올레 여행자센터에서 기부금 2000만원 전달 행사를 하며 기념촬영을 하고 있다. 우리은행 제공 우리은행은 이원덕 행장이 지난 22~23일 전행 우수직원과 함께한 제주 영업그룹 방문을 끝으로 올해 총 95개 고객사, 119개 전체 영업그룹에 대한 현장 소통을 성공적으로 마무리했다고 23일 밝혔다.   이 행장은 ""현장에서 200여명의 고객과 전체 영업그룹을 방문하면서 우리은행의 CEO는 나 한 사람이 아니라 현장에서 고객 중심 영업에 힘쓰고 있는 임직원 모두라는 것을 느꼈다""며 우수직원과 함께 동행하게 된 이유를 설명했다.   이 행장은 영업현장 방문과 더불어 앞으로도 변함없는 고객 중심, 고객 동행의 의지를 담아 임직원과 함께 제주에서 사회공헌 활동을 실시했다.   지난 22일 사단법인 제주올레와 '우리은행과 함께하는 에이블 올레 프로젝트'를 진행하고 기부금 2000만원을 전달했다. 이 프로젝트는 제주 올레길이 '치유의 길'이라는 별칭을 얻은 만큼 누구나 즐길 수 있도록 장애 없는 길을 만들겠다는 목표로 시각장애인을 위해 마련됐다. 기부금은 △시각장애인과 함께 걷기 동행 자원봉사자 양성과정 △시각장애인 맞춤형 걷기 여행 프로그램 개발 및 운영 △시각장애인 올레길 이용 가이드 마련 등에 사용될 예정이다.   또한 지난 23일에는 은행장을 비롯한 임직원 80여명이 올레길 10코스 지역을 플로깅(쓰레기 주우며 조깅하기)하는 ESG 활동도 펼쳤다. 행사에 참여한 한 직원은 ""올레길 플로깅은 나 자신은 물론 타인을 위해 할 수 있는 뜻깊은 활동이었다""며 ""고객, 사회와 상생하는 것이 은행의 근본 설립 이념이라는 의미를 마음 깊이 되새겨 볼 수 있었다""고 말했다."
2022.11.23.,"신한은행, 新금융플랫폼 '뉴 쏠' 순항…이용고객 700만 돌파 [은행오늘]",url없음,<네이버 기사 없음>
2022.11.25.,"NH농협은행, ESG추진위원회 개최…2050 탄소중립 목표 설정 [은행오늘]",url없음,<네이버 기사 없음>
2022.11.25.,'금융사고'에 희비 갈렸다...4대 금융지주 ESG 등급 보니,url없음,<네이버 기사 없음>
