기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.09.30.,"'614억 횡령' 우리은행 직원 징역13년…""피해 회복 불가""(종합)",https://n.news.naver.com/mnews/article/001/0013474667?sid=102,"공범 동생 징역 10년…형제에게 총 647억원 추징檢, 횡령액 93억원 추가해 공소장 변경 신청…법원 불허검찰로 송치되는 '614억 원' 횡령 우리은행 직원[연합뉴스 자료사진]    (서울=연합뉴스) 정래원 기자 = 600억원대 회삿돈을 횡령한 혐의로 기소된 우리은행 직원과 공범인 동생이 1심에서 중형을 선고받았다.    서울중앙지법 형사합의24부(조용래 부장판사)는 30일 특정경제범죄 가중처벌법상 횡령, 재산국외도피 혐의로 구속기소된 우리은행 직원 전모(43·남)씨와 동생(41·남)에게 각각 징역 13년과 징역 10년을 선고했다.    재판부는 형제에게 1인당 323억7천만원씩 총 647억여원을 추징하라는 명령도 내렸다. 유죄로 인정된 횡령 액수는 614억원이지만, 외국으로 빼돌린 50억원도 추징액에 포함돼 전체 추징액이 횡령 금액보다 많아졌다. 다만 가족 등에게 흘러가 별도의 환수 조치가 이뤄질 금액은 추징 액수에서 제외됐다.    재판부는 전씨 형제의 돈이 범죄수익인 정황을 알고도 이들에게 투자정보를 제공하고 그 대가로 약 16억 원을 받은 공범 서모(48·남) 씨에겐 징역 1년과 추징금 10억여원을 선고했다.    재판부는 전씨를 향해 ""614억원이 넘는 거액을 횡령해 죄질이 무겁고, 회사 시스템 자체를 위협해 비난 가능성이 크다""고 질타했다.    또 ""기업 신뢰 손실이라는 무형적 피해까지 초래했다""면서 ""은행과 합의하지 못했고 피해 회복을 기대하기 어려운 상황, 횡령 규모 등에 비춰 엄중한 형 선고가 불가피하다""고 설명했다.    다만 재판부는 전씨 형제가 범행을 대체로 인정하고 반성하면서 자수한 점과 동종 전과가 없는 점 등은 양형에 고려했다고 덧붙였다.    재판부는 검찰이 지난 22일 93억2천만원 상당의 횡령액을 추가로 확인하면서 신청한 공소장 변경은 불허했다.    우리은행 본점 기업개선부에서 근무하던 전씨는 2012년 10월∼2018년 6월까지 회삿돈 약 614억원을 빼돌려 주가지수옵션 거래 등에 쓴 혐의로 5월 기소됐다.    이 과정에서 돈을 인출한 근거를 마련하려고 문서를 위조한 혐의, 동생과 공모해 횡령금 일부를 해외 페이퍼컴퍼니 계좌로 빼돌린 혐의도 있다.    검찰은 선고를 앞둔 지난 22일 93억2천만원 상당의 횡령액을 추가로 확인해 공소장 변경을 신청했지만 재판부는 ""범행 방법이 다르거나 특정돼 있지 않다""며 불허했다.     검찰은 ""이대로 선고할 경우 항소심에서는 제3자가 증여받은 금원은 추징할 수 없어 피해액을 회복할 수 없게 된다""며 변론 재개도 요청했다. 재판부는 그러나 검찰 측 주장을 받아들이지 않았다.    검찰은 전씨 형제가 부모와 지인 등 24명에게 총 189억원을 빼돌린 것으로 파악했다. 지금까지 검찰이 확인한 횡령액 707억원에서 전씨 형제가 투자 실패로 손실을 본 318억원을 제외하면 절반가량을 찾아낸 셈이다.    one@yna.co.kr"
2022.09.30.,"'614억 횡령' 우리은행 직원, 1심 징역 13년 · 323억 추징",https://n.news.naver.com/mnews/article/055/0001002984?sid=102,"600억 원대 회삿돈을 횡령한 혐의로 기소된 우리은행 직원이 1심에서 징역 13년과 추징금 323억 원을 선고받았습니다.서울중앙지법 형사합의24부(조용래 부장판사)는 30일 특정경제범죄 가중처벌법상 횡령, 재산국외도피 혐의로 구속기소된 우리은행 직원 전 모(43·남)씨와 동생(41·남)에게 각각 징역 13년과 징역 10년을 선고했습니다.추징금 323억 8천만 원도 함께 명령했습니다.우리은행 본점 기업개선부에서 근무하던 전 씨는 2012년 10월∼2018년 6월까지 회삿돈 약 614억 원을 빼돌려 주가지수옵션 거래 등에 쓴 혐의로 5월 기소됐습니다.이 과정에서 돈을 인출한 근거를 마련하려고 문서를 위조한 혐의, 동생과 공모해 횡령금 일부를 해외 페이퍼컴퍼니 계좌로 빼돌린 혐의도 있습니다.검찰은 선고를 앞둔 지난 22일 93억 2천만 원 상당의 횡령액을 추가로 확인해 공소장 변경을 신청했지만 재판부는 ""범행 방법이 다르거나 특정돼 있지 않다""며 불허했습니다.검찰은 ""이대로 선고할 경우 항소심에서는 제3자가 증여받은 금원은 추징할 수 없어 피해액을 회복할 수 없게 된다""며 변론 재개도 요청했습니다.재판부는 그러나 검찰 측 주장을 받아들이지 않았습니다.검찰은 전 씨 형제가 부모와 지인 등 24명에게 총 189억 원을 빼돌린 것으로 파악했습니다.지금까지 검찰이 확인한 횡령액 707억 원에서 전씨 형제가 투자 실패로 손실을 본 318억 원을 제외하면 약 절반가량을 찾아낸 셈입니다.(사진=연합뉴스)"
2022.09.29.,"검찰·세관, ‘이상 해외송금' 신한·우리은행 압수수색",https://n.news.naver.com/mnews/article/057/0001693038?sid=102,"서울중앙지검 / 사진=연합뉴스시중은행에서 발생한 거액의 외환 이상 거래를 수사하고 있는 검찰이 신한·우리은행 본점과 영업점 등을 세관과 합동 압수수색했습니다.서울중앙지검 국제범죄수사부는 신한은행 본점과 지검, 우리은행의 지점 등에 검사와 수사관을 보내 관련 자료를 확보하고 있습니다.신한·우리은행은 최근 금융권에서 논란이 된 수상한 외화 송금 거래가 이뤄진 곳으로, 금융권에서는 가상화폐 거래소에서 환전된 원화가 은행을 거쳐 해외로 송금됐다는 사실이 알려지면서 논란이 됐습니다.검찰의 이번 압수수색은 이른바 '김치 프리미엄'을 이용한 환치기의 실체와 수조 원에 육박하는 돈의 출처, 수령인 등을 확인하기 위한 조치로 풀이됩니다.앞서 대구지검 반부패수사부도 지난 21일 이와 관련해 우리은행 본점을 압수수색하기도 했습니다.이외에도 가상자산거래 영업을 하면서 허위 서류를 이용해 돈을 해외로 송금한 혐의를 받고 있는 중국계 한국인 등 3명을 구속하기도 했습니다."
2022.09.30.,우리은행 vs 신한금투…'라임사태' 손배소 책임공방 돌입,https://n.news.naver.com/mnews/article/003/0011450577?sid=102,"기사내용 요약금융사간 1천억원대 소송전 본격 돌입우리은행 ""신한금투도 공동 불법행위자""신한금투 ""우리銀도 판매회사로서 책임""[서울=뉴시스] 이영환 기자 = 4일 오후 서울 중구 회현동 우리은행 본점이 보이고 있다. 라임자산운용 사태를 수사중인 서울남부지검 형사 6부는 이날 오전부터 우리은행 본점에서 라임 관련 자료를 확보하고 있다고 밝혔다. 2020.11.04. 20hwan@newsis.com[서울=뉴시스]정진형 기자 = 1조6000억원대 라임자산운용 환매중단 사태를 둘러싼 금융사들 간 1천억원대 손해배상 소송이 막을 올렸다. 우리은행과 신한금융투자는 재판 첫날부터 날선 책임 공방을 벌였다.서울남부지법 민사합의13부(부장판사 홍기찬)는 30일 오전 우리은행이 신한금융투자와 라임자산운용을 상대로 제기한 손해배상 소송 첫 변론기일을 진행했다.우리은행 측 대리인은 ""신한금투도 불법행위자, 사용자로서 책임을 져야 한다""는 논리를 폈다. 금융감독원 권고로 투자자들에게 무역금융펀드 원금을 전액 배상한 것도 어필했다. 신한금투 측 임직원이 라임펀드 판매 관련 혐의로 유죄 판결을 받은 것을 근거로 제시하기도 했다. 앞서 임모 전 신한금투 PBS사업본부장은 펀드 부실 사실을 고지하지 않고 480억원 상당의 라임 무역펀드 3개를 판매한 혐의(특정경제범죄가중처벌법상 사기 혐의)로 지난해 12월 대법원에서 징역 8년에 벌금 3억원이 확정된 바 있다.임 전 본부장은 이종필 라임 전 부사장 등과 라임 무역펀드가 투자한 해외펀드 부실을 은폐하기 위해 라임 부실펀드와 수익펀드를 묶는 방식으로 투자방식을 변경해 손해를 입힌 혐의도 받았다.반면 신한금투 측 대리인은 ""우리은행도 판매회사로서 책임이 있다""고 응수했다. 실질적으로 우리은행을 기망했는지 여부는 입증하기 어렵다고도 했다. 실형을 받은 임모 전 본부장에 대해선 신한금투와 업무 관련성이 있다고 보기 어렵다고 반박했다.라임자산운용의 파산으로 파산관재인이 된 예금보험공사 측 대리인도 ""신한금투와 원고측인 우리은행도 모두 판매자로서 책임이 있다""고 지적했다.[서울=뉴시스]김병문 기자 = 서울남부지검 형사6부는 1일 라임자산운용(라임)의 1조6000억원 펀드 환매 중단 사태 사건과 관련해 서울 중구 신한은행 본점을 압수수색하고 있다고 밝혔다. 사진은 이날 오후 신한은행 본점의 모습. 2020.07.01. dadazon@newsis.com앞서 우리은행은 지난 2월 라임펀드 판매로 손해를 봤다며 신한금투와 라임자산운용을 상대로 647억원 규모의 손배소를 제기했다. 이외에도 하나은행 364억원, 미래에셋증권 91억원 등 금융사들이 신한금투 등에 제기한 손배소 청구액을 모두 합치면 1100억원을 넘는 규모다.지난 2월 라임자산운용은 파산 선고를 받고 청산 절차를 밟고 있는 상태로, 법원이 배상을 결정할 경우 신한금투가 이를 부담하게 될 가능성이 크다.라임자산운용은 2017년 5월부터 펀드 투자금 및 신한금융투자와 계약을 맺은 총수익스와프(TRS) 대출자금을 활용해 인터내셔널 인베스트먼트그룹(IIG)펀드 등 5개 해외무역금융 펀드에 투자하다가 부실이 발생했다.금감원은 2020∼2021년 라임자산운용이 판매한 상품 종류와 판매사의 불완전판매 정도에 따라 '원금 전액' 또는 '40∼80%'의 배상 비율을 권고했다. 당시 권고를 받은 우리은행, 하나은행, 미래에셋증권, 신한금융투자는 분쟁조정안을 받아들여 라임 펀드 판매액을 배상했다."
2022.09.30.,"우리은행 614억 횡령 형제, 형 징역 13년, 동생 10년",https://n.news.naver.com/mnews/article/449/0000235041?sid=102,"우리은행 직원으로 근무하며 6년간 614억 원을 횡령한 혐의 등으로 징역 13년을 선고 받은 전모 씨 (사진=뉴스1)회삿돈 614억 원을 빼돌린 혐의로 재판에 넘겨진 우리은행 전 직원이 1심에서 징역 13년을 선고 받았습니다.서울중앙지법은 횡령 등의 혐의로 재판에 넘겨진 우리은행 전 직원 전모 씨에게 징역 13년을 선고하고, 공범인 남동생에 대해서는 징역 10년을 선고했습니다. 법원은 형제에게는 각각 추징금 323억 7655만 원씩을 납부하라고 명령했습니다. 전 씨에게 횡령금 일부를 수수한 개인투자자 서모 씨도 징역 1년을 선고 받았습니다.재판부는 ""614억 원이 넘는 거액을 횡령해 죄질이 매우 무겁다""면서 ""해외에 페이퍼컴퍼니를 설립해 수익을 은닉하는 등 정황도 좋지 않다""고 설명했습니다. 그러면서 ""사건 범행으로 기업 시스템 자체를 위협하게 됐다. 엄중한 형 선고가 불가피하다""고 밝혔습니다.전 씨 형제는 지난 2012년 10월부터 2018년 6월까지 세 차례에 걸쳐 우리은행 계좌에 있던 614억 원을 마음대로 인출한 혐의로 지난 5월 재판에 넘겨졌습니다. 이들은 전 씨 동생의 사업 실패로 10억 원 상당의 빚이 생기자 범행을 계획한 것으로 드러났습니다.법원이 전 씨 형제 등에게 명령한 추징금 총액은 664억 9700만 원입니다. 이들이 해외로 빼돌린 50억 원이 포함돼 유죄로 인정된 횡령액 614억 원보다는 많아졌습니다."
2022.09.30.,"우리은행 614억 횡령, 형 13년·동생 10년 징역형",https://n.news.naver.com/mnews/article/023/0003719253?sid=102,"우리은행에서 6년간 세 차례에 걸쳐 회삿돈 614억원을 횡령한 직원 A씨(왼쪽)와 공모한 친동생 B씨가 5월 6일 오전 서울 중구 남대문경찰서에서 검찰로 송치되고 있다. /뉴스1										우리은행에서 회삿돈 614억여원을 횡령한 혐의를 받는 직원과 동생이 1심에서 중형을 선고받았다.서울중앙지법 형사합의24부(재판장 조용래)는 특가법상 횡령 등 혐의로 구속기소된 A(43)씨와 동생 B(41)씨에 대해 각각 징역 13년, 징역 10년을 선고했다. 범죄수익은닉의 규제 및 처벌 등에 관한 법률 위반 혐의로 함께 기소된 개인투자자 C(48)씨에게는 징역 1년을 선고했다.검찰은 보강 수사를 통해 추가로 93억2000만원 상당의 횡령이 확인됐다며 기존에 공소 제기한 614억원을 707억원으로 늘려 공소장 변경을 요청했으나 법원은 받아들이지 않았다.우리은행 기업개선부서에서 근무한 A씨는 B씨와 함께 2012년 10월부터 2018년 6월까지 은행계좌에 있던 614억여원을 3차례에 걸쳐 인출, 주가지수 옵션거래 등에 개인적으로 사용한 혐의를 받는다.A씨 등은 해외직접투자 및 외화예금거래 신고를 하지 않고 물품 거래대금인 것처럼 속인 뒤 해외에 설립한 페이퍼컴퍼니 계좌로 50억여원을 송금한 것으로 드러났다. 또 A씨는 2015년 10월부터 2018년 6월까지 회삿돈을 인출할 근거를 만들기 위해 한국자산관리공사 등의 명의 문서를 위조해 사용한 혐의도 받는다.개인투자자로 파악된 C씨는 횡령을 통해 마련한 돈인 것을 알면서도 A씨로부터 투자정보 제공에 따른 대가 등으로 약 16억원을 받은 혐의로 함께 기소됐다."
2022.09.30.,'우리은행 횡령' 징역 13년…은닉자금 환수 물거품,https://n.news.naver.com/mnews/article/422/0000563063?sid=102,"[앵커] 법원이 우리은행에서 수백억 횡령을 저지른 직원에게 징역 13년을 선고했습니다. 하지만 검찰이 추가로 찾아낸 횡령액 93억은 인정하지 않았고, 재판을 이어가달라는 요청도 기각했습니다. 이동훈 기자입니다.[기자]614억원의 회삿돈을 횡령하고 횡령액을 해외로 숨긴 혐의로 재판에 넘겨진 우리은행 직원 전 모 씨와 동생.징역 13년과 10년을 선고 받고 각각 323억7천만원, 총 647억원의 추징도 내려졌습니다.그런데 법원은 전 씨의 횡령 3건, 614억 규모에 대해서만 판결을 내렸습니다.검찰은 앞서 93억여원 상당의 횡령을 추가로 확인해 전 씨가 9번에 걸쳐 총 707억원을 횡령했다는 내용으로 공소장 변경을 신청했지만 받아들이지 않은 겁니다.범행 방법이 달라 한꺼번에 묶는 포괄일죄가 성립하지 않는다는 이유에서입니다.문제는 더 이상 제3자로 흘러간 자금을 회수할 길이 없어졌다는 점입니다.현행법상 1심 선고가 되면 추가 환수 절차를 밟지 못하기 때문입니다.검찰이 제3자 24명에게 횡령액 189억원 상당이 흘러간 사실을 포착해 변론 재개를 신청했지만 역시 받아들여지지 않았습니다.검찰은 ""재량권 일탈이자 남용이고 위법하다""며 이의를 제기했습니다.검찰은 전 씨가 저지른 횡령 9건의 시간적 간격이 크지 않고 장소, 수법 등에서 동일성이 인정된다고 주장했습니다.이대로 끝날 경우 ""거액을 횡령해도 몇 년 감옥에 갔다오면 그뿐 이라는 잘못된 인식을 심어줄 우려가 있다""고도 강조했지만 기각됐습니다.이어 검찰은 구형할 기회를 달라고 요청했지만 이에 대해 재판부는 재판을 더 진행해 변론을 재개하자는 것과 같다는 취지라며 받아들이지 않고 ""위법하지 않다""며 선고에 나섰습니다.추가 부분은 별도 재판이나 2심에서 판단을 받으라는 취지입니다.검찰은 법원의 추징 명령도 사실상 의미가 없다는 입장입니다.전 씨 형제 명의로 된 재산이 앞서 동결된 66억원 중 일부만 남아 추징은 불가능하다는 겁니다.재산이 없다고 하면 횡령액을 환수할 방법이 없는데다, 추징금은 내지 않더라도 벌금처럼 노역에 처할 수도 없습니다.일각에서는 앞서 246억원을 횡령해 12년형이 나온 계양전기 직원과 형량이 비슷해 다소 낮은 것 아니냐는 지적도 나옵니다.연합뉴스TV 이동훈입니다. (yigiza@yna.co.kr)#우리은행횡령 #징역형 #범죄수익환수 #포괄일죄연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23"
2022.09.30.,"우리은행, 우리WON뱅킹서 환전시 '렌트카 할인 쿠폰' 제공 [은행오늘]",url없음,<네이버 기사 없음>
2022.09.30.,"'614억 횡령' 우리은행 직원 징역 13년…""189억 원 환수 불가능""",https://n.news.naver.com/mnews/article/057/0001693335?sid=102,"【 앵커멘트 】  600억 원이 넘는 회삿돈을 횡령한 뒤 금융상품 투자로 탕진하고, 해외로 빼돌리기까지 한 우리은행 직원에게 징역 13년의 중형이 선고됐습니다.  범죄를 도운 동생은 징역 10년, 형제에게 추징금 647억 원도 선고됐는데, 지인에게 준 189억 원은 환수가 힘들게 됐습니다.  어떤 사연인지 우종환 기자가 취재했습니다.【 기자 】  지난 4월 614억 원을 횡령한 혐의로 체포된 뒤 재판에 넘겨진 전 모 씨.▶ 인터뷰 : 전 모 씨 (지난 4월)- ""큰 물의를 일으켜서 죄송합니다.""  전 씨는 지난 2012년부터 2018년까지 각각 173억, 148억, 293억 원씩 세 차례에 걸쳐 회삿돈을 빼돌렸습니다.  기업 간 분쟁으로 오랜 시간 묶인 채 방치된 계약금을 노렸는데, 이를 몰래 찾은 뒤 자금이 정상적으로 있는 것처럼 문서를 위조하는 수법을 사용했습니다.▶ 인터뷰 : 이준수 / 금융감독원 부원장 (지난 7월)- ""사고자 하는 직인을 도용해 출금하거나 공사문서를 위조해 출금결재를 받는 수법으로….""  법원은 죄질이 무겁다며 전 씨에게 징역 13년, 범행을 도운 동생 전 모 씨에게 징역 10년과 함께 형제에게 추징금 647억 원을 선고했습니다.   법정에서는 검찰과 재판부 간에 신경전이 벌어지기도 했습니다.  앞서 검찰은 추가 횡령액 93억 원을 발견해 총 횡령액이 707억 원에 이르고, 이 중 189억 원이 부모와 지인들에게 넘어갔다며 공소장 변경을 요구했지만 법원은 범행 방법이 특정돼 있지 않다며 불허했습니다.  이에 검찰은 현행법상 제3자에게 넘어간 범죄수익은 1심이 끝나면 환수할 수 없다며 189억 원 환수가 불가능해졌다고 반발했습니다.  MBN뉴스 우종환입니다.   영상편집 : 이범성  그래픽 : 이지연"
2022.09.30.,우리은행 ‘생체인증 공항 연계 서비스’ 시행,https://n.news.naver.com/mnews/article/277/0005155411?sid=101,"우리은행 등록 손바닥정맥로 본인 확인, 국내선 탑승 수속 가능우리은행(은행장 이원덕)은 신분증 없이 생체정보(손바닥 정맥)만으로 본인 여부를 확인해 국내선 탑승 수속이 가능한 ‘생체인증 공항 연계 서비스’를 시행한다고 30일 밝혔다.해당 서비스는 국내 14개 공항에서 국내선 탑승 시 이용할 수 있으며, 우리은행의 영업점과 디지털데스크(화상창구)에서 손바닥 정맥 정보를 등록하고 해당 서비스를 신청할 수 있다. 기존에 우리은행에 손바닥 정맥 정보를 등록한 고객은 영업점에서‘공항 연계 서비스’만 신청하면 이용이 가능하다.이번 서비스는 우리은행을 비롯한 9개의 금융기관과 한국공항공사 및 금융결제원이 제휴해 추진하는 서비스로 공항 이용 고객의 탑승 수속 편의성을 높이고자 마련됐다.현재 우리은행은 고객이 손바닥 정맥 정보를 등록하면 우리은행의 ▲ATM 입출금 ▲스마트키오스크·디지털데스크·대여금고 본인 확인 시 이를 활용해 금융서비스를 제공하고 있으며, 향후 다양한 분야에서 생체정보를 활용한 서비스 제공 범위를 확대해 나갈 예정이다."
