기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.05.31.,"""차기 우리은행장 되려면 연 50시간 교육 받아 역량 키운다""",https://n.news.naver.com/mnews/article/417/0000924805?sid=101,"서울 중구 우리금융 본점 전경./사진=우리금융 ""차기 행장 후보군으로 볼 수 있는 본부장급 인력이 지주와 은행에 총 70명 있습니다. 이들이 최소 연간 50시간 이상의 교육을 받게 하고, 피드백을 통해 우수한 평가를 받은 이들이 조직의 역량으로 이어질 수 있도록 은행장 선정 프로그램을 설계, 보완할 예정입니다.""이정수 우리금융그룹 전략부문 상무는 31일 서울 중구 우리은행 본점에서 열린 기자간담회에서 이같이 말했다. 앞서 우리금융그룹은 지난 26일 자회사 대표이사 후보추천위원회(자추위)를 개최하고 신임 우리은행장 후보로 조병규 우리금융캐피탈 대표를 내정했다. 우리은행이 지난 3월24일 후보군 선정 자취를 연 이후 64일간 진행한 '오디션'에서 선임된 인물이다.우리은행은 기존 내부 논의 중심의 은행장 선정 과정을 벗어나 절차적 투명성과 객관성을 높이고 전문성이 보강된 은행장 선정 프로그램을 이번에 새로 도입했다.은행장 선정 프로그램은 객관적·다각적 역량 검증을 위해 외부 전문가와 내부 인사가 참여한 4단계 과정으로 구성됐다. ▲1단계 분야별 외부전문가 심층면접 실시 ▲2단계 평판조회 ▲3단계 업무역량 평가를 통해 숏 리스트 2명을 추려냈고 ▲4단계 심층면접을 통해 최종 은행장 후보를 확정하는 새로운 경영승계 프로그램을 실시한 것.우선 1단계에선 은행장 직무 수행에 필요한 역량과 자질 검증을 위한 4개 분야를 선정해 평가방법을 확정했다. ▲ 금융 환경 변화와 금융산업 이해 ▲은행 경영 및 성장 전략 ▲규제·리스크 관리·ESG 전략 ▲리더십 및 커뮤니케이션 등으로 구분됐다.이정수 상무는 ""분야별 전문성과 사회적 명망을 갖춘 외부 평가단 4명을 구성해 4개 영역에서 평가를 실시했는데 1인당 4회(총 16회), 회당 2시간, 1인당 총 8시간 인터뷰를 진행했다""며 ""분야별 2시간 진행(1시간 코칭, 1시간 자유토론)된 평가에서 코칭(토론)과 연계해 후보자의 내재된 역량·성향을 판단할 수 있는 면접방식을 채택했다""고 설명했다.장학퀴즈 처럼 단답형 질의응답 방식이 아니라 심도 있는 주제를 논의하고 연속된 질문 형태로 심층면접을 진행함으로써 후보자의 직무역량, 학습역량, 업무성향, 리더십 유형, 대처능력 등 다각적으로 검증했다는 게 이 상무의 설명이다.이 상무는 ""4명의 외부 전문가들의 심층 면접에서 주관적인 평가에 치우치지 않기 위해 저희가 총 4개 영역에 대해 250개가량의 샘플 질문지를 주기도 했다""며 ""외부 전문가들의 평가가 중심이 돼야 하지만 어떤 질문의 편향성 등을 최소화하기 위해 설계하다 보니 외부전문가 심층 면접 준비기간만 2~3주 걸렸다""고 설명했다.이어 ""A라는 질문을 한 뒤 10~15분 뒤 'A-1'이라는 유사 질문을 하는 등 허위답변을 걸러낼 수 있는 인터뷰 질문 기법에 대해 상당한 고민을 했다""며 ""처음 시도하는 외부 전문가 평가인데 외부 전문가들의 개인적 차이에서 후보들의 역량 평가가 왜곡된다든지 또는 어느 한쪽으로 치우치는 부분들을 좀 최소화하기 위해서 과학적인 측정 방법을 많이 고민했다""고 부연했다.그 결과 은행장 후보에 대한 4명의 평가가 유사하고 일관성이 있었다는게 이 상무의 분석이다.이어 평판조회에선 업무상 강점 커뮤니케이션 도덕적 이슈 및 약점 등 다양한 영역에서 검증에 들어갔다. 이 상무는 ""평판조회 대상자를 발굴하고 인터뷰를 실시할 때 상사, 동료뿐만 아니라 부하까지 직급별로 인터뷰 대상을 분산했다""며 ""다각적 분석과 객관성을 확보하기 위해 노력했다""고 전했다.이 상무는 ""후보군과 관련해 알려지지 않은 이슈들을 갖고 있었는지, 업무를 함에 있어 소통을 하면서 어떤 약점이 있는지 등 내부 시스템 내에서 파악하지 못하는 질문을 계속 반복하게 해 1명당 유선 통화 시간이 길게는 50분에 걸릴 정도로 실제로 평판조회를 위한 통화를 굉장히 많이 했다""고 덧붙였다.이어 지난 4월21일 우리은행장 1차 후보군(롱리스트) 4명은 우리금융지주 정기이사회에서 임종룡 우리금융 회장과 사외이사 등 이사진에게 업무보고를 했다. 후보별로 1시간씩 소요됐으며 발표 20분, 질의응답 40분으로 이뤄졌다.이 상무는 ""현 담당업무 사업계획을 중심으로 주제를 선정해 현업 집중도를 제고했다""며 ""사업계획과 주요 현안을 주 테마로 하고 자회사별 특성에 맞는 세부주제 2~3개 이상 선정했다""고 말했다.특히 이 상무는 ""우리금융하면 바로 떠올릴 수 있는 리더십 육성 프로그램 토대를 마련해 내년에는 이를 업그레이드할 예정""이라며 ""그동안 자추위 내부 논의만으로 은행장을 포함해 자회사 CEO를 선발하는 게 일반적인 관행이지만 은행장 선정 프로그램을 내재화하고 메뉴얼화해 어느 한 사람의 독단적인 판단이 아닌, 공정한 투명한 선발이 지속가능하도록 하겠다""고 말했다."
2023.05.31.,[오늘의 은행가 소식]하나은행 外,url없음,<네이버 기사 없음>
2023.05.30.,'EU 공급망 ESG 실사' 대응 방안은…중견기업 세미나 개최,https://n.news.naver.com/mnews/article/001/0013970234?sid=101,"장영진 1차관, 중견기업위원회 간담회 참석(서울=연합뉴스) 장영진 산업통상자원부 1차관이 26일 서울 중구 웨스틴조선호텔에서 열린 중견기업위원회 간담회에 참석해 '산업대전환 시대, 중견기업의 성장전략'이라는 주제로 강연하고 있다. 2023.5.26 [산업통상자원부 제공. 재판매 및 DB 금지] photo@yna.co.kr(서울=연합뉴스) 이슬기 기자 = 산업통상자원부가 유럽연합(EU)의 공급망 ESG(환경·사회·지배구조) 실사 의무화 등에 대비해 국내 수출 중견기업 지원에 나섰다.    산업부는 30일 오전 서울 강남구 삼정호텔에서 중견기업 60여개사가 참석한 가운데 '2023년 중견기업 ESG 트렌드 세미나'를 열었다고 밝혔다.    이번 세미나는 최근 EU의 공급망 ESG 실사 의무화와 코스피 상장사 ESG 공시 의무화 등으로 경영 전략에 어려움을 겪는 중견기업을 지원하기 위해 마련됐다.    앞서 EU는 일정 규모 이상의 기업을 대상으로 공급망 내 인권 및 환경에 대한 실사를 수행하고 정보공개 의무를 부여했다.    원청사가 실사법 적용 대상인 경우 이와 거래 관계에 있는 중견기업도 실사법의 영향권에 있기 때문에 국내 중견기업도 대응 방안을 모색해야 하는 상황이다.    세미나에서는 EU의 ESG 강제규범 적용에 따른 EU 공급망 실사지침의 주요 내용을 살펴보고, 대응 방안에 대해 논의했다.    또 탄소감축과 재생에너지 확대, 순환경제, 보건 및 안전 등 국내 외 ESG 분야별 대응 전략과 국내 중견기업의 성공적인 ESG 대응·준비사례 등을 공유했다.     ESG 추진 중견기업에 자금을 조달하는 금융 프로그램도 소개됐다. 우리은행과 라이징리더스 300 등이 ESG 경영을 추진하는 중견기업을 대상으로 최대 300억원 대출을 지원하는 사례 등이 대표적이다.    산업부 제경희 중견기업정책관은 개회사에서 ""정부는 글로벌 시장을 목표로 하는 우리 수출 중견기업들이 새로운 국제규범으로 자리 잡을 ESG에 효과적으로 대응할 수 있게 하겠다""며 ""ESG 전담반 설치·운영, ESG 포럼 개최, 컨설팅 제공, ESG 리스크 모니터링 강화 등을 추진할 계획""이라고 말했다.     wise@yna.co.kr"
2023.05.31.,"우리금융, 차후 지주 회장·은행장 뽑을때도 'CEO 오디션'",url없음,<네이버 기사 없음>
2023.05.31.,"""자격증 꼭 있어야 하나요?""…취업 상담 몰린 은행 부스",https://n.news.naver.com/mnews/article/015/0004851097?sid=102,"올해 전체 채용 3% 고졸 예상직무에 맞는 스토리 구성 중요“은행에 입사하려면 금융 관련 자격증이 반드시 있어야 하나요?”(학생)“자격증보다 중요한 것은 지원자의 태도입니다. 자기소개서와 면접 등에서 지원자가 은행 업무에 적합한 역량을 갖췄다는 점을 보여준다면 자격증 유무는 크게 중요하지 않습니다.”(은행 인사담당자)31일 ‘2023 대한민국 고졸 인재 채용엑스포’ 현장에서 학생들이 가장 많이 찾은 곳은 은행권 상담 부스였다. 국민·신한·하나·우리·농협 등 5대 은행 부스에는 취업 상담을 받기 위한 학생이 몰려 대기 좌석이 가득 찼다. 은행 영업점에서 일하기를 희망한다는 김민진 학생(영동미래고 3학년)은 “자기소개서를 보여주면서 현장 피드백을 받고 문항마다 강조해야 할 점이 무엇인지 물어볼 수 있어 큰 도움을 받았다”고 말했다.학생들의 관심은 정량 평가 부분이었다. 은행에 취업하기 위해 금융 분야 자격증 등을 취득해야 할지 궁금해했다. 조민정 학생(경기국제통상고 3학년)은 “투자자산운용사·신용분석사 등 자격증이 있으면 가산점을 주는 곳이 많은데 시험이 어려워 고민이 많았다”며 “금융 자격증이 없어도 필요한 직무역량을 입증할 수 있다면 충분하다는 답을 받아 마음이 놓였다”고 했다.은행권 채용·인사 담당자들은 ‘은행 인재상’을 분석하는 것이 중요하다고 입을 모았다. 고교 내신성적, 금융 자격증 유무 등 정량 요인보다 은행 인재상에 걸맞은 ‘스토리’를 구성하는 게 중요하다는 조언이다. 하나은행 인사담당자는 “지원하려는 직무에 자신이 왜 적합한 인재라고 생각하는지 채용 과정에서 설득력 있게 풀어내야 한다”며 “은행별 인재상을 따로 정리해 수시로 확인해보면 도움이 될 것”이라고 했다.우리은행 인사담당자는 “은행이 지향하는 핵심 가치를 지원 직무 자기소개서 등에 잘 녹여내야 좋은 점수를 받을 수 있다”며 “단순히 정량 요소를 나열하는 것보다 고객의 관점을 들여다볼 수 있는 커뮤니케이션 능력을 보여주는 게 핵심”이라고 설명했다.올해 은행권 고졸 채용 규모는 전체 채용 인원(약 3700명)의 약 3% 내외일 것으로 예상된다. 주요 은행은 고졸 인재의 실업 문제 해소 등 공공 역할을 이행하고 우수 인재를 확보하기 위한 채용 총력전에 나설 방침이다.이날 참석한 이재근 국민은행장은 “신입 행원 채용 시 ‘ESG(환경·사회·지배구조) 동반 성장’이란 부문 안에 별도 고졸 채용인원을 마련해 운영 중”이라며 “앞으로도 우수 인력을 조기에 확보하기 위한 기회를 확대해 나가겠다”고 말했다."
2023.05.31.,"우리금융지주 은행장 선임 프로그램 설명회, “평판조회 심층면접도 거쳐”",url없음,<네이버 기사 없음>
2023.05.29.,"조병규 우리은행장 내정자, 기업금융 강화·조직문화 쇄신 달성할까",url없음,<네이버 기사 없음>
2023.05.30.,CS사태 기우였나...은행권 코코본드 발행에 1조원 몰려,url없음,<네이버 기사 없음>
2023.05.29.,【박란희의 TalkTalk】ESG 임원네트워킹 참관기,url없음,<네이버 기사 없음>
2023.05.24.,"""서민경제 무너지면 은행도 위기""…이자 깎아주고 취업지원까지",https://n.news.naver.com/mnews/article/011/0004194571?sid=101,"[기업 품격 높이는 ESG 경영]<2> '사회 안전망' 강화하는 포용 금융4대은행 사회공헌 활동 지원 금액4월까지 3236억···작년 절반 넘어취약층·소상공인 대출금리 인하청년실업 해소위해 취업博도 개최친환경금융 등 ESG경영 보폭 넓혀하나금융그룹이 2018년부터 진행한 '100호 어린이집 건립 프로젝트'의 일환으로 세워진 인천 부평구 부개2동 하나어린이집' 사진 제공=하나금융[서울경제] 국내 금융 지주회사들이 고금리·고물가에 신음하는 서민 경제의 ‘최후의 보루’로 자리잡고 있다. 서민 경제가 붕괴하면 금융 역시 존재 이유가 희미해질 수밖에 없다는 위기감을 바탕으로 ‘포용 금융’의 가치를 넓혀나가고 있다. 이와 함께 청년 실업 문제를 해결하기 위해 금융기관들이 자체적으로 취업 박람회를 개최하기도 하고 ‘그린 파이낸스’ 등 금융만이 할 수 있는 활동을 통해 환경·사회·지배구조(ESG) 경영 범위를 넓히고 있다.진옥동(앞줄 왼쪽 여섯 번째) 신한금융 회장이 3월 서울 중구 명동 커뮤니티하우스에서 스타트업 액셀러레이팅 프로그램인 '신한 퓨처스랩' 웰컴데이에 참석한 뒤 기념사진을 찍고 있다(오른쪽 사진). 사진 제공=신한금융24일 김희곤 국민의힘 의원실에 따르면 KB국민·신한·하나·우리은행 등 국내 4대 은행이 올해 들어 4월까지 사회 공헌 활동을 지원한 금액은 3236억 원으로 지난해 연간 지원액(6136억 원)의 절반을 이미 넘어섰다. 코로나19가 확산할 때 제공됐던 정부와 금융권의 지원책이 지난해 말부터 차츰 종료되고 서민과 중소 상공인의 부담이 급증하게 되자 금융권 자체적으로 취약 계층 지원을 연장하거나 늘려왔기 때문이다. 한 시중은행의 고위 관계자는 “고금리 상황에서 금융의 공공성을 요구하는 목소리가 높아지고 있고 은행도 충분히 동의하는 부분”이라며 “특히 서민 경제가 무너지면 은행 역시 위기를 피할 수 없는 만큼 이들에 대한 지원을 강화하고 있는 것”이라고 말했다.실제로 4대 금융 그룹들은 코로나19 취약 계층을 위한 다양한 상생 방안을 내놓고 있다. 하나금융그룹은 비대면 주택담보·전세자금·신용대출 금리를 최대 0.5%포인트 인하하고 최고 연 8% 금리를 제공하는 ‘하나 아이키움 적금’ 등을 출시하며 다자녀 가구 금융 지원을 강화했다. 또 높은 이자를 내던 중소기업 및 소상공인에 대해 금리를 인하(최대 2%포인트)하고 취약차주들에 대해서는 대출을 연체하더라도 가산금리를 올해 말까지 한시적으로 내려주기로 했다.KB금융그룹도 신용대출 금리는 최대 0.5%포인트, 전세자금과 주담대 금리는 최대 0.3%포인트 인하하고 5000억 원 규모의 제2금융권 대출 전환 상품인 KB국민희망대출 상품을 내놓았다. 중소 상공인을 위해서는 금리를 인하하는 한편 영세 사업자에는 공과금과 월임대료, 경영 컨설팅을 위해 600억 원을 투입하기로 했다. 신한금융그룹도 △0.3~0.4%포인트의 대출 금리 인하 △금리 7% 초과 취약 중소기업에 대한 금리 인하(최대 3%포인트) △신한 SOHO 사관학교를 통한 상권 분석과 경영 컨설팅 등을 제공하기로 했다. 또 우리금융그룹은 주담대 및 전세자금·신용대출 금리 인하와 5000억 원 규모의 청년 도약 대출, 서민 금융 대출의 성실 상환 고객에게는 대출 원금 1% 감면 등을 시행한다.일자리 문제를 해결하기 위해서도 적극적으로 나서고 있다. KB금융은 국내 최대 규모의 단일 취업 박람회인 ‘KB굿잡 취업박람회’를 올해로 23회째 이어가고 있다. 그동안 누적 방문자 수 113만 명, 참여 구인 기업만 4900여 곳에 달하며 8만 2000여 건의 일자리 정보를 제공하는 한편 3만 2000여 명에게 일자리를 연결시켰다. 하나금융도 인턴십 프로그램을 통해 200여 개의 사회 혁신 기업에 청년 디자이너, 장애인, 경력 보유 여성 등 인턴을 매칭하고 ‘하나 소셜벤처 유니버시티’를 통해서는 청년 창업가 550명을 육성했다. 신한금융은 ‘신한 동행 프로젝트’를 통해 4조 7000억 원 규모의 창업·일자리 지원과 청년 계층의 자산 증대를 지원하겠다는 계획을 세웠다.금융사들은 소외 계층과 취약 계층에 대한 지원을 위해 다양한 재단을 설립, 전문성과 실효성을 높이고 있다. 우리금융그룹은 다문화가족을 위한 공익재단인 ‘우리다문화장학재단’을 2012년 설립해 5200여 명에게 장학금을 지원했으며 지난해는 취약·소외 계층의 생활 자립과 성장 지원 등을 위해 문화 사업 지원, 생활환경 개선 등을 추진하는 ‘우리금융미래재단’도 설립했다. 하나금융은 하나금융공익재단·하나금융나눔재단·하나미소금융재단 등 세 곳을 통해 노인 요양 시설과 영유아 보육 시설을 운영하고 불우 아동을 지원하는 한편 저신용·저소득 금융 소외 계층을 지원하고 있다.최근에는 일방적인 사회 공헌 활동이 아닌 금융사들에도 혜택이 돌아가는 ESG 활동에도 나서는 모습이다. 대표적인 사례가 지속 가능한 금융, 그린 파이낸스(친환경 금융) 등이다. KB금융은 2030년까지 ESG 상품과 투자·대출 규모를 50조 원까지 확대하는 ‘그린 웨이브 2030’ 전략을 세웠다. 하나금융은 2030년까지 지속 가능 부문에 60조 원 규모의 ESG금융 조달과 공급을 목표로 했다. 하나금융은 지난해 3분기까지 ESG 채권 4조 3000억 원, ESG 여신 11조 원, ESG 투자 1조 5000억 원 등 총 17조 원 규모의 ESG 금융 조달 및 지원을 달성했다. 한 금융 지주 경영연구소장은 “은행들은 예대금리 차에 기반한 전통적인 사업 구조를 탈피해 또 다른 수익원을 발굴해야 한다”며 “금융의 사회적 책임도 중요해지는 만큼 그린 파이낸스가 미래의 중요한 먹거리로 부상할 것”이라고 말했다."
