기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.08.31.,"[은행가소식] 우리은행, 해외여행 '환전의 계절' 이벤트",url없음,<네이버 기사 없음>
2022.08.30.,"신한은행, 한국무역보험공사와 수출 中企 'ESG경영지원' 업무협약 [은행오늘]",url없음,<네이버 기사 없음>
2022.08.31.,"[취약계층에 따뜻한 금융] 우리금융, '금융 통해 만드는 더 나은 세상' ESG경영 실천",url없음,<네이버 기사 없음>
2022.08.31.,[금융 단신] DB손해보험·KB국민은행·우리은행·하나금융나눔재단 外,url없음,<네이버 기사 없음>
2022.08.18.,"우리은행, 일상 속 탄소중립 실천하는 '탄생 챌린지' 실시",https://n.news.naver.com/mnews/article/014/0004885042?sid=101,우리은행이 실시하는 '우리 탄생 챌린지' 관련 이미지. 우리은행 제공  [파이낸셜뉴스] 우리은행은 저탄소 생활실천문화 확산 및 친환경 ESG경영 실천을 위해 고객과 함께하는 '우리 탄생(탄소중립 생활 실천) 챌린지'를 실시한다고 18일 밝혔다.   이번 챌린지는 지난 5월 업무협약을 체결한 한국기후·환경네트워크와 공동으로 추진하는 '탄생 캠페인'의 일환이다. 고객은 △다회용컵 사용하기 △에코백으로 장보기 △플로깅(조깅하며 쓰레기를 줍는 운동) 실천하기 △일회용기 라벨 떼고 버리기 등을 생활 속에서 실천하고 우리은행 인스타그램 공식 계정에 해시태그를 달아 인증사진을 업로드해 챌린지에 참여할 수 있다.   챌린지 우수 참여 고객에게는 내구연한이 지난 소방장비를 활용해 제품을 만드는 국내 업사이클링 브랜드 '119REO'의 제품과 기프티콘 등 다양한 상품을 증정한다. #우리은행 #친환경 #ESG #저탄소 #탄소중립 #챌린지 #ESG경영 #플로깅
2022.08.25.,"우리금융, 이해관계자 상생경영 실천 전사적 TFT 가동",url없음,<네이버 기사 없음>
2022.08.26.,"""손 회장이 직접 주문""…우리금융, '이해관계자 상생경영' 나선 이유는",url없음,<네이버 기사 없음>
2022.08.26.,"우리금융, '손태승 뉴 리더십' …자회사 시너지 집중·사회공헌 강화",url없음,<네이버 기사 없음>
2022.08.25.,"토스뱅크, 출범 후 5번째 유상증자 단행…자본금 5배 껑충 [은행오늘]",url없음,<네이버 기사 없음>
2022.08.23.,증권·은행 콜라보 확산,url없음,<네이버 기사 없음>
2022.08.22.,"우리금융, 글로벌 생물다양성 이니셔티브 PBAF 가입",url없음,<네이버 기사 없음>
2022.08.19.,"환경도 지키고, 우대금리도 받고…'일석이조' ESG 예·적금 뜬다",url없음,<네이버 기사 없음>
2022.08.18.,"[함께가자 우리ESG] 우리은행, 고객과 함께하는 'Woori 탄생 챌린지' 실시",url없음,<네이버 기사 없음>
2022.08.18.,[뱅크룸] 우리은행 '우리 탄생 챌린지' 실시 외,url없음,<네이버 기사 없음>
2022.08.18.,"우리은행, 고객과 함께 '탄소중립' 실천 챌린지 [은행오늘]",url없음,<네이버 기사 없음>
2022.08.26.,"""손 회장이 직접 주문""…우리금융, '이해관계자 상생경영' 나선 이유는",url없음,<네이버 기사 없음>
2022.08.17.,[2022 상장사 ESG 평가] 1년만에 ‘B→A’ 우리금융…하반기 은행 악재 대응 변수,url없음,<네이버 기사 없음>
2022.08.26.,"우리금융, '손태승 뉴 리더십' …자회사 시너지 집중·사회공헌 강화",url없음,<네이버 기사 없음>
2022.08.18.,[오늘의 금융家]  '우리WON카 휴가비 지원 이벤트' 등,url없음,<네이버 기사 없음>
2022.08.16.,"[더벨]우리금융 '실행적' ESG, 캄보디아 산림 훼손 막는다",url없음,<네이버 기사 없음>
2022.08.22.,"[오늘의 금융家] KB국민은행, 티맵모빌리티 전략적 투자 外",url없음,<네이버 기사 없음>
2022.08.22.,[금융 단신] NH농협은행·우리은행·IBK기업은·신한금융그룹 外,url없음,<네이버 기사 없음>
2022.08.09.,'3高 경제 위기' 불확실성 확대에 흔들리는 ESG 경영,https://n.news.naver.com/mnews/article/003/0011352642?sid=101,"기사내용 요약재계, ESG 경영 확대로 리스크 선제 대응 분위기 화재·사고 인한 ESG 경영 등급 하향 조정 기업도[부산=뉴시스] 하경민 기자 = 산업통상자원부는 글로벌 금융위기 당시인 2008년 6~9월 이후 약 14년 만에 처음으로 무역수지(수출액-수입액)가 4개월 연속 적자를 기록했다고 1일 밝혔다. 이날 부산 남구 신선대부두에서 컨테이너 선적 및 하역작업이 진행되고 있다. 2022.08.01. yulnetphoto@newsis.com[서울=뉴시스]동효정 기자 = 고물가·고금리·고환율 등 3고(高) 악재 중심의 복합위기로 인해 기업들의 경영 환경이 악화일로를 걷고 있다. 불확실성 확대로 통제할 수 있는 위기는 ESG(환경·사회·지배구조) 경영 확대로 선제 대응하는 기업이 있는 반면 기업의 이익과 직결되지 않는 ESG경영 등급이 하락하는 기업들도 생기고 있다. 9일 업계에 따르면 한국기업지배구조원(KCGS)은 ESG 등급위원회를 개최해 7개사의 ESG 등급을 하향 조정했다. KCGS는 지난 4~6월 확인된 ESG 위험을 반영, 평가 대상 기업에 대한 3분기 등급 조정을 실시했다.환경경영(E) 부문에서는 에쓰오일(S-Oil)이 A등급에서 B+등급으로 한 단계 하락했다. 통합등급도 A+에서 A로 하향 조정됐다. 지난 5월 19일 발생한 울산 온산공장 폭발·화재 사고가 원인이 됐다.사회책임경영(S) 부문에서는 포스코홀딩스, 한국전력공사, 한라 등 3개사의 등급이 하향 조정됐다. 3개사 모두 이번 평가에서 A등급에서 B+등급으로 하락했다.포스코홀딩스는 사회 부문 등급이 A등급에서 B+등급으로 하락했다. 지난 6월 포항제철소에서 벌어진 성폭행 및 추행사건으로 근로자 인권을 침해했다는 이유로 하향됐다. 한국전력공사는 지난 4월 일어난 곡성 활선차량 추락사고로 인해 A등급에서 B+등급이 됐다. 반복적인 중대재해와 안전사고로 인한 근로자의 사상이 주요 원인이 됐다. 한라 역시 경기 성남 판교의 공사현장에서 근로자가 사망하면서 A등급에서 B+등급으로 하락했다.지배구조(G) 부문에서는 회계처리 기준 위반·직원 횡령으로 인한 내부통제 미흡 등이 발생한 지투알, 우리은행, 한국투자증권의 등급이 하락했다. 대부분 예기치 못한 사고로 인한 등급 하향 조정이지 고물가와 고금리, 고환율 등의 삼중고에 기업 자체의 생존이 중요해지며 기업의 이익과 직결되지 않는 ESG 경영에 회의적인 모습이 나타나고 있다고 분석했다. 정혜진 신한금융투자 연구원은 ""높은 물가 상승세를 잡기 위한 각국의 긴축 통화정책과 이 과정에서 나타나는 경기침체에 ESG와 같은 비재무적 가치에 대한 관심이 희석될 수밖에 없다""며 ""7월 국내 ESG 채권은 4조원 발행되며 지난해 7월의 절반 수준으로 줄었다""고 말했다. 반면 위기 속에서 ESG 경영을 강화하는 기업들도 있다. 대내외 불확실성 증가에 통제할 수 있는 위기는 선제적으로 대응한다는 방침이다. LG전자는 대기오염물질 관리 체계를 강화하며 ESG 경영에 박차를 가한다. LG전자는 사업장에서 배출되는 대기오염물질을 철저하게 관리하고, 안전하게 운영하기 위해서는 자체 정밀분석능력을 확보했다. 지난해 경기도 평택시에 위치한 LG전자 생산기술원 내에 환경시험실을 구축하고, 환경분석분야 전문가들을 모아 대기 배출농도 모니터링 및 측정 신뢰도 확보를 위한 연구를 진행했다.LG전자는 정밀 측정할 수 있는 대기오염물질의 수를 현재 25종에서 지속 확대하고 수질 분야에서도 자체 측정 능력을 갖출 계획이다.한국타이어도 지난 2021년 한 해 펼친 지속가능경영 활동과 성과, 중장기 전략을 담은 '2021·2022 ESG 보고서'를 발간했다. 최근 글로벌 공통 이슈로 떠오른 기후위기 해결에 동참하고자 하는 의지를 담아 '탄소중립 로드맵'을 상세하게 공개했다. 기후변화 관련 재무정보공개(TCFD) 권고안에 따른 보고도 전년 대비 강화했다.CJ주식회사도 그룹 차원의 ESG 활동에 대한 보고서를 처음으로 발간했다. 지주회사로서 그룹 차원의 ESG경영에 대한 의지와 방향성을 제시하는 데 주력했다.CJ주식회사는 이사회 산하 ESG위원회에서 이해관계자 관심도와 비즈니스 영향도를 고려해 'ESG 8대 핵심영역'을 선정했다.대 핵심영역에 해당하는 다양한 지표를 설정하고 경영활동 결과를 수치화한 'ESG 팩트시트'도 공개했다.CJ는 8개 상장사 이사회 산하에 모두 ESG위원회를 설치하고 그룹 ESG 정책 전반을 심의·자문하는 ESG자문위원회를 통해 ESG 경영을 고도화할 방침이다."
2022.08.04.,"우리금융미래재단 설립 인가…""ESG경영 강화""",url없음,<네이버 기사 없음>
2022.08.11.,"KB국민은행, 한국교직원공제회와 주거래은행 업무협약 [은행오늘]",url없음,<네이버 기사 없음>
2022.08.19.,"우리은행, 탄소중립 생활 실천 챌린지 나서",url없음,<네이버 기사 없음>
2022.08.18.,"""ESG 차별화로 공략""... 서울 區금고 석권 노리는 우리은행",url없음,<네이버 기사 없음>
2022.08.12.,"중부 휩쓴 폭우 피해에 기업들 성금 봇물…""ESG 경영 실천""",url없음,<네이버 기사 없음>
