기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.02.07.,"우리은행, 라임펀드 중징계 행정소송 결국 포기",https://n.news.naver.com/mnews/article/417/0000893298?sid=101,"서울 중구 우리은행 본점 전경./사진=우리은행 우리은행이 라임자산운용 사모펀드 불완전판매에 따른 금융당국의 제재와 관련해 행정소송을 제기하지 않기로 결정했다.7일 우리은행은 라임펀드 제재 행정소송 신청 시한 종료를 이날 앞두고 결국 제재를 수용하기로 했다.우리은행 관계자는 ""사모펀드 관련 자체적으로 추진해왔던 내부통제와 금융소비자 보호 제도에 대한 대대적인 개선과 혁신을 더욱 강화해 고객 신뢰를 높이기 위해 최선을 다할 것""이라고 설명했다.일반적으로 행정처분에 불복할 경우 '당해 처분이 있음을 안 날부터 90일 이내'에 행정심판이나 행정소송을 제기해야 한다.우리은행에 대한 금융위 징계 의결일이 지난해 11월9일인 점을 감안하면 우리은행이 징계 효력정지 가처분 신청을 할 수 있는 기한은 이날까지다.앞서 금융위원회는 라임펀드 판매 당시 우리은행장이었던 손 회장에게 문책경고의 중징계를 내린 바 있다.금융당국의 금융사 임원에 대한 제재 수위는 '해임 권고-직무 정지-문책 경고-주의적 경고-주의' 등 5단계로 나뉘는데 이 중 문책경고 이상의 제재를 받으면 3∼5년 금융사 취업을 할 수 없다.아울러 금융위는 우리은행에 사모펀드 신규 판매를 3개월간 하지 못하도록 하는 업무 일부 정지 제재를 결정한 바 있다. 설명서 교부의무 위반 등에 대한 과태료 총 76억6000만원도 우리은행에 부과했다.한편 우리은행이 행정소송을 포기한 것과 별개로 손태승 회장의 소송 여부는 알려지지 않았다."
2023.02.07.,"우리은행, '라임펀드 제재' 수용…행정소송 포기하기로",https://n.news.naver.com/mnews/article/374/0000321740?sid=101,"우리은행이 금융당국의 라임펀드 제재 부과에 대해 행정소송을 하지 않기로 결정했습니다.오늘(7일) 우리은행은 라임펀드 제재 행정소송 신청 시한 종료를 앞두고 이를 수용키로 했습니다.앞서 금융위원회는 지난해 11월 우리은행에 라임펀드 불완전판매와 관련해 사모펀드 신규판매를 3개월간 정지하는 업무 일부 정지 제재를 결정했습니다.당시 우리은행장이었던 손태승 우리금융 회장에 대해서는 '문책 경고'의 중징계를 내렸습니다.우리은행 관계자는 ""우리은행은 사모펀드 관련 자체적으로 추진해왔던 내부통제와 금융소비자 보호 제도에 대한 대대적인 개선과 혁신을 더욱 강화해 고객 신뢰를 높이기 위해 최선을 다할 것""이라고 밝혔습니다.한편 우리은행의 행정소송 포기와는 별개로 손태승 회장 개인의 소송 여부는 아직 알려지지 않았습니다."
2023.02.07.,"우리은행 마이데이터, 유진투자증권 MTS에서도 이용",https://n.news.naver.com/mnews/article/003/0011678659?sid=101,"[서울=뉴시스]이주혜 기자 = 우리은행은 유진투자증권과 제휴해 증권사 앱에 '마이데이터 화이트라벨링 서비스'를 시작했다고 7일 밝혔다.'마이데이터 화이트라벨링 서비스'는 마이데이터 사업자인 우리은행과 제휴를 통해 타사 앱에서도 통합자산관리, 소비·지출 분석 등 우리은행의 마이데이터를 동일하게 이용할 수 있는 서비스다. 고객들은 이달부터 유진투자증권의 모바일 트레이딩 시스템(MTS) '스마트(Smart)챔피언' 앱으로 해당 서비스를 이용할 수 있다.우리은행은 지난해 7월 우리금융지주 계열사인 우리금융캐피탈 앱에, 올해 1월 우리종합금융 앱에 각각 해당 서비스를 적용한 바 있다. 타 금융사 앱까지 확대 적용한 사례는 이번이 처음이다. 향후 금융사뿐만 아니라 비금융사에도 지속적으로 서비스를 확대해 나갈 계획이다."
2023.02.07.,"""우리은행 마이데이터, 타 금융앱에서도 이용하세요!""",url없음,<네이버 기사 없음>
2023.02.07.,예적금 금리 뚝뚝… 시중은행도 저축은행도 3%대로,https://n.news.naver.com/mnews/article/081/0003337417?sid=101,"“시장금리 하락·긴축 완화 기대”인뱅 가까스로 연 4%대 유지해‘빅5’ 정기예금 한 달 새 6조 줄어지난달 한국은행이 기준금리를 올렸지만 금융권에서는 가파른 예금금리 하락세가 관측된다. 시중은행은 물론 일부 저축은행의 수신금리까지 연 3%대로 낮아졌고 인터넷전문은행은 연 4% 수준을 가까스로 지키고 있다.6일 금융권에 따르면 인터넷전문은행 카카오뱅크는 지난 4일자로 정기예금 금리를 최대 0.6% 포인트 낮췄다. 이전에는 1~3년 만기 정기예금에 만기에 따라 연 4.5~4.6%의 금리를 차등 적용했으나, 이번 수신금리 조정으로 1년 이상 정기예금 금리는 모두 연 4%로 낮아졌다. 케이뱅크도 최근 ‘코드K 정기예금’ 금리를 최대 0.3% 포인트 내려 1년 만기 상품에 대해 연 4.1% 금리를 적용하고 있다.연 5%가 넘어서던 KB국민·신한·우리·하나·NH농협은행 등 5대 은행의 정기예금 금리는 3% 초중반에 그치고 있다. 이날 기준 우리은행의 ‘우리 슈퍼 정기예금’의 1년 만기 최고 우대금리는 연 3.0%에 불과했고, 농협은행 ‘NH올원e예금’은 연 3.47%, 신한은행 ‘쏠편한 정기예금’은 연 3.63%였다.예금금리가 하락세를 그리는 것은 은행채 금리 등이 안정세를 보이기 때문이다. 은행은 은행채를 발행하거나 수신 규모를 늘려 자금을 조달한다. 은행권 관계자는 “은행채보다 비싼 이자를 지급하면서 예금 유치에 나설 필요가 없다. 긴축 기조가 완화할 것이라는 기대도 있다”고 말했다. 실제 금융투자협회 채권정보센터에 따르면 1년 만기 은행채(AAA) 금리는 지난해 11월 7일 5.107%까지 올랐으나 지난 3일 3.536%로 하락했다.저축은행까지도 예금금리를 연 3%대로 조정하고 나섰다. IBK저축은행은 최근 ‘참기특한 정기예금’의 1년 만기 금리를 1.0% 포인트 내린 연 3.7%로 낮췄다. 이 밖에도 신한저축은행과 하나저축은행의 1년 만기 정기예금 상품과 OK저축은행의 ‘OK정기예금’ 금리는 연 3.9% 수준이다.정기예금에 쏠렸던 자금의 이탈도 관측된다. 지난해 10월에는 한 달 사이 5대 은행의 정기예금 잔액이 46조 8657억원 불어났던 반면 지난달 말에는 전월 대비 6조 1866억원 줄어든 812조 2500억원으로 집계됐다."
2023.02.07.,"우리은행, ‘마이데이터 화이트라벨링 서비스’ 오픈",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행, '라임펀드 제재' 금융위에 행정소송 않기로",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행 마이데이터, 타 금융앱에서도 쓴다",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행, ‘라임펀드 제재’ 행정소송 포기",url없음,<네이버 기사 없음>
2023.02.06.,"우리은행, '우리WON뱅킹' 고객 참여형 이벤트 실시",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행, 유진투자증권과 함께 '마이데이터 화이트라벨링 서비스' 오픈",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행, 유진투자증권과 제휴…증권사 앱에 '마이데이터 화이트라벨링 서비스' 선봬",url없음,<네이버 기사 없음>
2023.02.06.,"우리은행, 개인형 퇴직연금 고객 이벤트 실시",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행 마이데이터, 증권사앱에서도 확인 가능해져",url없음,<네이버 기사 없음>
2023.02.07.,"[단독]우리은행, 10일부터 신잔액코픽스 주담대 판매…농협銀도 ""검토""",https://n.news.naver.com/mnews/article/421/0006617638?sid=101,"주담대 신규 가입·기간 연장 등에 적용…2021년 9월 중단 이후 1년 5개월 만신규코픽스 대비 0.60%p가량 금리 낮아…""금리하락기 염두에 둬야""우리은행(서울=뉴스1) 서상혁 한유주 기자 = 우리은행이 그간 중단했던 신(新) 잔액코픽스 주택담보대출 상품 판매를 재개한다. NH농협은행도 판매 재개를 위한 내부 검토에 들어갔다.7일 금융권에 따르면 우리은행은 오는 10일부터 신(新)잔액코픽스 기준 주택담보대출 상품을 다시 판매한다. 우리은행은 신잔액코픽스 6개월물과 12개월물을 변동형 주택담보대출 상품에 도입한다. 신규 가입·기간 연장·재약정·조건 변경 등에 신잔액코픽스가 적용된다.우리은행이 신잔액 코픽스 기준 주담대를 다시 판매한 건 지난 2021년 9월 이후 약 1년 5개월 만이다. 당시 가계대출 수요가 급격히 몰리자, 금융당국의 총량 규제를 맞추기 위해 판매를 중단했다. 전세자금대출은 지난달 13일부터 신잔액 코픽스 상품 판매를 재개했다.우리은행 관계자는 ""변동금리를 선택하는 소비자 선택권 확대를 위해 신잔액코픽스 판매를 재개했다""고 밝혔다.농협은행도 신잔액 코픽스 주담대 판매 재개를 위한 내부 검토에 착수했다. 농협은행도 우리은행과 같은 이유로 2021년 8월부터 신잔액 코픽스 주담대 상품을 판매하지 않고 있다. KB국민·신한·하나은행은 현재 신잔액 코픽스 기준 주택담보대출을 판매하고 있다.신잔액 코픽스란 은행권 변동형 주택담보대출의 기준금리가 되는 '코픽스'의 일종이다. 코픽스는 국내 8개 은행이 예금, 은행채 등을 통해 조달한 자금의 가중평균금리로 크게 신규취급액기준과 신잔액기준으로 나뉜다. 신잔액 코픽스 주담대는 보통 금리 상승기에 유리하다. 시장금리 상승분이 더디게 반영되는 특성상, 신규 코픽스 상품보다 대출금리가 낮기 때문이다. 은행연합회 공시에 따르면 지난해 12월 기준 신잔액 코픽스는 3.52%로 신규코픽스(4.29%) 대비 0.77%p 낮았다. 반대로 금리 하락기에는 하락분이 더디게 반영되는 특성 때문에 오히려 불리할 수 있다. 올해 한국은행이 추가 기준금리 인상에 나서지 않을 것이라는 관측이 퍼지면서 시장금리가 하향곡선을 그리고 있는 상황도 염두에 둘 필요가 있다. 하락기엔 금리 변동분이 빠르게 적용되는 신규 코픽스가 이자 비용을 낮추는 데 도움이 될 수 있다."
2023.02.07.,"우리은행, 금융위의 '라임펀드 제재'에 행정소송 안 한다",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행, 유진투자증권 앱서 마이데이터 서비스 제공",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행, 유진투자증권 MTS 앱에 ‘화이트라벨링 서비스’ 오픈",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행, 유진투자증권 MTS에 마이데이터 서비스 제공",url없음,<네이버 기사 없음>
2023.02.05.,"우리은행, 혁신기업 신성장동력 대출 출시",https://n.news.naver.com/mnews/article/003/0011675168?sid=101,"[서울=뉴시스] 이정필 기자 = 우리은행은 혁신성장 품목을 생산하는 기업에 대한 금융상품인 '우리 신성장동력 대출'을 출시했다고 5일 밝혔다.혁신성장 품목은 정부가 혁신성장공동기준에서 최신기술, 산업트렌드, 정부 정책을 적시성 있게 반영해 지정한 296개 품목이다. 기능성 탄소소재·메타버스·스마트 모빌리티·지능형 서비스로봇 등이 있다.우리 신성장동력 대출은 재무실적이나 담보력이 다소 미흡하더라도 혁신 기술을 보유한 기업에 우대 혜택을 제공하는 금융상품이다. 우수 기술력을 보유한 혁신성장기업의 어려움을 최대한 반영했다는 설명이다.기술력 우수 업체에는 산업단지 소재 여부와 관계없이 업무용 부동산 구입자금 대출에 한도우대를 적용한다. 신설 업체의 초기 원금상환 부담을 줄여주기 위해 대출기간 중 원금 상환비율을 축소했다. 추가로 ▲ 신규고객 ▲ 기술등급 ▲ 지식재산권 담보 제공 여부 등에 따라 추가 금리우대 혜택도 제공한다."
2023.02.07.,"광주전남주택건설협-우리은행-문화신협, 서민 주거안정 협약",https://n.news.naver.com/mnews/article/003/0011679347?sid=102,"[광주=뉴시스] 구길용 기자 = 대한주택건설협회 광주·전남도회는 7일 오전 광주 아리랑하우스에서 우리은행 호남영업본부, 광주문화신협 등과 업무협약을 체결했다. (사진=주택건설협회 제공). 2023.02.07. kykoo1@newsis.com *재판매 및 DB 금지[광주=뉴시스] 구길용 기자 = 광주전남주택건설협회와 우리은행, 광주문화신협이 서민·중산층 주거안정을 지원하기 위해 손을 맞잡았다.대한주택건설협회 광주·전남도회는 7일 오전 광주 아리랑하우스에서 우리은행 호남영업본부, 광주문화신협 등과 업무협약을 체결했다.이날 업무협약은 지역 서민·중산층 주거안정을 위해 원활한 주택공급이 이뤄지도록 협력한다는 취지다.이번 협약에 따라 주택건설협회와 우리은행, 문화신협은 지역주택산업 발전을 위한 금융서비스 지원에 적극 협력하기로 했다.또 주택공급과 관련해 효율적인 분쟁해결에도 공동으로 대처키로 했다.정기섭 대한주택건설협회 광주전남도회장은 ""최근 자본건전성 강화에 따른 유동성 악화로 주택시장이 어려움을 겪고 있다""며 ""우리은행과 문화신협이 주택금융의 안정적 지원을 위해 관심을 가져준다면 지역 실수요자들의 내집 마련에 도움이 될 것이다""고 강조했다."
2023.02.07.,"우리은행 마이데이터, 타 금융앱으로 서비스 확장...""접근성·편의성 증대""",url없음,<네이버 기사 없음>
2023.02.06.,[뱅크룸] 우리은행 '우리WON뱅킹' 고객 참여형 이벤트 외,url없음,<네이버 기사 없음>
2023.02.07.,"주택건설협회, 우리은행·문화신협과 업무협약 체결",url없음,<네이버 기사 없음>
2023.02.05.,"우리은행, ‘우리 신성장동력 대출’ 출시",https://n.news.naver.com/mnews/article/468/0000919334?sid=101,<구조 다름>
2023.02.07.,"우리은행, 유진투자증권과 '마이데이터 화이트라벨링 서비스' 오픈",url없음,<네이버 기사 없음>
2023.02.07.,"우리은행 마이데이터, 유진투자증권 MTS서 이용",url없음,<네이버 기사 없음>
