기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.12.23.,[인사] 우리금융지주·우리은행,https://n.news.naver.com/mnews/article/001/0013660426?sid=101,[우리금융지주]  본부장 승진    ▲ 재무관리부 곽성민    [우리은행]  본부장 승진(영업본부)    ▲ 경기동부 안재설 ▲ 충청북부 김동희 ▲ 부산서부 이해광 ▲ 경남 정재훈 ▲ 대구경북동부 문형도 ▲ NPS전북 박수영 ▲ 신성장기업 강기중   본부장 승진(영업그룹 겸 금융센터)    ▲ 가산IT 민복기 ▲ 남역삼동 김상철 ▲ 도산대로 박영하 ▲ 무역센터 손형주 ▲ 문정중앙 신재철 ▲ 법조타운 구자민 ▲ 서여의도 이재영 ▲ 서초 김선 ▲ 테헤란로 김호상 ▲ 반월공단 양동혁 ▲ 오산 정동일 ▲ 판교역 조진오   본부장 승진(해외)    ▲ 캄보디아우리은행 법인장 김홍주   본부장 승진(본부부서)    ▲ 고객센터 이정미 ▲ 투자금융본부 전현기 ▲ 중기업심사부 강동원 ▲ 리스크총괄부 김지일 ▲ 인사부 이상민 ▲ IT전략부 조한래  본부장 전보(영업본부)    ▲ 중앙 박종인 ▲ 강서 성훈 ▲ 서부 구효진 ▲ 남부 장희숙 ▲ 북부 변의갑 ▲ 인천부천 김형조 ▲ 경기서부 김욱배 ▲ 경기남부 송윤홍 ▲ 경기북부 서오영 ▲ 대전충청남부 송용섭 ▲ 부산동부울산 박명훈 ▲ 대구경북서부 권혁찬 ▲ 광주전남 장장수   본부장 전보(기업영업본부)    ▲ 본점1 조병산 ▲ 본점2 곽훈석 ▲ 삼성 홍응기 ▲ 트윈타워 이정묵 ▲ 중앙 박일수 ▲ 종로 한세룡 ▲ 남대문 박형우 ▲ 여의도 전재화  본부장 전보(영업그룹)    ▲ 본점영업부 정진완   본부장 전보(본부부서)    ▲ 기관공금고객본부 조세형 ▲ 여신관리본부 최용열  본부장 전보(영업총괄그룹)    ▲ 김범석 ▲ 김창현 ▲ 김춘경 ▲ 기동호 ▲ 류형진 ▲ 문흥식 ▲ 박구진 ▲ 박승재 ▲ 박장근 ▲ 박정호 ▲ 박준보 ▲ 박판수 ▲ 서승종 ▲ 오재일 ▲ 이기조 ▲ 이기홍 ▲ 이상철 ▲ 이성호 ▲ 이재동 ▲ 이재후 ▲ 이효환 ▲ 임인곤 ▲ 장창엽 ▲ 조병열 (서울=연합뉴스)
2022.12.23.,"우리은행, 실시간 고객 데이터 플랫폼 구축 나선다",https://n.news.naver.com/mnews/article/092/0002277500?sid=105,"맞춤 서비스 제공 및 고충점 개선우리은행은 은행권 최초로 고객 접점 채널에서 발생하는 데이터를 실시간으로 수집·통합해 활용하기 위한 ‘고객 데이터 플랫폼' 구축 사업에 본격 나선다고 23일 밝혔다.이번 플랫폼 구축으로 모바일 뱅킹이나 영업점, 고객센터 등 다양한 채널에서 발생하는 모든 고객 행동 데이터를 실시간으로 수집·분석해, 고객 맞춤형 서비스를 제공해 고객 경험을 극대화한다는 게 은행 측 계획이다.또 플랫폼으로 금융상품 가입이나 업무처리 중 발생하는 고객의 고충점을 선제적으로 발굴해 고객 만족도를 높일 방침이다.우리은행 본점우리은행 관계자는 “이번 고객 데이터 플랫폼 구축을 통해 고객의 금융 경험이 채널에 관계없이 실시간으로 이어질 것”이라며 “지속적으로 고객 중심의 최적화된 금융 서비스 제공 및 데이터 기반 금융플랫폼 경쟁력 강화를 위해 노력할 것”이라고 말했다."
2022.12.23.,"우리은행, 실시간 '고객 데이터 플랫폼 '구축 나선다",https://n.news.naver.com/mnews/article/417/0000880498?sid=101,"서울 중구에 위치한 우리은행 본점 전경./사진=우리은행 우리은행은 고객 접점 채널에서 발생하는 데이터를 실시간으로 수집·통합해 활용하기 위한 '고객 데이터 플랫폼(CDP·Customer Data Platform)'구축 사업에 본격 나선다고 23일 밝혔다.이번 플랫폼 구축으로 우리원(WON)뱅킹을 비롯해 영업점, 고객센터 등 다양한 채널에서 발생하는 모든 고객 행동 데이터를 실시간으로 수집·분석함으로써 고객 맞춤형 서비스를 제공해 고객 경험을 극대화할 수 있을 것으로 기대된다.또 금융상품 가입이나 업무처리 중 발생하는 고객의 페인포인트(Pain Point, 고충점)를 선제적으로 발굴해 고객 만족도를 높일 계획이다.예를 들어 고객이 영업점에서 특정 상품에 대해 문의한 경우 해당 데이터를 기반으로 우리WON뱅킹에서 쉽게 상품 페이지에 도달할 수 있도록 구현하거나 우리WON뱅킹 이용 중 문제가 발생해 고객센터에 문의한 경우 상담 직원에게 관련 정보를 실시간으로 제공해 고객 상담 과정을 효율화하는 등의 활용이 가능하다.우리은행은 고객 행동 정보를 인공지능(AI)으로 분석해 맞춤형 상품을 추천하는'고객행동 기반 개인화 마케팅 시스템', AI 모델 기반으로 마케팅 대상을 추출할 수 있는 레디메이드(Ready-made) 타겟팅 시스템인 'WON맵시(MapSy)'를 구축한 바 있다.우리금융그룹도 지난 11월 데이터·AI를 총괄하는 DI기획부를 신설하고  장기적으로 그룹 공동 데이터 분석 기반 마련에 박차를 가하고 있다.'고객 데이터 플랫폼' 구축 사업은 지금까지 우리은행이 쌓아온 고객 관련 모든 형태의 데이터 분석·활용 역량에 실시간 구현을 더한'커스터머 인텔리전스 허브(Customer Intelligence Hub)'를 완성하는 단계로, 최상의 서비스를 제공할 것으로 기대하고 있다.우리은행 관계자는 ""이번 고객 데이터 플랫폼 구축을 통해 고객의 금융 경험이 채널에 관계없이 실시간으로 이어질 것""이라며 ""지속적으로 고객 중심의 최적화된 금융 서비스 제공 및 데이터 기반 금융플랫폼 경쟁력 강화를 위해 노력할 것""이라고 말했다."
2022.12.23.,"우리은행, 은행권 최초 '실시간 고객 데이터 플랫폼' 구축 착수 [은행오늘]",url없음,<네이버 기사 없음>
2022.12.23.,"우리은행, 실시간 '고객 데이터 플랫폼' 구축",https://n.news.naver.com/mnews/article/030/0003067985?sid=101,"우리은행은 은행권 최초로 고객 접점 채널에서 발생하는 데이터를 실시간 수집·통합해 활용하기 위한 '고객 데이터 플랫폼(CDP)' 구축 사업에 나선다고 23일 밝혔다.이번 플랫폼 구축으로 우리WON뱅킹을 비롯해 영업점, 고객센터 등 다양한 채널에서 발생하는 모든 고객 행동 데이터를 실시간 수집·분석함으로써 고객 맞춤형 서비스를 제공해 고객 경험을 극대화할 수 있을 것으로 회사는 기대했다. 금융상품 가입이나 업무처리 중 발생하는 고객 고충점(페인포인트)를 선제 발굴해 고객 만족도를 높일 계획이다.예를 들어 고객이 영업점에서 특정 상품을 문의한 경우 해당 데이터 기반으로 우리WON뱅킹에서 손쉽게 상품 페이지에 도달할 수 있도록 구현할 수 있게 된다. 우리WON뱅킹 이용 중 문제가 발생해 고객센터에 문의한 경우 상담 직원에게 관련 정보를 실시간 제공해 고객 상담 과정을 효율화하는 등의 활용이 가능하다.우리은행 관계자는 “고객 데이터 플랫폼 구축 사업은 지금까지 우리은행이 쌓아온 고객 관련 모든 형태의 데이터 분석·활용 역량에 실시간 구현을 더한 '커스터머 인텔리전스 허브(Customer Intelligence Hub)'를 완성하는 단계로 최상의 서비스를 제공할 것으로 기대한다”고 말했다."
2022.12.23.,[인사] 우리금융지주·우리은행,url없음,<네이버 기사 없음>
2022.12.23.,"'데이터 초격차' 우리은행, 업계 최초 CDP 구축 나선다",url없음,<네이버 기사 없음>
2022.12.23.,"우리은행, 실시간 고객 데이터 플랫폼 구축",url없음,<네이버 기사 없음>
2022.12.23.,"우리은행, 실시간 '고객 데이터 플랫폼' 구축 사업 나서",url없음,<네이버 기사 없음>
2022.12.23.,[인사] 우리금융지주·우리은행,url없음,<네이버 기사 없음>
