기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.12.15.,"우리은행, '금감원 DLF 중징계 취소' 최종 승소에 ""판결 존중""",https://n.news.naver.com/mnews/article/001/0013643300?sid=101,"손태승 회장은 라임 펀드 사태로 다시 중징계받아…연임 불투명손태승 우리금융그룹 회장[우리금융 제공. 재판매 및 DB금지]    (서울=연합뉴스) 박대한 기자 = 우리은행은 손태승 우리금융그룹 회장이 해외금리연계 파생결합펀드(DLF) 손실 사태와 관련해 금융당국으로부터 받은 중징계 취소 소송에서 최종 승소하자 판결을 존중한다는 입장을 나타냈다.    다만 이번 승소에도 불구하고 금융당국이 라임자산운용 사모펀드 환매 중단 사태와 관련해 손 회장에게 다시 중징계를 부과한 만큼 법률 리스크는 여전하다는 평가가 나온다.    우리은행은 15일 DLF 손실 사태 관련 대법원 최종 판결이 나오자 ""존중한다""고 밝혔다.    우리은행은 ""그동안 금융감독원의 분쟁조정안을 수용, 대다수 고객께 보상을 완료하는 등 신뢰 회복을 위해 최선의 노력을 해왔다""면서 ""투자상품 내부통제 강화 및 판매절차 개선 등 금융소비자 보호를 위한 조치도 성실히 이행하고 있다""고 설명했다.    또 금융당국의 '금융권 내부통제 제도개선 태스크포스(T/F)'의 개선방향도 선제적으로 반영, 모범적인 내부통제 체계를 구축하겠다고 약속했다.    우리은행은 ""향후 금융시장 안정화와 취약차주에 대한 지원 등 국가 경제에 적극적인 역할을 할 것""이라며 ""당국과의 긴밀한 소통과 정책협조로 금융산업 발전과 고객 보호에도 최선을 다하겠다""고 다짐했다.    DLF 사태와 관련해 한고비를 넘겼지만, 우리은행과 손 회장의 법률 리스크는 여전하다.    금융당국이 지난달 정례회의에서 라임펀드를 불완전판매(부당권유 등)한 우리은행에 대해 업무 일부 정지 3개월, 손 회장에 대해 문책경고 상당의 제재를 다시 의결했기 때문이다.    손 회장은 펀드 판매 당시 우리은행장이었다.     문책경고는 3년간 금융권 신규 취업이 제한되는 징계로, 손 회장은 내년 3월까지인 임기는 마칠 수 있지만, 연임은 할 수 없다.     손 회장은 DLF 손실 사태 징계와 마찬가지로 법원에 징계 효력 정지 가처분 신청과 함께 취소 소송을 제기할 수 있다.    만약 법원이 라임펀드 관련 가처분 신청을 받아들이고, 소송에서도 다시 손 회장의 손을 들어줄 경우 법률 리스크를 완전히 덜게 된다.    그러나 손 회장은 징계 결정이 내려진 뒤 한 달이 지난 이 날까지도 구체적인 소송 움직임을 나타내지 않고 있다.     금융당국이 손 회장의 소송 제기 가능성을 차단하는 듯한 발언을 내놓으면서 쉽게 결정을 내리지 못하고 있는 것으로 전해졌다.    이복현 금융감독원장은 손 회장 징계 직후 ""현명한 판단을 내릴 것으로 생각한다""고 밝혔고, 이는 소송을 자제하라는 메시지로 해석됐다.    최근 조용병 신한금융 회장, 손병환 NH농협금융 회장의 연임이 줄줄이 좌절된 점도 손 회장을 압박하는 요인 중 하나로 꼽힌다.    신한과 NH금융을 보면 금융당국이 금융지주 회장의 연임을 허용치 않겠다는 의사를 공공연하게 드러냈다는 평가가 나오기 때문이다. 손 회장 입장에서는 연임 의사를 쉽게 드러내기 어려워졌다.    손 회장 임기는 내년 3월 만료된다. 우리금융 정관상 임원후보추천위원회는 주주총회 소집통지일 최소 30일 이전에 경영승계절차를 개시해야 한다.    주총 소집 공고가 통상 3월 초 이뤄지는 만큼 늦어도 2월 초까지는 손 회장이 거취와 관련한 결정을 내릴 것으로 전망된다.     pdhis959@yna.co.kr"
2022.12.15.,"손태승 회장, DLF 중징계 결국 무효… 우리은행 ""법원 판결 존중""",https://n.news.naver.com/mnews/article/417/0000878054?sid=101,"/사진=우리은행 손태승 우리금융지주 회장이 15일 해외금리연계 파생결합펀드(DLF) 손실 사태와 관련해 금융당국으로부터 받은 중징계 취소 소송에서 최종 승소했다. 우리은행은 ""대법원의 판결을 존중한다""고 밝혔다. 이날 대법원 2부(주심 이동원 대법관) 손 회장에 대한 금융감독원의 문책 경고 징계를 취소한 원심을 확정했다.우리은행은 공식 입장을 통해 ""그동안 우리은행은 금융감독원의 분쟁조정안을 수용해 대다수 고객님들 보상을 완료 하는 등 고객 신뢰회복 위해 최선의 노력을 해왔으며, 투자상품 관련 금융소비자 보호조치 등도 성실히 이행해왔다""고 설명했다.이어 ""금융당국의 금융권 내부통제 제도 개선 T/F의 개선방향도 선제적 반영으로 글로벌 수준의 모범적 내부통제 체제를 구축하겠다""고 덧붙였다.우리은행은 ""향후 우리은행은 금융시장 안정화, 취약차주 지원 등 국가경제에 적극적 역할을 약속드리며 당국과 긴밀한 소통과 정책협조로 금융산업 발전과 고객보호에도 최선을 다하겠다""고 강조했다."
2022.12.15.,우리은행 이어 농협은행도 전세대출 금리 인하,https://n.news.naver.com/mnews/article/011/0004133781?sid=101,"[서울경제] NH농협은행 본점. 사진 제공=농협은행우리은행에 이어 NH농협은행도 전세자금대출 금리 인하에 동참한다.15일 금융권에 따르면 NH농협은행은 내년 1월 2일부터 고정금리 전세대출 금리를 최대 1.10%포인트 인하하기로 했다. 고정금리 대출에 한해 우대금리를 1.1%포인트 확대하는 방식이다. 대상은 서울보증보험과 주택금융공사, 주택도시보증공사(HUG) 등이 보증하는 NH전세대출 상품이다.이에 따라 서울보증 NH전세자금 대출 상품의 금리는 이날 기준 연 5.61∼6.91%에서 내년부터 연 4.81∼6.91%로 내려간다. 주금공 보증 상품은 연 5.64∼6.94%에서 연 4.84∼6.94%로, 주택도시보증공사 보증 상품은 연 5.61∼6.91%에서 연 4.81∼6.91%로 각각 하향 조정된다. 기준금리 인상에도 하단이 5% 중반에서 4%대로 떨어지게 된다. 농협은행 측은 “금리 상승기 고정금리 대출에 대한 우대금리를 확대해 전세대출 실수요자 부담을 낮추고 서민 경제를 안정적으로 지원하기 위한 결정”이라고 설명했다.앞서 은행권에서는 우리은행이 가장 먼저 전세대출 금리를 인하했다. 우리은행은 지난 9일 신규 자금조달비용지수(COFIX·코픽스) 6개월 변동 기준으로 전세대출 금리를 인하한다고 밝혔다. 이에 따라 주택보증(주택금융공사)의 경우 0.85%포인트, 서울보증(서울보증보험)의 경우 0.65%포인트 인하된다.업계에서는 최근 금융 당국이 대출금리를 점검하겠다고 밝힌 데 따라 은행들의 금리 인하로 이어지고 있다고 보고 있다. 이복현 금융감독원장은 “경제학에서 말하는 ‘외부효과’가 존재할 수 있는 상황을 고려할 때 금융당국은 역할을 해야 한다”며 “반시장적은 아니라고 생각한다”고 말했다."
2022.12.15.,우리은행 '원 뱅킹' 빠른 MAU 증가엔 '그'가 있었다,https://n.news.naver.com/mnews/article/092/0002276643?sid=105,"옥일진 디지털전략그룹 부행장 ""팔로워에서 무버로 갈 것""월간 활성화 이용자 수(MAU)는 더이상 IT 기업만의 성과 지표가 아니게 됐다. 은행업계도 MAU가 디지털 전략의 방향성을 측정하는 기준으로 삼고 있다. 은행 뱅킹 애플리케이션(앱)을 통해 플랫폼 전략을 추구하고 있기 때문이다.이런 분위기 속에서 우리은행은 최근 국내은행으로부터 큰 관심을 받고 있다. 빠른 속도로 MAU가 늘어나서다. 지난 4월 560만이었던 우리은행 원(WON) 뱅킹 MAU는 10월말 720만명까지 6개월 새 28.6% 증가했다. 올해 목표 750만명은 무리없이 달성할 것으로 관측된다. 700만 대에 형성된 은행은 신한은행이 있고 1천만 이상을 목표로 하는 곳은 KB국민은행이다.이 같은 성과를 주도한 우리은행 옥일진 디지털전략그룹 부행장 겸 우리금융지주 디지털부문 상무를 서울 중구 우리은행 디지털사옥에서 만나 이야기를 나눴다.우리은행 옥일진 디지털금융그룹 부행장.정확한 문제 파악·해결 체계 갖춰…MAU 협의회 열어옥일진 부행장은 더보스톤컨설팅그룹·EY컨설팅·에이티커니 코리아서 일한 그야말로 '전략통'이다. 십 여 년간 거대한 조직들의 전략을 점검하고 더 나은 대안을 마련하는 일을 맡아왔던 인물이다.그는 ""은행에서 최고디지털책임자(CDO)라는 업무를 신설한지 얼마되진 않아 어떤 업무를 해온 사람이 잘 부합하는지 시행착오를 겪곤 있다""면서 ""다양한 상황에서 문제를 빨리 파악하고 구조화해 사람들 간의 커뮤니케이션을 이끄는 전략 컨설팅이 현재 우리은행 CDO가 가졌으면 하는 역량이어서 이곳에서 일하게 됐다""고 운을 뗐다.우리은행의 디지털 전략의 현 상태에서 옥일진 부행장은 플랫폼으로의 경쟁력을 높이는 것이 필요하다고 진단했다. 옥 부행장은 ""단계별로 나눠서 기본적으로 경쟁사 만큼의 MAU를 확보하고 원 뱅킹을 이용하는 비율을 늘려야 한다고 우선적으로 목표를 잡았다""며 ""원 뱅킹 중심으로 여러가지 유도 장치를 만들었고 정기적으로 MAU를 늘릴 수 있는 정기적이며 공식적으로 협의하는 'MAU협의회'를 만들었다""고 답했다.이어 그는 ""매 주 상황에 따라서 다르지만 2주에 한 번 정도 각 부서들이 MAU를 높이기 위해 필요한 안건을 논의하고 결론을 낸다""며 ""마케팅이나 상품 등을 알릴 때 필요한 것들, 미진한 것들을 보완하는 방식으로 진행된다""고 귀띔했다.전산시스템 오류, 뼈아픈 지적…기술·인력 보강中우리은행 원 뱅킹 이용자를 늘리려는 가운데 시스템 오류로 인한 서비스 '먹통'은 고객 이탈을 부추기는 요인이다. 옥일진 부행장도 이 부분을 뼈아프게 받아들였다.옥 부행장은 ""IT 부서에서도 다시 그런 일이 없도록 원인을 정확히 더 좀 파악하고 있으며 하드웨어적인 문제일 수도 있고 IT 인프라 운영의 문제일 수도 있어서 원인을 상세히 알아보는 중""이라며 ""단기적으로 서버를 증설하는 등의 대안도 있겠지만 근본적으로 사고가 없도록 대응 중""이라고 말했다.또 장기적으로 기술과 인력 보강도 투트랙으로 이어지고 있다고 언급했다. 그는 ""MAU는 단기적으로 가야 하는 부분이지만 업무할 때 필요한 빅데이터 등은 기술 투자는 물론이고 IT쪽이 같이 받쳐줘야 한다""며 ""데이터 사이언티스트나 인공지능(AI) 전문가와 같은 인력의 역량이 중요하기 때문에 어떤 역량의 인물이 어떻게 필요한 지의 구체적인 계획을 잡는데 집중했다""고 부연했다.우리은행 옥일진 디지털금융그룹 부행장.패스트 팔로워에서 퍼스트 무버로 전략 수정옥일진 부행장은 우리은행 디지털 전략을 '패스트 팔로워(Fast follower)'에서 '퍼스트 무버(First mover)'로 세웠다. 기존 은행과는 차별화한 인공지능(AI) 뱅커를 일례로 들었다.옥 부행장은 ""디지털 휴먼이라고 하는 비주얼을 만드는 건 쉬운데 AI뱅커를 진짜 활용하기 위해선 금융 언어 모델이 제대로 고도화돼야 한다""며 ""의미를 이해하고 스스로 발화할 수 있어야 하는데 이를 위해 우리은행은 협력업체와 컴퓨팅 파워가 높은 알고리즘을 기반으로 모델을 개발 중""이라고 설명했다.이밖에 옥일진 부행장은 현재 원 뱅킹을 우리금융지주 계열사들의 모든 금융 서비스를 누릴 수 있는 '유니버설 뱅킹'도 그리고 있다. 그는 ""모든 계열사가 전담반을 꾸려서 방향을 정하고 현재 구축 준비 작업에 들어갔다""며 ""1년 반 여정으로 2024년 상반기 정도로 보고 있고 '금융 종합금융 솔루션'을 제시하는 플랫폼으로 거듭날 것""이라고 말했다.그룹 차원서는 은행에 비해 규모가 작은 계열사에 효과적으로 전파할 수 있을지, 통합적인 시너지를 낼 수 있는지를 검토 중이다. 옥일진 부행장은 ""데이터와 관련 인프라를 강화해야 겠다""며 ""유니버설 뱅킹으로 가는 길목서 중요한 데이터 수집, 분류 기술을 상향 평준화하는 것은 중요한 문제이기 때문에 데이터 관련 조직 개편도 단행했다""고 덧붙였다.은행의 디지털 전략, 놓치지 말아야 할 건 '고객 관점'수많은 은행들이 디지털 채널을 중요하게 여기고 있다. 잘못된 디지털 전략으로 가다간 디지털이 우선인 고객과의 접점을 잃을 수도 있다는 위기감도 큰 상태다.옥일진 부행장은 ""궁극적으로는 영리회사인 만큼 수익 창출이 목표겠지만, 그걸 위해 디지털을 하는 것이고 디지털에서 놓치지 말아야 할 부분은 고객 관점""이라고 짚었다. 이어 그는 ""디지털이라는 거는 고객이 워낙 방대하기 때문에 고객 관점에서 바라보지 않으면 수 많은 대체재로 갈 수 있다""며 ""고객이 원하는 서비스가 가장 편하게 제공돼야 결국 수익으로 이어지기 때문에 이를 놓쳐선 안된다""고 강조했다.그는 ""관습적으로나 아니면 조직의 논리에 따라서 되게 공급자 중심으로 생각이 자꾸 쉽게 간다""며 ""내가 만들고 싶은것, 아니면 만들기 쉬운 것을 하면 리스크가 없어지는데 이게 고객 관점을 벗어난 것이라 CDO가 이를 제고하는 것도 중요한 역할일 것""이라고 발언했다."
2022.12.15.,"우리은행, DLF 대법 승소 확정에 ""모범적 내부통제 구축할것""",https://n.news.naver.com/mnews/article/008/0004829435?sid=101,"우리은행은  해외금리연계 파생결합펀드(DLF) 불완전판매 사태와 관련해 손태승 우리금융그룹 회장이 금융감독원에 낸 중징계 취소 소송에서 최종 승소한 데 대해 ""사법부의 최종 판결을 존중한다""는 입장을 15일 밝혔다. 우리은행은 ""그간 금감원의 분쟁조정안을 수용해 대다수 고객들에게 보상을 완료하는 등 고객 신뢰회복을 위해 최선의 노력을 해 왔다""며 ""투자상품 내부통제 강화 및 판매절차 개선 등 금융소비자 보호를 위한 조치도 성실히 이행해왔다""고 설명했다. 그러면서 ""금융당국의 '금융권 내부통제 제도개선 TF'의 개선방향도 선제적으로 반영해 글로벌 수준의 모범적인 내부통제 체계를 구축하겠다""고 강조했다. 아울러 우리은행은 ""금융시장 안정화와 취약차주에 대한 지원 등 국가 경제에 적극적인 역할을 할 것을 약속한다""며 ""당국과의 긴밀한 소통과 정책협조로 금융산업 발전과 고객 보호에도 최선을 다하겠다""고 했다.이날 대법원 2부(주심 이동원 대법관)는 DLF 사태 당시 우리은행장이었던 손 회장에게 금융감독원이 내린 '문책 경고' 징계를 취소하라는 원심을 확정했다."
2022.12.14.,"우리은행, 2022 탄소중립 경연대회 환경부장관상 받아",url없음,<네이버 기사 없음>
2022.12.13.,"우리은행, 취약차주 지원 위해 대안신용평가모형 고도화",https://n.news.naver.com/mnews/article/421/0006515989?sid=101,"우리은행 본사 전경(우리은행 제공)(서울=뉴스1) 한유주 기자 = 우리은행이 대안신용평가모형을 고도화해 이달부터 대출 심사에 적용한다고 13일 밝혔다.대안정보는 금융정보가 부족한 고객의 기존 정보를 보완할 수 있는 통신, 소액결제, 자동이체, 유통, 노란우산공제 가입, 가맹점 정보 등을 의미한다. 우리은행은 은행권 최초로 티맵모빌리티의 운전자정보를 머신러닝 방법에 적용해 대안신용평가모형의 변별력을 높였다. 새희망홀씨 등 중금리 대출 이용고객의 심사가 보다 정교화되고 우량 고객을 추가 선별해 대출 가능 고객군을 확대할 것으로 보인다. 대한신용평가모형은 정보 정합성을 높이기 위해 단계적으로 도입될 예정이다. 우리은행은 취약차주 전용 모형도 개발할 예정이다. 기존에는 사회초년생 등 연소득이 낮은 직장인이 상대적으로 낮은 등급을 받았지만, 이 모형으로 긍정적인 대안정보를 보유한 고객은 추가 한도를 받을 수 있게 된다. 개인사업자 신용평가모형에는 노란우산공제 가입정보 등을 추가해 대출 사각지대에 놓였던 개인사업자들도 기회를 얻을 것으로 보인다. 우리은행은 네이버 스마트플레이스 대출 상품 등으로 소상공인 금융지원에 적극 나설 예정이다."
2022.12.15.,"우리은행, '2022 탄소중립 경연대회' 환경부장관상 수상 쾌거",url없음,<네이버 기사 없음>
2022.12.15.,"손태승 우리금융 회장, 'DLF 중징계 취소' 소송서 승소…우리은행 ""판결 존중""",url없음,<네이버 기사 없음>
2022.12.13.,"우리은행, 취약차주 지원 위한 대안신용평가모형 고도화",https://n.news.naver.com/mnews/article/366/0000861817?sid=101,"우리은행은 대안신용평가모형 고도화를 완료해 이달 중 대출 심사에 적용할 예정이라고 13일 밝혔다.대안정보란 금융정보가 부족한 고객의 정교한 평가를 위해 기존 금융정보를 보완할 수 있는 정보를 의미한다. 대안정보에는 통신정보, 소액결제정보, 자동이체정보, 유통정보, 노란우산공제 가입정보, 가맹점 정보 등이 있다.서울 중구 우리금융지주 본사. /뉴스1        우리은행은 티맵모빌리티의 운전자정보를 머신러닝(Machine Learning)방법에 적용해 대안신용평가모형의 변별력을 높였다. 우리은행은 새희망홀씨 대출 등 중금리 상품 이용고객의 심사를 정교화하고 우량고객을 추가로 선별해 대출 가능 고객군을 확대할 수 있을 것으로 기대하고 있다. 대안신용평가모형은 정보의 정합성 제고를 위해 단계적으로 도입할 예정이다.또한 우리은행은 취약차주 전용 모형을 개발해 금융정보가 부족한 취약차주 지원을 위한 환경·사회·지배구조(ESG) 경영 실천에도 앞장설 계획이다. 기존에는 사회초년생 등 연 소득이 낮은 직장인이 상대적으로 낮은 등급으로 평가받았으나 취약차주 전용 모형으로 긍정적인 대안정보를 보유한 고객은 추가로 한도를 부여받을 수 있게 됐다는 게 은행 측의 설명이다.개인사업자 신용평가모형에는 노란우산공제 가입정보 등을 추가로 도입했다. 금융정보가 부족해 신용평가시 대출 사각지대에 놓였던 개인사업자에 대한 포용적 금융 실현도 가능해질 전망이다. 우리은행은 네이버 스마트플레이스 대출 등의 상품으로 소상공인 금융지원에 적극적으로 나설 예정이다.우리은행 관계자는 ”대안신용평가모형을 고도화함으로써 정교한 신용평가를 통한 리스크관리 뿐만 아니라 취약차주 등 대출 실수요자들에 대한 한도 제공 등 우리 고객들에게 양질의 금융 서비스가 더욱 확대될 것으로 기대한다”고 말했다."
