기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.07.31.,"은행권, 수상한 해외송금 '7조원+α' 나오나",https://n.news.naver.com/mnews/article/003/0011336644?sid=101,"기사내용 요약모든 은행 자체점검 결과, 금감원 접수해 분석 들어가신한·우리 2곳서 4조원대…총액 수조원 늘어날 전망[서울=뉴시스] 최진석 기자 = 이복현(왼쪽) 금융감독원장이 28일 서울 여의도 국회에서 열린 정무위원회 전체회의에서 의원들의 질의에 답하고 있다. (공동취재사진) 2022.07.28. photo@newsis.com[서울=뉴시스] 이정필 기자 = 금융당국이 시중은행들의 이상 외환거래 자체점검 결과를 접수해 분석에 들어갔다. 신한은행과 우리은행에서 나온 4조원대를 넘어 수상한 해외송금 전체 규모가 큰 폭으로 늘어날 것이란 관측에 무게가 실린다.31일 금융권에 따르면 금융감독원은 은행들이 자체점검한 이상 외환거래 내역을 받아 검토 중이다. 금감원은 모든 은행을 대상으로 지난해 1월부터 올해 6월까지 이뤄진 이상 외환거래에 대한 자체점검 결과를 지난 29일까지 제출하도록 했다.점검 대상은 신설·영세업체의 대규모 송금거래, 가상자산 관련 송금거래, 특정 영업점을 통한 집중적 송금거래 등이다.구체적으로 지난해 이후 신설업체로 외환송금액이 5000만 달러 이상이면서 ▲자본금의 100배 이상이거나 ▲가상자산거래소 연계계좌 운영 은행(신한·전북·NH농협·케이뱅크)으로부터의 입금 거래가 빈번하거나 ▲특정 영업점의 외환송금 실적이 50% 이상 차지하는 거래 등이 대상이다.금감원은 외환감독국·일반은행검사국·자금세탁방지실이 연계해 검사 중이다. 오는 8월5일까지 휴지기를 갖고 이후 검사를 마무리할 예정이다.주요 점검 대상 거래규모는 44개 업체, 53억7000만 달러에 달하는 것으로 파악하고 있다. 총 7조원을 웃도는 규모로 업계에서는 5대 시중은행을 포함한 대형 금융사들이 거론된다.금감원은 점검대상 거래 중에서 정상적인 상거래에 따른 송금으로 확인되는 경우도 있을 것으로 예상돼, 53억7000만 달러 전체가 이상 외화송금 거래규모라고 단정할 수는 없다고 설명했다. 시장에서는 지금까지 신한은행과 우리은행 2곳에서 밝혀진 4조원대를 훨씬 웃도는 거래가 이뤄졌을 것이란 관측에 무게가 실린다.실제 금감원이 지금까지 신한은행과 우리은행에서 확인한 이상 외화송금 거래는 중복을 제외하고 22개 업체, 4조1000억원(33억7000만 달러)에 달하는 것으로 나타났다. 당초 은행이 보고한 8개 업체, 2조1000억원(20억2000만 달러)의 두 배에 이르는 규모다.이번에 검사 대상을 모든 은행으로 확대하면서 업계에선 가상자산 연계 등 수상한 해외송금 규모가 수조원대 더 늘어날 것으로 보고 있다. 금감원 역시 신한은행과 우리은행에서 이뤄진 것과 유사한 거래가 다른 은행들에서도 벌어진 것으로 파악하고 있다. 시장에선 KB국민은행, 하나은행, 농협은행, IBK기업은행, SC제일은행 등 대형사들이 거론된다.이복현 금감원장은 지난 28일 국회 정무위원회 전체회의에 출석해 ""여러 불법 요소가 강하게 보이는 상황""이라며 ""불법성이 명확해 보이고 그 과정에서 대량 외환 유동성의 해외 유출이 확인됐다""고 밝혔다.이 원장은 ""여러 시중은행에서 유사한 형태의 거래가 다발적으로 발생했다""면서 ""문제점이 발견되면 신속한 검사 등 조치를 하려 한다. 감독시스템에서도 왜 누락됐는지 개선방안을 마련하겠다""고 강조했다．"
2022.07.31.,"[게시판] 우리은행, '2022 LCK 서머시즌 결승전' 이벤트",https://n.news.naver.com/mnews/article/001/0013345321?sid=101,"우리은행, '2022 LCK 서머시즌 결승전' 이벤트[우리은행 제공. 재판매 및 DB 금지]▲ 우리은행은 2022 LCK(리그 오브 레전드 챔피언스 코리아) 서머시즌 결승전을 맞아 '우리은행이 캐-리 할게, 버스 탈래? 기차 탈래?' 이벤트를 실시한다고 31일 밝혔다. 결승전은 8월 28일 강원도 강릉시' 강릉 아레나'에서 개최되며, 모바일앱 우리WON뱅킹에서 8월 19일까지 이벤트에 참여하는 고객을 대상으로 추첨해 결승전 티켓과 결승전 당일 무료 왕복 교통편(KTX, 버스)을 제공한다. 또한 8월 3일부터 12일까지 우리WON뱅킹에서 이벤트 코드를 수령한 후 인터파크 앱이나 웹사이트의 '우리은행 ZONE'에서 결승전 티켓을 구매한 고객에게는 무료 버스표를 추가로 준다. 자세한 이벤트 일정과 내용은 우리WON뱅킹 이벤트 메뉴에서 확인할 수 있다. (서울=연합뉴스)"
2022.07.31.,"우리은행, 폐업 이력 청년사업가에 최대 3억 대출",https://n.news.naver.com/mnews/article/032/0003163437?sid=101,<구조 다름>
2022.07.31.,"[단독] 4대 시중은행, 대출 금리 인하 요구 외면",https://n.news.naver.com/mnews/article/005/0001543399?sid=101,"연합뉴스금리 인상으로 가계 원리금 상환 부담이 치솟는 가운데 4대 시중은행(KB국민·신한·하나·우리은행)이 고객의 대출 금리 인하 요구를 외면하고 있는 것으로 나타났다. 올해 1분기에 금리 인하 혜택을 본 고객은 신청자 10명 중 4명에도 못 미쳤다. 신청 건수와 금액 기준 모두 수용률이 가장 낮았던 곳은 신한은행이다.국민일보가 31일 장혜영 정의당 의원실을 통해 확보한 금융감독원 자료에 따르면 올 1분기 4대 시중은행에 접수된 대출 금리 인하 요구는 모두 7만8770건이었다. 4대 시중은행은 이 중 2만7354건을 받아들여 수용률 34.7%를 기록했다.대출 금리 인하 요구권이란 취업·승진·소득 증가 등으로 신용 상태가 개선됐다고 판단되는 고객이 대출 기관에 “금리를 낮춰달라”고 요구할 수 있게 한 제도다. 2002년 도입돼 각 금융사가 자율적으로 운용하다가 2019년 6월 은행법 시행령에 명시됐다. 은행이 정당한 사유 없이 요구를 거절하면 과징금이나 과태료를 물어야 한다.대출 금리 인하 요구권 법제화 첫해인 2019년에는 총 4만2631건 중 3만5659건이 인정돼 신청 건수 대비 수용률이 83.6%였다. 2020년에는 48.6%, 2021년에는 37.6%로 해가 갈수록 수용률이 급감하고 있다.올 1분기 4대 시중은행별 대출 금리 인하 요구 신청 건수 대비 수용률은 우리은행 47%, 하나은행 39.6%, KB국민은행 38.9%, 신한은행 29.7%로 나타났다. 신한은행의 경우 2019년에는 건수 대비 수용률이 96.7%로 가장 높았지만 2020년 39.6%, 2021년 33.3%로 급락했다.신한은행은 대출 금리 인하 요구 신청 금액 대비 수용률도 4대 시중은행 중 가장 낮았다. 올해 1분기 고객으로부터 모두 2조7821억원어치 대출에서 신청을 받아 6761억원어치 대출 금리를 낮춰줬다. 금액 대비 수용률은 24.3%에 불과하다. 같은 기간 KB국민은행은 44.4%(5448억원어치 중 2417억원어치 수용), 하나은행은 41.6%(2753억원어치 중 1145억원어치), 우리은행은 33.1%(7994억원어치 중 2646억원어치)였다.금융당국은 대출 금리 인하 요구권의 실효성을 높이기 위해 이르면 내달부터 금융사별 운용 실적을 공시하도록 할 예정이다. 지난달 5일부터는 은행뿐 아니라 지역 농협·수협, 신협, MG새마을금고 등 상호금융권에서도 대출 금리 인하 요구권이 법제화했다.신한은행 관계자는 “애플리케이션 등을 통한 비대면 대출 금리 인하 요구 시스템을 가장 먼저 마련해 신청 건수와 금액이 타행 대비 월등히 많다. 절차가 간편하다 보니 중복 신청이 많아 수용률이 낮게 나타난 것”이라면서 “절대적인 수용 건수·금액은 많다”고 말했다."
2022.07.31.,우리은행 뱅킹 앱 月사용자 600만 넘었다,https://n.news.naver.com/mnews/article/015/0004731168?sid=101,"작년 말 대비 58만명 늘어나지난해 전체 증가분보다 많아이원덕 행장 적극 독려가 주효우리은행의 모바일 뱅킹 앱인 ‘우리WON뱅킹’ 월 이용자 수(MAU)가 600만 명을 넘어섰다. 지난 3월 취임한 이원덕 우리은행장이 ‘MAU 1000만 달성’을 목표로 전사적 역량을 집중한 효과가 나타나고 있다는 평가다.31일 은행권에 따르면 우리WON뱅킹 MAU는 6월 말 622만 명으로 작년 말(564만 명)보다 58만 명 늘어난 것으로 집계됐다. MAU는 1개월 동안 한 번 이상 앱을 사용한 이용자 수를 뜻한다. 단 6개월 만에 작년 1년 전체 증가분(45만 명)을 훌쩍 뛰어넘었다.이 같은 성과에는 이 행장의 적극적인 독려가 한몫했다는 분석이다. 이 행장은 최고디지털책임자(CDO)인 옥일진 디지털부문 부행장 주관으로 관련 부서장들이 매주 참여하는 ‘MAU 1000만 달성 실무협의회’를 구성하도록 했다. 3월 취임사에선 “우리가 두려워해야 하는 건 카카오뱅크가 아니라 네이버와 쿠팡”이라며 “모든 역량과 자원을 테크놀로지와 플랫폼에 집중할 것”이라고 강조했다. 빅테크들도 플랫폼 경쟁력과 직결되는 MAU를 주된 경영 지표로 삼아 이를 확대하는 데 사활을 걸고 있다.이 행장은 우리WON뱅킹에 대해 디지털전략그룹과 고객조직에 공동 관리 책임을 맡겼다. 고객조직은 우리WON뱅킹 서비스 업그레이드와 마케팅에 집중하고, 디지털전략그룹은 이 과정에서 구조적 문제를 진단하고 개선하는 업무를 담당한다. 두 조직은 최근 고객 편의성을 높이기 위해 우리WON뱅킹 사용자환경(UI·UX)을 바꾸는 작업에 집중하고 있다. 비대면 고객 상담 전담 조직을 키우고 외부 제휴 확대를 통해 앱 서비스도 다양화한다.우리은행은 디지털 전환(DT)을 통해 전통적인 금융회사를 넘어 플랫폼 기업으로 거듭나겠다는 목표다. 이 행장은 “작년 한 해 동안 달성한 MAU 증가 실적을 올해 반기 만에 이뤄낸 것은 고객의 관심과 성원 덕분”이라며 “우리WON뱅킹 리모델링, 콘텐츠·서비스 보강, 개인화 마케팅 확대 등을 통해 MAU 1000만을 조기에 실현할 것”이라고 다짐했다.은행 간 뱅킹 앱 경쟁은 점점 치열해지고 있다. 국민은행은 최근 뱅킹앱 ‘KB스타뱅킹’을 대대적으로 개편했다. 고객의 일상생활과 밀접한 주식과 카드 자동차 통신 등 10개 카테고리를 만들고, KB차차차 리브엠 KB부동산 KB헬스케어 등 비금융 서비스를 전면에 배치해 직관적으로 앱을 이용할 수 있도록 했다.신한은행은 음식 배달 서비스 ‘땡겨요’와 프로야구 콘텐츠 ‘쏠야구’ 등을 통해 뱅킹 앱 ‘신한쏠’(SOL) 이용자 확보에 나서고 있다. 하나은행은 뱅킹 앱 ‘하나원큐’에 금융시장·환율 전망 등 다양한 금융정보를 설명해주는 ‘AI뱅커’를 도입했다."
2022.07.31.,은행 횡령 이유 있었네…직원 15%만 '명령휴가' 대상,https://n.news.naver.com/mnews/article/009/0004998514?sid=101,"직원에 의무 명령휴가 주고담당 업무 등 검사하는 제도우리銀 횡령직원 10년간 '0건'4대은행 직원 중 15%만 대상순환근무 안하는 직원도 많아 우리은행의 700억원대 횡령 원인 중 하나로 명령휴가제와 순환근무제가 제대로 작동하지 않은 점이 지목된 가운데, 다른 시중은행도 이 제도를 적용받지 않는 직원 비중이 상당한 것으로 나타났다. 금융당국은 장기근무자에 대한 관리체계를 강화하는 '내부통제 개선 방안'을 마련할 계획이다.31일 이용우 더불어민주당 의원실이 금융감독원에서 제출받은 자료에 따르면, 올해 4월 기준 4대 시중은행(KB국민·신한·하나·우리) 전체 직원 5만5286명(신한은 1월 기준) 중 의무 명령휴가 대상 직원은 15.6%에 불과했다. 은행별 명령휴가 실시 현황을 살펴보면 하나은행이 의무 명령휴가 적용 직원 비중(5%)이 가장 작았고, 이어  KB국민(14%), 신한(19.4%), 우리(22.7%) 순이었다. 하나은행 관계자는 ""영업점에서 3년 이상 근무한 직원에 대해서는 예외 없이 의무 명령휴가를 적용하고 있고, 향후 본부 직원들로 확대할 계획""이라고 설명했다.다만 시중은행들은 의무 명령휴가 대상이 아닌 직원들에 대해서도 휴가나 연수, 출장을 가는 경우 감사를 진행하는 대체 수단을 실시하는 것으로 파악됐다. 이처럼 의무 명령휴가 제도의 대체 수단까지 포함할 경우 하나은행 전체 직원 중 약 91.9%가 자리를 비우는 동안 사측의 감사를 받는 것으로 조사됐다. 신한은행과 우리은행도 전체 직원 중 약 80%가 대체 수단을 포함해 자리를 비울 시 검사 대상이 되는 것으로 확인됐다. 다만 KB국민은행은 의무 명령휴가 외 대체 제도를 실시하지 않고 있었다. 일각에서는 불시에 휴가를 부여하는 의무 명령휴가 제도를 확대해야 한다는 지적도 나온다. 한 시중은행 관계자는 ""본인이 계획한 휴가 기간에 검사를 실시하는 경우 휴가 일정에 맞춰 미리 서류 등을 조작할 수 있어 내부통제 실효성이 떨어질 수 있다""고 말했다.은행 직원들의 사고 예방을 위한 순환근무제를 적용받지 않는 직원 비중도 큰 것으로 조사됐다. 올해 4월 기준 4대 은행 직원 5만5568명 중 순환근무 대상이 아닌 직원 비중은 23.2%였다. 은행별로 살펴보면 신한(36.9%)이 가장 많았고, KB국민(21.1%), 우리(19.6%), 하나(14.4%) 순이었다. KB국민은행의 경우 본부의 순환근무 주기가 7년으로 가장 길었고, 서울과 수도권, 지방 광역시는 5년, 그 외 지역의 영업점은 최장 10년까지 주기를 두는 것으로 나타났다. 횡령을 저지른 우리은행 직원의 경우 10년 이상 동일 부서에서 동일 업체를 담당하도록 한 것이 사고의 주요 원인이 됐다.한편 시중은행은 은행 내에서 발생한 법규 위반, 부당행위를 고발한 내부고발자에 대한 인센티브 부여에도 소극적이었다. 2015년부터 2022년 4월까지 4대 시중은행에서 총 227건의 내부고발이 있었지만 포상금 지급 등 인센티브가 부여된 건 11건에 불과했다. 우리은행은 7년간 70건의 내부고발이 있었지만 인센티브가 부여된 경우는 한 건도 없었다. KB국민은행의 경우 지난해 내부고발 직원에게 은행장 표창을 하기도 했다. 이용우 의원은 ""최근 은행의 횡령 사건과 가상자산 관련 이상 외화송금 사건은 금융사의 내부통제 시스템이 형식적으로만 운영된 결과""라며 ""경영진의 무관심과 영업우선주의적 태도가 이를 형해화하고 있다""고 지적했다. ■ <용어 설명>▷ 의무 명령휴가 : 금융사고 발생 우려가 높은 직원에게 불시에 휴가를 부여하고, 해당 직원이 자리를 비운 사이 사측이 검사를 실시하는 제도를 말한다. 금융감독원이 우리은행 횡령 사건과 관련해 검사한 결과 이번에 수백억 원대 횡령을 저지른 직원은 10년 이상 명령휴가 대상으로 선정되지 않은 것으로 파악됐다."
2022.07.26.,"우리은행 횡령직원, OTP-직인 도용…8년간 697억 가로채",https://n.news.naver.com/mnews/article/020/0003442231?sid=101,"28일 서울 중구 우리은행 본점 앞으로 시민들이 지나가고 있다.  2022.4.28/뉴스1최근 대규모 횡령이 적발된 우리은행 직원의 횡령금액이 700억 원에 육박한 것으로 조사됐다. 해당 직원은 은행장 직인까지 자유자재로 도용해 돈을 빼돌리고 1년 넘게 무단결근을 하는 등 일탈을 일삼았지만 은행과 감독당국은 8년 동안 이런 사실을 파악하지 못했다.  금융감독원은 우리은행에 대한 검사 결과 본점 기업개선부 직원이 2012년 6월부터 2020년 6월까지 8년간 8회에 걸쳐 총 697억3000만 원을 횡령한 사실을 확인했다고 26일 밝혔다. 검찰이 기소할 때 횡령액(614억 원)에 비해 83억 원 이상 늘었다. 횡령액의 3분의 2는 동생 증권계좌로 보내 주식이나 선물·옵션 거래에 쓰였고, 나머지 자금은 친인척들의 사업자금 등에 사용된 것으로 파악됐다.   이 직원은 2012년 6월 팀장이 자리를 비운 틈을 타 OTP를 훔친 뒤 자체 결제하는 방식으로 우리은행이 보유한 A사의 출자 전환 주식 42만9493주(당시 시가 23억5000만 원)를 인출했다.  2012년 10월부터 2018년 6월까지는 3차례에 걸쳐 우리은행이 채권단을 대표해 관리하던 대우일렉트로닉스 매각 계약금 614억5000만 원을 빼돌렸다. 다른 목적으로 결재 서류를 만들어 부서장과 은행장 직인까지 받은 뒤 이를 계약금 출금 서류에 도용했다. 대우일렉트로닉스 인천공장 매각 계약금 등 59억3000만 원도 이 같은 방식으로 4회에 걸쳐 빼돌렸다.  이 과정에서 우리은행의 내부통제 기능은 사실상 작동하지 않은 것으로 파악됐다. 심지어 이 직원은 부서장에게 외부기관에 파견을 간다고 허위로 구두 보고한 뒤 2019년 10월부터 1년 2개월 동안 무단결근하며 개인 사업을 준비했지만 은행은 이를 알지 못했다. 우리은행은 또 이 직원이 같은 부서에서 10년간 장기 근무할 수 있도록 해준 데다 장기 근무자를 대상으로 일정 기간 휴가를 보낸 뒤 업무를 점검하는 ‘명령 휴가’ 대상에도 한 번도 넣지 않았다.   금감원은 향후 이 같은 거액의 금융사고가 재발하지 않도록 금융위원회와 공동으로 태스크포스(TF)를 꾸려 금융사 내부통제 개선 방안을 마련하기로 했다."
2022.07.26.,"우리은행, 700억 횡령범 13개월간 무단결근도 몰랐다",https://n.news.naver.com/mnews/article/008/0004775456?sid=101,"[서울=뉴시스]김선웅 기자 = 8일 금융감독서울 여의도 금융감독원에서 직원들이 건물을 나가고 있다.금융감독원 검사 결과 우리은행에서 발생한 횡령 사고의 규모가 기존 600억원에서 약 100억원 늘어난 697억원에 달하고 횡령자가 파견간다고 구두로 보고한 후 13개월간 무단결근했던 사실도 제대로 파악되지 못한 것으로 드러났다. 우리은행의 내부통제 시스템이 총체적으로 작동하지 않았다는 지적이다. 사고를 예방하기 위해  금융당국과 금융업계 공동으로 내부통제 개선 태스크포스(TF)를 운영할 계획이지만 사후약방문이라는 비판을 면치 못할 것으로 보인다. ━""8년 동안 8차례 걸쳐 총 700억원 횡령""━금감원은 지난 4월 28일부터 지난달 말까지 실시한 현장검사에 대한 결과내용을 26일 발표했다. 앞서 금감원은 지난 4월 27일 우리은행으로부터 600억원대 횡령이 발생했다는 보고를 받고 다음날부터 현장 검사에 돌입했다.우리은행 본점 기업개선부 소속 직원 A씨는 8년간 저지른 8회에 걸쳐 697억3000억원을 가로챈 것으로 조사됐다. 금감원에 최초 보고된 횡령 규모보다 100억원 가까이 늘어난 수치다.A씨는 2012년 6월 우리은행이 보유하고 있던 한 회사의 출자전환주식 42만9493주(당시 시가 23억5000만원)를 무단 인출했다. A씨는 이 금액을 동생 증권계좌에 넣었다가, 5개월 뒤 주식을 재입고 해 횡령 사실을 숨겼다. 같은 해 10월부터 2018년 6월까지는 우리은행이 채권단을 대표해 관리하던 옛 대우일렉트로닉스 매각 계약금 614억5000만원을 3회에 걸쳐 빼돌렸다. 2012년 10월에 173억3000만원, 2015년 9월에 148억1000만원, 2018년 6월에 293억1000만원을 횡령했다. 동시에 2014년 8월부터 2020년 6월까지는 우리은행이 채권단을 대표해 관리하던 옛 대우일렉트로닉스의 인천공장 매각 계약금 59억3000만원을 4회에 걸쳐 챙겼다.━13개월간 무단결근 사실도 몰라... ""내부통제 미흡 드러나"" ━금감원은 A씨의 주도면밀한 범죄행위가 횡령의 주 원인이나 사고를 미리 예방할 수 있는 은행의 내부통제 기능이 미흡했다고도 판단했다. 특히 2019년 10월부터는 13개월 동안 파견 허위보고 후 무단결근을 했으나 이 사실도 미리 파악하지 못한 것으로 드러났다. 금감원 조사결과에 따르면 A씨는 구두로 대외기관에 파견을 다녀온다고 보고한 후 출근을 하지 않았다. 통상 직원이 파견을 갈 때는 우선 대외기관으로부터 공문부터 받는다. 당시 A씨에 대해서는 아무런 절차가 진행되지 않았지만, 이에 대한 검토조차 없던 것으로 파악됐다. 파견기관에 대한 확인도 이뤄지지 않았다. 다만, A씨는 해당 대외기관에서 미리 예정돼 있는 회의에는 참석한 것으로 나타났다. 또 A씨는 한 부서에서만 10년 이상 머물렀지만, 이 기간 중 명령휴가 대상에 한 번도 선정되지 않았다.이준수 금감원 부원장은 ""무단결근은 금감원 검사과정에서 밝혀졌고, 이전까지 은행은 A씨가 파견을 나갔다고 주장했었다""고 설명했다.공문, 통장·직인, 문서 관리도 제대로 이뤄지지 않은 것으로 조사됐다. 은행의 대외 수·발신공문에 대한 내부공람과 전산등록이 제대로 이뤄지지 않아 A씨가 공문 위조를 할 수 있었다는 분석이다. 또 통장·직인 관리자가 분리돼 있지 않아 이를 A씨가 모두 관리했다. 그 결과 A씨는 정식결재 없이 직인을 도용해 예금을 빼돌릴 수 있었다. 8번의 횡령 중 4번은 결재를 받았지만 모두 수기결재 문서인 탓에 전산등록을 하지 않아 결제내용의 진위여부에 대한 사전확인과 사후점검 모두 이뤄지지 못했다. 직인날인 관리도 허술해 출금전표와 대외발송공문의 내용이 결재문서와 달랐음에도 그대로 직인이 날인돼 횡령사고를 발견하지 못했다.또 옛 대우일렉트로닉스 매각 몰취계약금이 예치된 은행 자행명의 통장 잔액 변동상황이나 은행이 보유하고 있는 출자전환주식의 실재 여부에 대한 부서내 자점감사도 실시된 적이 없던 것으로 조사됐다. 본부부서 자행명의 통장에서 거액 입출금 거래가 있었음에도, 이상거래 발견 모니터링 대상에 포함되지 않은 사실도 발견됐다.이에 따라 금감원은 검사에서 확인된 사실관계를 기초로 엄밀한 법률검토를 거쳐 A씨와 관련 임직원 등에 법규와 절차에 따라 조치를 취할 예정이다. 금감원 관계자는 ""금감원은 금융위와 함께 향후 은행권 등 금융권에서 거액 금융사고가 재발하지 않도록 금융사고 예방의 실효성을 높이기 위해 공동 TF를 구성해 내부통제 개선방안 마련을 추진할 것""이라며 ""경영실태평가시 사고예방 내부통제에 대한 평가비중 확대 등을 구상 중""이라고 말했다."
2022.07.31.,"우리은행, 사업실패 경험 있는 청년에게 최대 3억원 지원",url없음,<네이버 기사 없음>
2022.07.31.,"시중은행 예금, 인뱅보다 금리 높지만…조건 까다롭네",https://n.news.naver.com/mnews/article/003/0011336416?sid=101,"기사내용 요약시중은행 예금금리 최고 연 3.6%연 3%대 인터넷은행보다 높아첫거래·50세 이상·비대면 등 조건 갖춰야[서울=뉴시스]이주혜 기자 = 기준금리 인상과 예대마진 축소 주문에 시중은행에서도 금리 3%대 예금이 많아지고 있다. 시중은행들의 수신금리 인상이 계속되면서 금리 경쟁력을 내세우던 인터넷전문은행보다도 금리가 높아지는 추세다. 다만 최고금리를 받으려면 까다로운 조건을 만족해야 한다.31일 은행연합회 공시에 따르면 주요 시중은행의 정기예금(12개월) 상품 중 금리가 가장 높은 상품은 우리은행의 '우리 첫거래우대 정기예금'으로 최고금리가 연 3.60%에 달한다. 최고금리가 3%를 넘는 예금 금리 상위권에는 시중은행 여럿이 이름을 올렸다. 신한은행의 '아름다운 용기 정기예금'은 최고 연 3.40% 금리를 받을 수 있다. 이어 하나은행 '하나의정기예금'(연 3.30%), KB국민은행 'KB스타 정기예금'(연 3.20%) 등이다. 이들 상품의 최고금리는 인터넷은행의 정기예금보다도 높다. 케이뱅크의 '코드K 정기예금' 금리는 연 3.00%, 카카오뱅크 정기예금은 연 2.5% 수준이다. 인터넷은행 관계자는 ""인터넷은행은 수신상품의 종류가 적고 우대조건이 따로 없기 때문에 일부 상품의 금리를 높게 적용하는 시중은행 상품과 차이가 있다""고 설명했다.다만 일부 예금상품은 최고금리를 받기 위해 까다로운 조건을 만족해야 한다. 우리첫거래우대 정기예금의 경우 직전년도 말일 기준 우리은행 계좌를 보유하지 않아야 최대 1%포인트의 우대이율을 적용받을 수 있다. 국민은행 'KB더블모아예금'은 최고금리가 연 3.05%이나 만 50세 이상만 가입이 가능하다. 하나은행 '하나의정기예금', 국민은행 'KB스타 정기예금', 신한은행 '쏠편한 정기예금' 등은 인터넷뱅킹이나 스마트뱅킹 등 비대면으로만 가입할 수 있다.시중은행 관계자는 ""전략적으로 고객을 유치하기 위해 상품의 특성에 따라 우대금리를 통해 예금 금리를 높게 제공하는 측면이 있다""고 설명했다.적금(자유적립·12개월) 상품도 시중은행의 금리가 인터넷은행보다 높았다. 은행연에 따르면 신한은행의 '안녕 반가워 적금'은 최고 연 4.6% 금리를 제공한다. 국민은행 'KB마이핏적금' 최고 연 4.4%, 우리은행 '우리 슈퍼 주거래적금' 최고 연 3.75% 등으로 나타났다. 반면 케이뱅크 '코드K자유적금' 금리는 연 3.60%, 카카오뱅크의 자유적금 금리는 연 2.90%다.다음 달부터 은행들은 '금리정보 공시제도 개선방안'에 따라 매월 은행의 예대금리차를 은행연합회 홈페이지에 비교 공시해야 한다. 이달 취급한 예금 금리도 공시할 예정이다. 이에 예금상품의 최고금리뿐만 아니라 실제 취급한 예금 금리를 높여야 할 필요성이 커졌다. 시중은행 관계자는 ""특정 상품뿐만 아니라 다른 예금상품들의 금리도 올리고 있어 전반적인 수신금리도 높아졌다""고 덧붙였다."
