기사날짜,기사제목,네이버 뉴스 url,기사내용
2022.11.15.,"금감원, 라임펀드 사태 우리은행 직원 28명 징계",https://n.news.naver.com/mnews/article/014/0004928478?sid=101,"펀드 불완전판매·투자광고 위반에 실명 확인 의무 어겨  [파이낸셜뉴스]  사진=뉴스1 라임자산운용 사모펀드의 환매 중단 사태와 관련해 라임자산운용 사모펀드를 불완전 판매해 손실을 입힌 우리은행 직원들에게 무더기 징계가 내려졌다.   15일 금감원 제재 공개안에 따르면 금감원은 라임펀드 사태와 관련해 사모펀드 등 금융투자상품 불완전판매와 금융거래 실명 확인 의무 위반 등으로 우리은행 직원 28명에게 주의 등의 조치를 했다.   우리은행 직원 22명이 주의 처분을 받았고 퇴직자 위법·부당 사항으로 정직 3개월 상당과 감봉 3개월이 각각 1명씩, 퇴직자 위법 사실 통지가 1명, 3개월 감봉이 3명 등이다.   금감원 제재안에 따르면 우리은행은 자사가 판매한 라임펀드의 만기상환 여부가 불확실하다는 점을 알고도 이를 영업점에 알리지 않았고 투자자에 대한 보호 조치를 하지 않았다고 적시했다.   또한 이 펀드가 신용리스크가 높은 자산에 투자하고 있어 만기상환 여부가 불확실한데도 투자자에게 A등급 채권 등 확정 금리성 자산에 투자해 만기에 자동상환되는 안전한 상품으로 오인되도록 부당 권유한 점도 포착됐다.   우리은행 82개 영업점은 2017년 6월부터 2019년 4월까지 일반투자자 109명에게 사모펀드 등 114건, 721억원 어치를 판매하는 과정에서 제대로 설명을 하지 않는 등 불완전판매를 했다.   우리은행 23개 영업점은 2017년 7월부터 2019년 4월까지 28명 명의로 금융투자 상품 30건을 판매하면서 실명 확인 의무를 위반한 점도 적발됐다.   앞서 금융위원회는 지난 9일 정례회의에서 손태승 우리금융 회장에 '문책 경고' 상당의 중징계와 사모펀드 신규 판매 3개월 정지를 의결했다."
2022.11.14.,"우리은행 정기예금, 시중은행 최초 금리 연 5% 돌파",https://n.news.naver.com/mnews/article/001/0013572809?sid=101,"'우리 WON플러스 예금' 1년 만기 기준 금리 연 5.18%KB국민·신한·하나은행 대표 상품도 곧 연 5% 넘을 듯5대 시중은행 로고5대 시중은행 본점의 로고, 위에서부터 국민은행, 신한은행, KEB하나은행, 우리은행, 농협은행 [촬영 이세원]    (서울=연합뉴스) 박대한 기자 = 금융권 금리 인상 랠리가 지속되면서 우리은행의 1년 만기 정기예금 상품의 이자가 주요 시중은행 중 처음으로 연 5%를 넘어섰다.    14일 우리은행 홈페이지에 따르면 대표상품인 '우리 WON플러스 예금'은 1년 만기 기준 연 5.18%의 금리를 제공한다.   '우리 WON플러스 예금'은 시장금리 연동상품으로 별다른 조건 없이도 누구나 최고금리를 적용받을 수 있다.    주요 시중은행의 1년 만기 정기예금 상품 금리가 연 5% 넘은 것은 '우리 WON플러스 예금'이 처음이다.    은행연합회 소비자포털에 따르면 이날 기준 1년 만기 정기예금 상품 중 금리가 연 5%를 넘는 것은 BNK부산은행의 '더 특판 정기예금'(연 5.4%), 전북은행의 'JB123 정기예금'(연 5.3%), 스탠다드차타드은행의 'e-그린세이브예금'(연 5.1%), 제주은행 'J정기예금'(연 5.10%), 광주은행의 '호랏차차디지털예금'(연 5.0%) 밖에 없다.    주로 전국적인 수신기반이 약한 지방은행이나 외국계 은행인데다 이마저도 기본금리에 특정 조건을 만족해야만 연 5%가 넘는 최고 금리를 받을 수 있다.    이런 상황에서 우리은행이 연 5%대 금리 정기예금 상품 시장에 본격 가세한 셈이다.    이는 한국은행의 잇따른 기준금리 인상 영향 때문이다    지난달 12일 한은이 사상 두 번째 빅 스텝을 밟자 주요 시중은행들은 일제히 예·적금 금리를 0.3∼1%포인트(p) 상향 조정했다.    우리은행은 한은 기준금리 인상을 반영해 지난달 13일부터 19개 정기예금과 27개 적금 상품의 금리를 최대 1%포인트(p) 인상했다.    대표상품인 '우리 WON플러스 예금'은 시장금리를 반영해 매일 적용금리가 달라지는 만큼 최근의 금리 인상기에 가장 먼저 연 5% 선을 돌파한 것으로 풀이된다.    우리은행 관계자는 ""'우리 WON플러스 예금'은 주말에도 시장금리 인상분이 자동 반영된다""고 설명했다.    이날 기준 KB국민은행의 'KB STAR 정기예금'의 금리가 연 4.96%, 신한은행의 '쏠편한 정기예금'과 하나은행의 '하나의 정기예금' 금리가 연 4.85%인 만큼 조만간 연 5% 금리를 돌파하는 시중은행 정기예금 상품이 잇따를 것으로 보인다.    pdhis959@yna.co.kr"
2022.11.15.,"우리은행, 지문등록 영유아 적금 우대금리 제공",https://n.news.naver.com/mnews/article/003/0011536432?sid=101,기사내용 요약실종아동 방지 '핑크퐁 지문송' 유튜브 공개[서울=뉴시스] 이정필 기자 = 우리은행은 영유아 지문 사전등록제도를 홍보하기 위해 더핑크퐁컴퍼니와 함께 '핑크퐁 지문송'을 제작해 유튜브 채널에서 공개한다고 15일 밝혔다.영유아 지문 사전등록은 지문과 신상정보를 미리 등록해 실종아동의 신속한 발견과 사고를 예방하기 위한 제도다. 우리은행은 지난 9월 서울경찰청과 실종아동 방지를 위한 업무협약을 체결했다.우리은행은 사전에 지문등록을 한 고객이 '우리 아이행복적금2' 상품에 가입 시 1.0%의 우대금리를 제공한다.
2022.11.14.,“1억 넣으면 연 500만원 이자” 은행 예금금리 연 5% 넘었다,https://n.news.naver.com/mnews/article/009/0005044547?sid=101,"[사진 제공 = 연합뉴스]전국적인 점포망을 가진 주요 시중은행에서도 연 5%대 예금 시대가 열렸다.저축은행, 새마을금고, 신협 등 2금융권에서는 이미 연 5%를 넘어 연 6%를 웃도는 금리를 지급하는 정기예금 상품까지 등장했지만 은행권에서는 지방은행을 중심으로 연 5%대 상품이 일부 있었다.14일 은행권에 따르면 매일 금리를 공시하는 우리은행의 대표상품인 ‘우리 WON플러스 예금’은 전날 기준 1년 만기 금리가 연 5.18%였다.우리은행 관계자는 “매일 금리를 공시하는 ‘우리 WON플러스 예금’은 주말에도 시장금리 인상분이 자동 반영된다”고 설명했다.다만, 이 상품은 14일 오전 기준 금리가 연 4.98%로 다시 내려갔다.매주 시장금리를 반영하는 KB국민은행의 ‘KB STAR 정기예금’도 이날부터 1년 만기 기준 연 5.01%의 금리를 적용한다. 지난 주말까지 연 4%대 금리가 주초 변동되면서 5%대로 올라섰다.NH농협은행의 ‘NH올원e예금’ 역시 이날 기준 1년 만기 상품에 연 5.1% 금리를 지급한다. 이 상품도 시장금리를 매일 반영해 금리를 변동시키는 상품이다.그동안 주요 시중은행의 1년 만기 정기예금 상품 금리는 연 4%대에 머물렀으나 지난 주말을 기점으로 연 5%대에 올라서고 있다.연 5% 금리를 주는 상품에 1억원을 넣는다면 1년에 이자수익만 500만원가량(세전) 올릴 수 있는 셈이다. 이자수익에 부과되는 세금(이자소득세 14%+농어촌특별세 1.4%)을 제외하면 실제 이자 수령액은 423만원 수준이다.최근 은행권이 경쟁적으로 예금금리를 올리자 시중은행에 돈을 맡기는 발길이 이어지고 있다. 지난 10월 한 달 동안 은행에 들어온 정기예금은 56조2000억원으로 한국은행이 관련 통계를 집계한 이후 최대치를 나타냈다."
2022.11.15.,"우리은행, 퇴직연금 '디폴트옵션' 세미나 개최 [은행오늘]",url없음,<네이버 기사 없음>
2022.11.14.,"우리은행, 라임 펀드 부실 미리 알고도 판매 강행",https://n.news.naver.com/mnews/article/056/0011374168?sid=101,"[앵커]이 라임 펀드 사태와 관련해 얼마 전 금융위원회가 손태승 우리금융지주 회장에게 중징계를 내렸습니다.구체적인 사유가 오늘(14일) 공개됐는데 부실 위험이 큰 걸 알면서도 해당 상품을 팔았다는 게 금융당국의 설명입니다.오수호 기잡니다. [리포트] 1조 6천억 원어치의 환매 중단을 불러온 라임펀드 사태, 우리 은행은 약 3천 6백억 원어치를 팔았는데, 판매사 중 최대 규모입니다. 이 책임을 물어 당시 우리 은행장이었던 손태승 우리금융지주 회장이  중징계를 받았는데, 오늘 그 사유가 공개됐습니다. 위험한 줄 알면서도 투자자에게 부실상품을 팔았다는 겁니다. 그 근거로 이미 우리은행이 환매 중단 일곱 달 전, 라임 자산운용에 대한 실사를 벌인 점을 들었습니다. 이 과정에서  라임이 운영하는 펀드가 부도 위험이 큰 채권 등에 투자해 투자금 반환이 불확실하다는 걸 알고 있었다는 게 금융당국의 판단입니다. 그러나 이 사실이 알려져 라임펀드로 돈이 들어오지 않으면, 우리은행도  투자금을 돌려받지 못할 것이란 우려에 이를 숨겼다고  금융당국은 설명했습니다. 실제로 여러 곳의 우리은행 지점에선 라임펀드가 우량 채권 등에 투자한  안전한 상품이라며  펀드를 팔았습니다.[김득의/금융정의연대 대표 : ""담당자가 실사를 통해서 이 자산이 위험한 자산인 걸 알렸는데도 불구하고 우리은행은 자신들만 살기 위해서... 사기에 가까운 행각이 아닌가 (생각합니다.)""] 또 일부 지점은 판매 과정에서 ""2% 수익이 확보된다, 정기예금보다 수익이 높다'는 등의 안내문자를 보낸 것도 확인됐습니다. 이복현 금감원장은 오늘 금융지주 이사회 의장들과 만나 ""도덕성을 갖춘 경영진 선임이 중요한 책무""라고 강조했는데, 시장에선  라임 사태로 중징계를 받은 손태승 회장의 연임을 견제하는 발언으로 해석하고 있습니다. KBS 뉴스 오수호입니다. 영상편집:최찬종/그래픽:이경민"
2022.11.15.,"우리은행, 실종아동 방지 위한 '핑크퐁 지문송' 제작",url없음,<네이버 기사 없음>
2022.11.13.,"우리은행, 제25회 우리미술대회 시상식 개최",https://n.news.naver.com/mnews/article/421/0006453539?sid=101,"(우리은행 제공)(서울=뉴스1) 이기림 기자 = 우리은행은 지난 11일 서울시 중구 회현동 우리금융 본점에서 '제25회 우리은행 우리미술대회 시상식'을 개최했다고 13일 밝혔다. 이날 시상식에는 이원덕 우리은행장을 비롯해 은상 이상 주요 수상자 22명과 가족들이 참석했다.문화체육관광부 장관상과 우리은행장상은 각각 유치·초등부 대상 돈암초등학교 3학년 지우영군과 선화예술중학교 1학년 황지영양이 수상했다.대상 및 금상, 은상 수상자들에게는 상장과 상패, 장학금이 수여됐으며 동상 및 특선, 입선 수상자들에게는 상장과 부상을 우편으로 발송할 예정이다.동상 이상의 주요 수상작 62점은 30일까지 우리금융 본점 은행사박물관 우리갤러리에 전시되며, 우리미술대회 홈페이지에서도 만나볼 수 있다.이원덕 우리은행장은 ""오랜만에 오프라인으로 돌아온 대회인 만큼 코로나에서 벗어나 일상으로 돌아오는 모습을 개성 있고 재미있게 표현한 작품들이 많았다""라며 ""우리미술대회의 지속적인 개최를 통해 뛰어난 재능을 가진 미술 꿈나무들이 성장할 수 있는 든든한 발판이 되겠다""고 밝혔다."
2022.11.15.,"""10억 넣으면 4230만원이 통장에"" 시중은행 예금금리도 5%대 진입",https://n.news.naver.com/mnews/article/417/0000869209?sid=101,"시중은행 정기예금 금리가 5%대로 올라왔다./사진=이미지투데이 주요 시중은행의 예금금리가 5%대에 진입했다. 그동안 지방은행과 외국계 은행의 예금금리가 5%를 돌파한 곳은 있었지만 시중은행 예금금리가 5%로 오른 것은 2008년 이후 14년만이다.15일 은행권에 따르면 KB국민은행의 대표 정예금인 'KB STAR 정기예금'은 전날 1년 만기 기준 연 5.01%의 금리를 제공했다.앞서 우리은행의 정기예금 대표상품인 '우리 WON플러스 예금'의 1년 만기 금리는 지난 13일 기준 연 5.18%를 적용해 시중은행 가운데 가장 먼저 5%대 예금을 제공했다.은행연합회에 따르면 은행권에서 1년 만기 정기예금 금리를 연 5%대 제공하는 곳은 ▲BNK부산은행의 '더 특판 정기예금' 5.4% ▲전북은행의 'JB123 정기예금' 5.3% ▲SC제일은행의 'e-그린세이브예금' 5.1% ▲제주은행 'J정기예금' 5.10% ▲광주은행의 '호랏차차디지털예금' 5.0% 등으로 지방은행과 외국계 은행이 대부분이다.통상 지방은행이나 외국계 은행은 주요 시중은행에 비해 점포 수와 인력이 적은 만큼 수신 기반이 약한 편이어서 그동안 시중은행 보다 높은 5%대 정기예금을 제공해왔다.하지만 우리은행 정기예금 금리도 5%를 돌파하면서 은행권 정기예금 5% 시대가 본격화한 셈이다. 은행에 10억원을 맡겼을 때 이자과세(15.4%)를 떼더라도 4230만원을 이자로 받을 수 있다이는 한국은행이 지난달 두번째 빅스텝(한번에 금리 0.50%포인트 인상)을 밟으면서 2012년 10월 이후 10년 만에 기준금리가 3%에 도달한 영향으로 해석된다.한국은행의 빅스텝으로 주요 시중은행들은 지난달 예·적금 금리를 0.3∼1%포인트 올렸다.우리은행의 경우 지난달 13일부터 19개 정기예금과 27개 적금 상품의 금리를 최대 1%포인트 인상한 바 있다. 한국은행이 두번째 빅스텝을 결정한 다음날 즉시 수신금리를 인상한 것이다.우리은행 관계자는 ""'우리 WON플러스 예금' 금리는 시장금리 인상분이 반영돼 인상됐다""고 설명했다.이처럼 시중은행 정기예금 금리도 5%대에 진입하면서 은행 정기예금으로 뭉칫돈이 몰리는 역머니무브 현상은 심화할 전망이다.한국은행에 따르면 올 10월말 정기예금 잔액은 931조6000억원으로 전월보다 56조2000억원 늘었다. 이같은 증가 폭은 2002년 1월 관련 통계 작성 이후 역대 최대다."
2022.11.14.,"우리은행, 퇴직연금 '디폴트옵션' 세미나 실시",url없음,<네이버 기사 없음>
