기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.03.15.,"우리은행, 신학기 맞이 저소득가정 아동 학업 용품 지원",https://n.news.naver.com/mnews/article/014/0004982032?sid=101,"[파이낸셜뉴스]   우리은행은 우리 아이들 모두가 기쁘고 설레는 마음으로 신학기를 맞이하기를 바라는 마음을 담아 2023 신학기 맞이 우리 함께 두근두근 새학기 학업 지원사업을 진행했다고 15일 밝혔다.   2023 신학기 맞이 우리 함께 두근두근 새학기 학업 지원사업은 코로나19 이후 가정과 학교에서의 학습환경이 더욱 중요해져, 개선이 필요한 저소득가정 아동에게 맞춤형 책상과 학용품을 지원하는 사회공헌사업이다.   특히 우리은행은 상대적으로 교육인프라가 부족한 농·산·어촌 저소득가정 아동 중, 가정 내에 적절한 학습공간이 조성돼 있지 않고 학용품 마련에 어려움을 겪고 있는 저소득가정 아동 200명에게 아동별 맞춤형 학업 용품을 지원했다.   우리은행 관계자는 “신학기를 맞아 저소득가정 아동들이 가장 필요로 하는 물품들을 지원하기 위해 본 사업을 기획하게 됐다”며, “우리 아이들이 더 좋은 환경에서 성장하는데 도움이 되길 바란다”고 밝혔다.   한편, 우리은행은 ‘미래인재 진로체험·꿈찾기 지원사업’, ‘1사1교 금융교육’, ‘우리미술대회’,‘소아암어린이 지원사업’ 등 미래세대 육성과 취약계층 지원을 위한 사회공헌사업을 지속하고 있으며, 2023년도에도 다양한 활동을 펼쳐나갈 예정이다."
2023.03.15.,"우리은행, 신학기 맞이 저소득가정 아동 학업 용품 지원",https://n.news.naver.com/mnews/article/243/0000041717?sid=101,"농·산·어촌지역 저소득가정 아동 200명 대상신학기 맞아 맞춤형 책상 및 학용품 박스 전달우리은행이 신학기를 맞아 ‘우리 함께 두근두근 새학기’ 학업 지원사업을 진행했다고 밝혔다. [사진 우리은행][이코노미스트 이용우 기자] 우리은행이 신학기를 맞아 ‘우리 함께 두근두근 새학기’ 학업 지원사업을 진행했다고 15일 밝혔다.2023년 신학기 맞이 ‘우리 함께 두근두근 새학기’ 학업 지원사업은 코로나19 이후 가정과 학교에서의 학습환경 개선이 필요한 저소득가정 아동에게 맞춤형 책상과 학용품을 지원하는 사회공헌사업이다.우리은행은 상대적으로 교육 인프라가 부족한 농·산·어촌 저소득가정 아동 중 가정 내에 적절한 학습공간이 조성되어 있지 않고 학용품 마련에 어려움을 겪고 있는 저소득가정 아동 200명에게 아동별 맞춤형 학업 용품을 지원했다.우리은행 관계자는 “신학기를 맞아 저소득가정 아동들이 가장 필요로 하는 물품들을 지원하기 위해 본 사업을 기획하게 됐다”며 “우리 아이들이 더 좋은 환경에서 성장하는데 도움이 되길 바란다”고 말했다. 한편, 우리은행은 ‘미래인재 진로체험·꿈찾기 지원사업’, ‘1사1교 금융교육’, ‘우리미술대회’, ‘소아암어린이 지원사업’ 등 미래세대 육성과 취약계층 지원을 위한 사회공헌사업을 지속하고 있으며, 2023년도에도 다양한 활동을 펼쳐나갈 예정이다."
2023.03.14.,"우리은행, 관계사·해외법인 대표 인사… 윈P&S 대표에 박화재",https://n.news.naver.com/mnews/article/417/0000903339?sid=101,"서울 중구에 위치한 우리금융 본점 전경./사진=우리금융 차기 우리은행장 후보로 언급됐던 박화재 전 우리금융지주 사업지원총괄 사장이 우리은행 자회사인 윈피앤에스(윈P&S) 대표로 내정됐다.정석영 전 우리금융 리스크관리부문장(부사장)은 우리은행 미국 법인인 우리아메리카은행 법인장으로 추천됐다.14일 금융권에 따르면 우리금융은 우리은행 관계사와 현지 법인 대표 인사를 확정했다.박 전 사장이 대표로 내정된 윈P&S는 부동산 자산관리, 가구·인쇄 등을 하는 회사로 1930년 설립됐으며 우리은행 행우회가 지분 100%를 갖고 있다.미국과 중국, 베트남 등 3곳의 우리은행 현지법인 대표도 바뀐다. 정석영 전 부사장은 우리아메리카은행 법인장으로, 박종일 전 우리금융 부사장은 베트남우리은행 법인장으로, 우병권 전 우리금융 부사장은 중국우리은행 법인장을 맡는다.우리금융지주에서 브랜드 부문을 담당했던 황규목 전 부사장은 W서비스네트워크 대표로 내정됐다. W서비스네트워크는 통합물류·차량관리·인력파견 업체로 2005년 설립됐다. 이 회사의 지분은 윈P&S와 우리은행이 각각 47.48%, 4.94%를 보유하고 있다.신광춘 전 우리은행 기업그룹장은 원모기지 대표로 내정됐다. 원모기지는 부동산 담보 대출과 자동차 대출을 위탁 판매하는 업체다. 회사는 우리은행과 윈P&S가 공동출자해 2005년 설립됐다."
2023.03.14.,"‘티꿀 모아 태산’ 우리은행, 꿀머니 충전 이벤트",https://n.news.naver.com/mnews/article/018/0005442414?sid=101,우리페이 서비스 충전 시 꿀머니 지급(이미지=우리은행)[이데일리 이명철 기자] 우리은행은 다음달 12일까지 우리WON뱅킹 앱 ‘우리페이 서비스’ 이용 고객 대상으로 ‘꿀머니’ 충전 이벤트를 실시한다고 14일 밝혔다.꿀머니는 우리금융그룹의 통합 멤버십 플랫폼인 우리WON멤버스의 포인트다. 1꿀머니당 1원의 가치를 지닌다.우리은행은 이벤트 기간 우리WON뱅킹 앱에 탑재된 ‘우리페이 서비스’에서 5000 꿀머니 이상을 충전하는 고객 3만명에게 2000 꿀머니를 선착순 지급한다. 또 5000 꿀머니 이상 충전한 고객 중 추첨을 통해 200명에게 3만 꿀머니를 추가로 지급한다.우리은행 관계자는 “우리WON뱅킹에서 우리페이 꿀머니를 등록하고 충전하면 더욱 편리하게 서비스를 이용할 수 있다”며 “우리WON뱅킹과 우리페이 서비스를 이용하는 고객들을 위해 앞으로도 풍성한 이벤트를 지속 제공해 나갈 것”이라고 말했다.
2023.03.15.,은행 주담대 금리 低低…SVB 여파에 3%대도 '가시권',https://n.news.naver.com/mnews/article/119/0002692722?sid=101,"변동·고정형 모두 인하 흐름기준금리 동결 가능성 고조시중은행의 대출 창구. ⓒ연합뉴스[데일리안 = 김효숙 기자] 주택담보대출 금리의 기준이 되는 지표들이 하락하고 있다. 특히 실리콘밸리은행(SVB) 파산 사태로 미국 정부가 금리 인상 속도조절을 할 것이라는 전망이 나오고 한국은행의 기준금리 동결론에도 힘이 실리면서, 주담대 금리가 3%대까지도 내려갈 것이라는 차주들의 기대도 나온다.15일 은행연합회에 따르면 지난달 신규취급액 기준 코픽스(COFIX·자금조달비용지수)는 3.53%로 전월 대비 0.29%포인트(p) 하락했다. 지난해 12월부터 3개월 연속 내림세다.코픽스는 국내 8개 은행(NH농협·신한·우리·SC제일·하나·기업·KB국민·한국씨티은행)이 조달한 자금의 가중평균금리다. 은행이 실제 취급한 예·적금, 은행채 등 수신상품 금리가 인상·인하될 때 이를 반영해 상승하거나 하락한다. 대개 은행들의 변동형 주담대 금리의 기준이 된다.신규취급액 기준 코픽스 금리가 내려감에 따라 오는 16일부터 해당 기준 주담대 금리도 인하된다. 우리은행의 경우 현재 5.39~6.39%인 신규취급액 코픽스 기준 주담대 변동금리가 16일부터는 연 5.10~6.10%로 인하된다. 국민은행 주담대 변동금리도 연 4.66~6.06%에서 연 4.41~5.81%로 인하된다. 신한은행, 농협은행도 신규취급액 코픽스 인하분을 반영해 금리를 조정할 예정이다.2월 기준 COFIX 공시. ⓒ은행연합회최근 주요 시중은행의 고정형 주담대 금리도 인하 흐름을 보이고 있다. 주담대 고정금리 기준이 되는 채권 금리가 하락하면서다. KB국민·신한·하나·우리·NH농협 등 국내 주요 시중은행의 이날 기준 주택담보대출 고정형(혼합형) 금리는 연 4.15~6.23%다. 주담대 고정금리는 일중리 전(6일 기준) 4.54~6.46%보다 금리 하단은 0.39%p, 상단은 0.10%p씩 각각 내려갔다.주담대 고정금리의 기준이 되는 금융채 5년물(AAA)은 SVB 파산 소식이 전해진 후 13일 4.08%로 전일 대비 0.20%p 하락했다. 신용대출, 전세자금대출 등의 지표로 쓰이는 금융채 6개월물은 13일 3.69%로 전일 대비 0.08%p 내렸다.금융채 금리는 국채 금리의 영향을 받는다. 국고채 금리는 13일 SVB 파산 여파에 하락하면서 기준금리(3.5%)를 밑돌고 있다. 14일 기준 3년 만기 국고채 금리는 2.38%로 전일 대비 0.05%p 하락했다. 10년 만기 국고채 금리도 0.05%p 내린 내린 연 3.38%에 거래를 마쳤다.그간 은행 대출금리는 미국의 통화 긴축 장기화 우려에 채권 금리가 오르면서 상승세를 보였지만, SVB 파산과 시그니처은행 폐쇄 충격에 미국 연방준비위원회의 금리 속도조절 기대감이 커지면서 분위기가 반전됐다.한국은행의 기준금리 인상 부담도 덜어지는 분위기다. 고용지표 호조 등으로 연준이 이달 연방공개시장위원회정례회의에서 기준금리를 0.5%p 올리는 '빅스텝'을 단행할 것이라는 전망이 우세했으나, SCV 사태 여파로 기준금리를 0.25%p 인상하거나 동결할 가능성도 거론된다. 한은은 지난달 금융통화위원회에서 기준금리를 3.5%로 유지하기로 했는데, 만약 미국이 빅스텝을 밟는다면 금리차는 1.75%p까지 벌어질 수 있다.은행들의 자체적인 대출금리 인하도 이어지면서 금리 하단이 3%대까지 내려갈 것이라는 기대도 나온다. 국민은행은 지난 10일 기준금리 인상에 따른 고객의 금융부담 완화를 위해 가계대출 전 상품 금리를 인하했다. 이중 주담대와 전세대출 금리는 0.3%p 내렸다. 케이뱅크도 지난 9일 아파트담보대출 고정금리를 최대 0.34%p 인하해 최저금리는 4.2% 수준까지 내려갔다.금융권 관계자는 ""다음 달 금융통화위원회까지는 대출 금리 상승 둔화 흐름이 이어질 것으로 보인다""며 ""해당 금통위에서의 인상 결정 여부가 대출금리 상승의 관건이 될 것""이라고 말했다."
2023.03.15.,"MVP 김단비와 우리은행에 강한 BNK 김한별, 챔프전 격돌",https://sports.news.naver.com/news.nhn?oid=079&aid=0003747765,<구조 다름>
2023.03.14.,"'女감독 첫 챔프전' 박정은 감독 ""우리은행 약점 찾아보겠다""",https://sports.news.naver.com/news.nhn?oid=003&aid=0011742637,<구조 다름>
2023.03.14.,"토스뱅크 임직원 평균 연봉 1.2억, KB국민·우리은행 추월",https://n.news.naver.com/mnews/article/417/0000903290?sid=101,"토스뱅크의 지난해 임직원 평균 연봉은 1억1900만원을 기록했다./사진=토스뱅크 지난해 토스뱅크의 임직원 평균 연봉이 전년보다 두배 이상 뛰며 KB국민은행 등 주요 시중은행을 앞선 것으로 나타났다.14일 토스뱅크가 공시한 '2022년 지배구조 및 보수체계 연차보고서'에 따르면 지난해 임직원의 평균 연봉은 1억1900만원으로 집계됐다.토스뱅크의 지난해 보수 총액은 462억5700만원, 임직원 수는 388명이었다.지난 2021년 토스뱅크의 임직원 평균 연봉이 6100만원인 것과 비교하면 두 배 가까이 상승한 셈이다.이는 토스뱅크가 2021년 10월 출범함에 따라 평균 연봉이 1년만에 크게 뛴 것으로 분석된다.다만 토스뱅크의 평균 연봉(1억19000만원)은 KB국민은행(1억1300만원), 우리은행(1억400만원) 등 주요 시중은행보다 높은 수준을 보였다.케이뱅크의 지난해 임직원 평균 연봉은 9600만원으로 전년(8000만원)보다 20% 올랐다. 지난해 케이뱅크의 보수 총액은 468억원, 임직원 수는 489명으로 집계됐다.따라서 인터넷전문은행 3사 가운데 임직원 평균 연봉이 가장 높은 곳은 카카오뱅크로 나타났다. 카카오뱅크 임직원 평균 보수는 지난해 1억4600만원을 기록했다."
2023.03.14.,"'SVB 사태 없다'…국내은행, 여신비율 높고 유가증권 비중 작아",https://n.news.naver.com/mnews/article/001/0013811844?sid=101,"수신 대비 여신 비율 90% 넘어…총자산 중 유가증권 비중 20% 미만지난해 3분기 기준 유가증권 손익 크지 않아…일부 은행은 수익 기록실리콘밸리 은행 본사 입구(샌프란시스코=연합뉴스) 김태종 특파원 = 11일(현지시간) 미국 캘리포니아주 샌타클래라에 위치한 실리콘밸리은행(SVB) 본사 입구. 2023.3.12 taejong75@yna.co.kr    (서울=연합뉴스) 신호경 박대한 민선희 기자 = 미국의 벤처캐피탈 및 기술 스타트업 전문은행인 실리콘밸리은행(SVB)의 파산 원인으로 수신에 비해 작은 여신 규모, 막대한 유가증권 보유 등이 지적되면서 국내 은행의 자산 구조 등에도 관심이 집중된다.    국내은행들은 SVB와 같은 미국 특화은행과 달리 수신 대비 여신 비율(여수신 비율)이 높은 데다, 전체 자산에서 유가증권이 차지하는 비중도 20% 미만인 만큼 지난해 이후 지속되는 금리 인상기에도 큰 타격이 없는 것으로 분석됐다.    14일 외신 등에 따르면 SVB 파산은 고금리 충격에 따른 재무구조 악화가 고객의 대규모 예금 인출로 이어지면서 벌어졌다.    SVB는 코로나19 팬데믹(세계적 대유행) 기간 늘어난 예금을 미 국채와 주택저당증권 등에 투자했는데, 그동안의 금리 인상으로 채권 가격이 급락하면서 큰 손실을 입었다.    지난해 말 기준 SVB의 총수신은 1천747억달러인데 여신은 743억달러로 여수신 비율이 42.5%에 불과했다.    통상 은행은 가계나 기업들로부터 유치한 예금을 대출 등으로 굴려 수익을 얻어야 하는데, SVB는 이 비율이 매우 낮은 셈이다.    반면 지난해 말 기준 보유 채권 규모는 1천174억달러로 총자산의 55% 수준에 달했다.    실리콘밸리 내 기술기업들에 의존하는 특화은행인 만큼 일반 은행에 비해 수신 대비 여신 비율은 낮고 자산 중 채권 비중이 매우 높은 것으로 평가된다.    이는 국내 은행과는 딴판이다.    금융감독원 금융통계시스템에 따르면 지난해 3분기 기준 국내 주요 은행의 총여신(은행 계정)을 총수신으로 나눈 여수신 비율은 모두 90% 이상이었다.    KB국민은행의 3분기 기준 수신 규모는 367조959억원, 여신은 365조1천70억원으로 여수신 비율은 99.5%였다.    신한은행의 3분기 기준 수신 규모는 총 335조8천759억원, 여신은 322조808억원으로, 여수신 비율은 95.9%였다.    우리은행은 96.3%(수신 312조753억원, 여신 300조6천712억원), NH농협은행 92%(수신 314조9천110억원, 여신 289조8천151억원), 하나은행 91.6%(수신 346조2천944억원, 여신 317조2천952억원) 등이었다.    수신이 늘어난 만큼 대출 등을 통해 돈을 굴리고 있어 예대마진(대출금리-예금금리 격차)을 통해 안정적인 수익을 올리는 구조인 셈이다.국내 주요 시중은행 간판[연합뉴스 자료사진]    따라서 주식과 채권 등 리스크가 상대적으로 큰 유가증권 투자 비중도 높지 않다.    3분기 기준 신한은행의 총자산(은행계정)은 465조3천937억원, 보유 유가증권은 86조8천317억원으로, 유가증권 비중은 18.7%에 그쳤다.    NH농협은 총자산 400조1천72억원 중 유가증권은 71조2천176억원으로 17.8%를 차지했다.    KB국민은 16.2%(총자산 517조5천632억원, 유가증권 84조580억원), 하나 16%(총자산 490조2천3억원, 유가증권 78조5천580억원), 우리 15.9%(총자산 440조9천864억원, 유가증권 69조9천812억원) 등으로 집계됐다.    총자산의 절반 이상을 유가증권에 투자한 SVB와 비교하면 매우 낮은 것으로, 금리 인상으로 인해 보유 중인 유가증권의 가격이 하락하더라도 손실이 은행 전체 자산에 미치는 영향은 크지 않은 셈이다.    실제 지난해 3분기까지 각 은행의 유가증권 손익(누적)은 KB국민 -5천686억원, 우리 -2천100억원, 하나 -1천805억원, NH농협 1천691억원, 신한 1천688억원 등으로 나타났다.    이에 따라 국내에서 SVB 사태와 같은 은행의 대규모 유가증권 손실과 이로 인한 뱅크런(대량 인출 사태) 발생 가능성은 작다는 지적이다.    다만 주요 시중은행들은 이번 SVB 사태가 시장 리스크로 전이될 가능성을 배제할 수 없는 만큼 시장 상황 모니터링을 강화하고 관련 익스포저(위험 노출액)를 점검하는 등 대응책을 가동하고 있다.    한 시중은행 관계자는 ""이번 사태가 금융권 전반의 시스템 리스크로 확산할 가능성은 크지 않은 것으로 보인다""면서도 ""가파른 금리 인상의 여파가 시차를 두고 발생하고 있는 만큼 단기적으로 리스크 관리에 주안을 두고 보수적으로 대응할 계획""이라고 밝혔다.    다른 은행의 한 관계자는 ""내부적으로도 관련 파급이 국내 은행들로 전이되지 않는지 지속적으로 모니터링하고 있다""면서 ""특이사항 발생시 문제해결을 위한 즉각적인 조치에 나설 것""이라고 강조했다.    shk999@yna.co.kr, pdhis959@yna.co.kr, ssun@yna.co.kr"
2023.03.14.,우리은행 윈피앤에스 대표에 박화재…美법인장 정석영 내정,https://n.news.naver.com/mnews/article/011/0004166633?sid=101,"■관계사·해외법인 대표 인사베트남 박종일·中 우병권 선임황규목 W서비스네트워크 대표[서울경제] 차기 우리은행장 후보로 거론됐던 박화재 전 우리금융지주(316140) 사업지원총괄 사장이 우리은행 관계사인 윈피앤에스 대표에 내정됐다. 정석영 전 우리금융지주 리스크관리부문장은 우리아메리카은행 법인장으로 이동한다.14일 금융 업계에 따르면 최근 우리은행 및 관계 회사는 해외 법인과 각 사 대표 인사를 내부적으로 확정했다. 윈피앤에스는 부동산 자산관리, 가구·인쇄, 정보통신업 등을 하는 회사다. 1930년 설립됐으며 우리은행 행우회가 지분 100%를 보유하고 있다. 박화재 전 사장은 지난해 초 우리은행장 후보군 쇼트리스트에도 포함된 바 있는데 이번에 윈피앤에스 대표로 자리를 옮기게 됐다.미국·중국·베트남 등 우리은행의 3대 현지 법인 대표도 바뀐다. 정석영 전 부사장은 우리아메리카은행 법인장을, 박종일 전 우리금융 부사장은 베트남우리은행 법인장을 맡는다. 우병권 전 우리금융 부사장은 중국우리은행 법인장으로 내정됐다.우리금융지주에서 브랜드 부문을 총괄했던 황규목 전 부사장은 W서비스네트워크 대표로 추천됐다. 통합물류·차량관리·인력파견 업체인 W서비스네트워크는 2005년 설립됐으며 윈피앤에스와 우리은행이 각각 지분 47.48%, 4.94%를 보유한 회사다.신광춘 전 우리은행 기업그룹장은 우리은행의 윈모기지 대표로 내정됐다. 2005년 설립된 윈모기지는 부동산 담보 대출 및 자동차 대출을 위탁 판매하는 업체로 우리은행과 윈피앤에스가 공동출자해 설립한 법인이다.한편 우리금융지주는 이달 24일 정기 주주총회를 열고 차기 회장으로 임종룡 내정자를 선임한다. 앞서 임 내정자는 대대적인 지배구조 개편을 단행했고 14개 계열사 중 우리은행을 포함한 9곳의 대표가 일괄 교체됐다. 올해 말까지 임기가 남아 있던 이원덕 전 우리은행장이 급작스럽게 사의를 표하며 우리금융은 임 내정자 취임 직후 경영승계 프로그램을 가동해 차기 은행장을 선임한다는 방침이다."
